index,smiles,name,opsin_smiles,std_original,std_opsin
412,COc1cc(/C=C/CN(C)CC(O)c2ccccc2)ccc1OC(C)=O,[4-[(E)-3-[(2-hydroxy-2-phenylethyl)-methylamino]prop-1-enyl]-2-methoxyphenyl]acetate,OC(CN(C/C=C/C1=CC(=C(C=C1)CC(=O)[O-])OC)C)C1=CC=CC=C1,COc1cc(/C=C/CN(C)CC(O)c2ccccc2)ccc1OC(C)=O,COc1cc(/C=C/CN(C)CC(O)c2ccccc2)ccc1CC(=O)O
413,C[O+]=[C-][C@H]1[C@H](C)[C@H]2C=C[C@@H]1C2,"methyl-[[(1S,2S,3R,4R)-3-methyl-2-bicyclo[2.2.1]hept-5-enyl]methylidene]oxidanium",C[O+]=C[C@@H]1[C@@H]2C=C[C@H]([C@H]1C)C2,C[O+]=[C-][C@H]1[C@H](C)[C@H]2C=C[C@@H]1C2,C[O+]=C[C@H]1[C@H](C)[C@H]2C=C[C@@H]1C2
473,CCC=CCC=C[C@H](C=CCCCCCCCC(=O)O)OO,"(11R)-11-hydroperoxyoctadeca-9,12,15-trienoicacid",O(O)[C@H](C=CCCCCCCCC(=O)O)C=CCC=CCC,CCC=CCC=C[C@H](C=CCCCCCCCC(=O)O)OO,CCC=CCC=C[C@@H](C=CCCCCCCCC(=O)O)OO
501,C[C@@H]1C(=O)C(C#N)=C[C@]2(C)c3nn(C)c(-c4cccc(F)c4)c3CCC12,"(6S,9aS)-3-(3-fluorophenyl)-2,6,9a-trimethyl-7-oxo-4,5,5a,6-tetrahydrobenzo[g]indazole-8-carbonitrile",FC=1C=C(C=CC1)C=1N(N=C2[C@]3(C(CCC12)[C@@H](C(C(=C3)C#N)=O)C)C)C,CC1C(=O)C(C#N)=C[C@]2(C)c3nn(C)c(-c4cccc(F)c4)c3CCC12,CC1C(=O)C(C#N)=C[C@@]2(C)c3nn(C)c(-c4cccc(F)c4)c3CCC12
505,CC1SCCC1OC(=O)Oc1ccc([N+](=O)[O-])cc1,(2-methylthiolan-3-yl)(4-nitrophenyl)carbonate,,CC1SCCC1OC(=O)Oc1ccc([N+](=O)[O-])cc1,
638,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCO,12-hydroxydodecyl2-(trimethylazaniumyl)ethylphosphate,,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCO,
699,CC(C)(C)OC(=O)OS(=O)(=O)/C=C/c1ccccc1,(2-methylpropan-2-yl)oxycarbonyl(E)-2-phenylethenesulfonate,CC(C)(C)OC(=O)/C(=C\C1=CC=CC=C1)/S(=O)(=O)[O-],CC(C)(C)OC(=O)OS(=O)(=O)/C=C/c1ccccc1,CC(C)(C)OC(=O)/C(=C\c1ccccc1)S(=O)(=O)O
724,C1=C\CN2C3=C(CC/1)CC[C@@H](C1CCCCCC1)C3=C1CCNC[C@@H]12,"(2S,8Z,13R)-2-cycloheptyl-11,14-diazatetracyclo[9.6.1.05,18.012,17]octadeca-1(17),5(18),8-triene",,C1=C\CN2C3=C(CC/1)CC[C@@H](C1CCCCCC1)C3=C1CCNC[C@@H]12,
788,CC1CC2CC(C)C3(OOC4(CCN(C(=O)CCC(=O)O)CC4)O3)C(C1)C2,"4-(3',7'-dimethylspiro[1,2,4-trioxa-3-azaspiro[4.5]decane-5,2'-bicyclo[3.3.1]nonane]-1-yl)-4-oxobutanoicacid",,CC1CC2CC(C)C3(OOC4(CCN(C(=O)CCC(=O)O)CC4)O3)C(C1)C2,
839,CC(=O)SC(C)=NCCc1ccccc1,S-[C-methyl-N-(2-phenylethyl)carbonimidoyl]ethanethioate,CC(=NCCC1=CC=CC=C1)S=C(C)[O-],CC(=O)SC(C)=NCCc1ccccc1,CC(=O)[SH]=C(C)NCCc1ccccc1
885,COC(=O)OC(C)OC1=C(c2c(C)cc(C)cc2C)C(=O)C(CCNC(=O)c2ccccn2)C1,"methyl1-[3-oxo-4-[2-(pyridine-2-carbonylamino)ethyl]-2-(2,4,6-trimethylphenyl)cyclopenten-1-yl]oxyethylcarbonate",,COC(=O)OC(C)OC1=C(c2c(C)cc(C)cc2C)C(=O)C(CCNC(=O)c2ccccn2)C1,
985,CC1(C)C2CC3CC14C1CC5CC(C1)C16CC7CC(C1)C3C(C7)(C2)C64C5,"2,2-dimethylnonacyclo[9.7.1.13,7.13,17.15,9.113,17.01,14.04,15.015,21]tetracosane",,CC1(C)C2CC3CC14C1CC5CC(C1)C16CC7CC(C1)C3C(C7)(C2)C64C5,
1122,CCOS(=O)(=O)Oc1cccc2ccccc12,ethylnaphthalen-1-ylsulfate,,CCOS(=O)(=O)Oc1cccc2ccccc12,
1157,O=C1Nc2ccccc2NC2CCNCC12,"1,2,3,4,4a,6,11,11a-octahydropyrido[4,3-b][1,5]benzodiazepin-5-one",,O=C1Nc2ccccc2NC2CCNCC12,
1214,CC1=C(C)C(=O)N(CC(=O)OOOC2CC(C)CCC2C(C)C)C1=O,"(5-methyl-2-propan-2-ylcyclohexyl)oxy2-(3,4-dimethyl-2,5-dioxopyrrol-1-yl)ethaneperoxoate",CC1CCC(C(C1)OC(C(=O)O[O-])N1C(C(=C(C1=O)C)C)=O)C(C)C,CC1=C(C)C(=O)N(CC(=O)OOOC2CC(C)CCC2C(C)C)C1=O,CC1=C(C)C(=O)N(C(OC2CC(C)CCC2C(C)C)C(=O)OO)C1=O
1283,CCCCCCCNC(=O)ONc1ccn([C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)n1,"[[1-[(2R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-oxopyrimidin-4-yl]amino]N-heptylcarbamate",OC1[C@@H](O[C@@H]([C@@H]1O)CO)N1C(N=C(C=C1)NN(C([O-])=O)CCCCCCC)=O,CCCCCCCNC(=O)ONc1ccn([C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)n1,CCCCCCCN(Nc1ccn([C@@H]2O[C@H](CO)[C@H](O)C2O)c(=O)n1)C(=O)O
1291,COCCNc1nccc(C(=O)NC2(C(F)(F)F)C(=O)Nc3nc4cc(C)c(C)cc4n32)n1,"N-[6,7-dimethyl-2-oxo-1-(trifluoromethyl)-3H-imidazo[1,2-a]benzimidazol-1-yl]-2-(2-methoxyethylamino)pyrimidine-4-carboxamide",,COCCNc1nccc(C(=O)NC2(C(F)(F)F)C(=O)Nc3nc4cc(C)c(C)cc4n32)n1,
1347,O=C(CCC1CCN(OC(=O)C(F)(F)F)CC1)c1ccccc1,"[4-(3-oxo-3-phenylpropyl)piperidin-1-yl]2,2,2-trifluoroacetate",,O=C(CCC1CCN(OC(=O)C(F)(F)F)CC1)c1ccccc1,
1385,C=C(C)C(=O)NOC(=O)C(=C)C,(2-methylprop-2-enoylamino)2-methylprop-2-enoate,CC(C(=O)NC=C(C(=O)[O-])C)=C,C=C(C)C(=O)NOC(=O)C(=C)C,C=C(C)C(=O)N=CC(C)C(=O)O
1418,CC(C)(C)C1=C[C+](C(C)(C)C)C2([O-])C(=O)C12,"2,4-ditert-butyl-6-oxobicyclo[3.1.0]hex-3-en-1-olate",C(C)(C)(C)C1C2(C(C2C(=C1)C(C)(C)C)=O)[O-],CC(C)(C)C1=C2C(=O)C2([O-])[C+](C(C)(C)C)C1,CC(C)(C)C1=C2C(=O)C2(O)C(C(C)(C)C)C1
1464,CC(=O)Oc1ccc(N=C(Cl)c2ccccc2)c(C)c1,[4-[[chloro(phenyl)methylidene]amino]-3-methylphenyl]acetate,ClC(C1=CC=CC=C1)=NC1=C(C=C(C=C1)CC(=O)[O-])C,CC(=O)Oc1ccc(N=C(Cl)c2ccccc2)c(C)c1,Cc1cc(CC(=O)O)ccc1N=C(Cl)c1ccccc1
1509,C=CC[C@H]1C([C@H](C=C)c2ccccc2)=Cc2ccccc21,(1R)-2-[(1R)-1-phenylprop-2-enyl]-1-prop-2-enyl-1H-indene,C1(=CC=CC=C1)[C@@H](C=C)C=1[C@H](C2=CC=CC=C2C1)CC=C,C=CC[C@H]1C([C@H](C=C)c2ccccc2)=Cc2ccccc21,C=CC[C@@H]1C([C@H](C=C)c2ccccc2)=Cc2ccccc21
1539,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)C3=CC[C@@H]12,"(2R,4aS,6aR,6aS,8aR,10S,12aR,14aS,14bR)-10-hydroxy-2,4a,6a,9,9,12a,14a-heptamethyl-1,3,4,5,6,6a,8,8a,10,11,12,13,14,14b-tetradecahydropicene-2-carboxylicacid",,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H]5C[C@](C)(C(=O)O)CC[C@]5(C)CC[C@]4(C)C3=CC[C@@H]12,
1580,CC1CCC(CCC2(F)CC(F)C(C)C(F)C2)CC1,"1,3,5-trifluoro-2-methyl-1-[2-(4-methylcyclohexyl)ethyl]cyclohexane",FC1(C(C(CC(C1)F)F)C)CCC1CCC(CC1)C,CC1CCC(CCC2(F)CC(F)C(C)C(F)C2)CC1,CC1CCC(CCC2(F)CC(F)CC(F)C2C)CC1
1651,O=C(ON1C(=O)c2ccccc2C1=O)C1CCCc2scnc21,"(1,3-dioxoisoindol-2-yl)4,5,6,7-tetrahydro-1,3-benzothiazole-4-carboxylate",O=C1N(C(C2=CC=CC=C12)=O)C=1SC2=C(N1)C(CCC2)C(=O)[O-],O=C(ON1C(=O)c2ccccc2C1=O)C1CCCc2scnc21,O=C(O)C1CCCc2sc(N3C(=O)c4ccccc4C3=O)nc21
1812,CC1=C(OS(C)(=O)=O)[C@H]2CS[C@H](C(C)C)N2C1=O,"[(3R,7aS)-6-methyl-5-oxo-3-propan-2-yl-3,7a-dihydro-1H-pyrrolo[1,2-c][1,3]thiazol-7-yl]methanesulfonate",CC1=C([C@@H]2N([C@H](SC2)C(C)C)C1=O)CS(=O)(=O)[O-],CC1=C(OS(C)(=O)=O)[C@H]2CS[C@H](C(C)C)N2C1=O,CC1=C(CS(=O)(=O)O)[C@H]2CS[C@H](C(C)C)N2C1=O
1828,CSC(=S)Oc1sc(-c2ccc(Cl)cc2)nc(=O)c1-c1scc(C)c1C,"O-[2-(4-chlorophenyl)-5-(3,4-dimethylthiophen-2-yl)-4-oxo-1,3-thiazin-6-yl]methylsulfanylmethanethioate",,CSC(=S)Oc1sc(-c2ccc(Cl)cc2)nc(=O)c1-c1scc(C)c1C,
1938,O=C(O)C12[C@@H]3C4C5[C@H]1[C@@H]1CCC[C@H]1[C@H]5C2(C(=O)O)[C@H]4[C@H]1CCC[C@@H]13,"(1S,4S,5S,9R,10S,13R,14R,18S)-heptacyclo[9.7.0.02,13.03,10.04,12.05,9.014,18]octadecane-11,12-dicarboxylicacid",[C@@H]12C3C4[C@@H]5[C@H]6CCC[C@H]6[C@@H]4C2(C5([C@@H]3[C@@H]3CCC[C@@H]31)C(=O)O)C(=O)O,O=C(O)C12[C@@H]3C4C5[C@H]1[C@@H]1CCC[C@H]1[C@H]5C2(C(=O)O)[C@H]4[C@H]1CCC[C@@H]13,O=C(O)C12[C@@H]3C4C5[C@@H]1[C@H]1CCC[C@H]1[C@H]5C2(C(=O)O)[C@H]4[C@H]1CCC[C@H]13
2047,CC1(C)O[C@@H]2C[C@@]3(CC(N)[C@@H]2O1)OC(C)(C)OC3=O,"(3'aR,5S,7'aS)-7'-amino-2,2,2',2'-tetramethylspiro[1,3-dioxolane-5,5'-4,6,7,7a-tetrahydro-3aH-1,3-benzodioxole]-4-one",,CC1(C)O[C@@H]2C[C@@]3(CC(N)[C@@H]2O1)OC(C)(C)OC3=O,
2056,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1[C@@H]2OC(C)=O)OCO4,"[(1R,21R)-16,17-dimethoxy-5,7-dioxa-13-azapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-2,4(8),9,15(20),16,18-hexaen-21-yl]acetate",COC=1C=2CN3CCC4=CC=5OCOC5C=C4[C@H]3[C@@H](C2C=CC1OC)CC(=O)[O-],COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@@H]1[C@@H]2OC(C)=O)OCO4,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3[C@H]1[C@@H]2CC(=O)O)OCO4
2142,COC(=O)OC1(C#N)C=CCCC1,(1-cyanocyclohex-2-en-1-yl)methylcarbonate,C(#N)C1(C=CCCC1)COC([O-])=O,COC(=O)OC1(C#N)C=CCCC1,N#CC1(COC(=O)O)C=CCCC1
2143,CCCCCCCCCCC[C@H](CC(=O)C(C)(C)C)OC(=O)OCc1ccccc1,"benzyl[(5R)-2,2-dimethyl-3-oxohexadecan-5-yl]carbonate",,CCCCCCCCCCC[C@H](CC(=O)C(C)(C)C)OC(=O)OCc1ccccc1,
2170,CC(=O)c1ccc(OS(C)(=O)=O)c(Cl)c1,(4-acetyl-2-chlorophenyl)methanesulfonate,C(C)(=O)C1=CC(=C(C=C1)CS(=O)(=O)[O-])Cl,CC(=O)c1ccc(OS(C)(=O)=O)c(Cl)c1,CC(=O)c1ccc(CS(=O)(=O)O)c(Cl)c1
2183,CSC(=O)CCC[C@@H](O)[C@@H](c1ccccc1)c1ccc2ccccc2c1,"S-methyl(5R,6S)-5-hydroxy-6-naphthalen-2-yl-6-phenylhexanethioate",CS=C(CCC[C@H]([C@@H](C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1)O)[O-],CSC(=O)CCC[C@@H](O)[C@@H](c1ccccc1)c1ccc2ccccc2c1,C[SH2]C(=O)CCC[C@@H](O)[C@@H](c1ccccc1)c1ccc2ccccc2c1
2200,Cc1ccc(C(=O)SNC(=O)c2ccccc2)cc1,S-benzamido4-methylbenzenecarbothioate,C(C1=CC=CC=C1)(=O)NS=C([O-])C1=CC=C(C=C1)C,Cc1ccc(C(=O)SNC(=O)c2ccccc2)cc1,Cc1ccc(C(=O)[SH2]NC(=O)c2ccccc2)cc1
2246,CCCC[C@](C)(C#N)OS(C)(=O)=O,[(2R)-2-cyanohexan-2-yl]methanesulfonate,C(#N)[C@@](C)(CCCC)CS(=O)(=O)[O-],CCCC[C@](C)(C#N)OS(C)(=O)=O,CCCC[C@](C)(C#N)CS(=O)(=O)O
2256,O=C(O)CC1CCN(CCC=C2C3=CC(Cl)CC=C3OCOc3ccc(Cl)cc32)C1,"2-[1-[3-(3,7-dichloro-7,8-dihydrobenzo[d][1,3]benzodioxocin-5-ylidene)propyl]pyrrolidin-3-yl]aceticacid",,O=C(O)CC1CCN(CCC=C2C3=CC(Cl)CC=C3OCOc3ccc(Cl)cc32)C1,
2273,CC(C)N(C(C)C)C(CP(=O)=O)C(=O)O,2-[di(propan-2-yl)amino]-3-phosphorosopropanoicacid,CC(C)N(C(C(=O)O)CP=O)C(C)C,CC(C)N(C(C)C)C(C[P+](=O)[O-])C(=O)O,CC(C)N(C(C)C)C(CP=O)C(=O)O
2370,[C-]#[N+][C@@H](C)NC(=O)OC(C)(C)C,tert-butylN-[(1R)-1-isocyanoethyl]carbamate,C(C)(C)(C)OC(N[C@@H](C)[N+]#[C-])=O,[C-]#[N+][C@@H](C)NC(=O)OC(C)(C)C,[C-]#[N+][C@H](C)NC(=O)OC(C)(C)C
2429,Cc1ccc(C(C)(C)c2ccc(OP(=O)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,[4-[2-(4-methylphenyl)propan-2-yl]phenyl]diphenylphosphate,,Cc1ccc(C(C)(C)c2ccc(OP(=O)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,
2556,Cc1ccc2[nH]c(N3CCCN(C)CC3)nc2c1OC(N)=O,"[5-methyl-2-(4-methyl-1,4-diazepan-1-yl)-1H-benzimidazol-4-yl]carbamate",CC1=C(C2=C(NC(=N2)N2CCN(CCC2)C)C=C1)NC([O-])=O,Cc1ccc2[nH]c(N3CCCN(C)CC3)nc2c1OC(N)=O,Cc1ccc2[nH]c(N3CCCN(C)CC3)nc2c1NC(=O)O
2563,N#Cc1ccc(OC2CCC(NC(=O)C3=C/C=C\C=C(C4CCCC4)/C=C\3)CC2)cc1Cl,"(1E,3Z,5E,7Z)-N-[4-(3-chloro-4-cyanophenoxy)cyclohexyl]-6-cyclopentylcycloocta-1,3,5,7-tetraene-1-carboxamide",ClC=1C=C(OC2CCC(CC2)NC(=O)\C\2=C/C=C\C=C(\C=C2)/C2CCCC2)C=CC1C#N,N#Cc1ccc(OC2CCC(NC(=O)C3=C/C=C\C=C(C4CCCC4)/C=C\3)CC2)cc1Cl,N#Cc1ccc(OC2CCC(NC(=O)C3=C\C=C/C=C(C4CCCC4)/C=C\3)CC2)cc1Cl
2665,CC1C23C(=O)C4C(C2=O)C2(Cl)C4C3(Cl)C3(C2Cl)C(Cl)(Cl)C13Cl,"3,4,4,5,6,7-hexachloro-2-methylhexacyclo[5.4.1.13,10.01,6.05,9.08,11]tridecane-12,13-dione",ClC12C(C34C5(C(C1(Cl)Cl)(C1C(C5(C4=O)Cl)C3C1C2=O)Cl)Cl)C,CC1C23C(=O)C4C(C2=O)C2(Cl)C4C3(Cl)C3(C2Cl)C(Cl)(Cl)C13Cl,CC1C2(Cl)C(=O)C3C4C5C3C(Cl)(C2(Cl)Cl)C2(Cl)C5(Cl)C(=O)C412
2692,NC(=O)Oc1cc(S(=O)(=O)Cl)ccn1,(4-chlorosulfonylpyridin-2-yl)carbamate,ClS(=O)(=O)C1=CC(=NC=C1)NC([O-])=O,NC(=O)Oc1cc(S(=O)(=O)Cl)ccn1,O=C(O)Nc1cc(S(=O)(=O)Cl)ccn1
2722,O=P(O)(O)COc1cc(F)c(F)c2c1-c1ncsc1C2,"(5,6-difluoro-4H-indeno[1,2-d][1,3]thiazol-8-yl)oxymethylphosphonicacid",FC1=C(C=C2C(=C3C(N=CS3)=C2C1)OCP(O)(O)=O)F,O=P(O)(O)COc1cc(F)c(F)c2c1-c1ncsc1C2,O=P(O)(O)COC1=c2scnc2=C2CC(F)=C(F)C=C21
2755,O=C(CCCc1ccc2c(c1)-c1ccccc1C2)ON1C(=O)c2ccccc2C1=O,"(1,3-dioxoisoindol-2-yl)4-(9H-fluoren-3-yl)butanoate",O=C1N(C(C2=CC=CC=C12)=O)C(C(=O)[O-])CCC=1C=CC=2CC3=CC=CC=C3C2C1,O=C(CCCc1ccc2c(c1)-c1ccccc1C2)ON1C(=O)c2ccccc2C1=O,O=C(O)C(CCc1ccc2c(c1)-c1ccccc1C2)N1C(=O)c2ccccc2C1=O
2938,NC(=O)C1=C(O)[C@@]2(O)C(O)=C3C(=O)C4NC=CC4C[C@H]3C[C@H]2CC1=O,"(4aS,5aS,9aS)-8,9a,10-trihydroxy-7,11-dioxo-3a,4,4a,5,5a,6,11a-octahydronaphtho[2,3-f]indole-9-carboxamide",,NC(=O)C1C(=O)C[C@@H]2C[C@@H]3CC4C=CNC4C(=O)C3C(=O)[C@]2(O)C1=O,
2941,CC(=O)SCC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccccc2)s1,"S-[2-[(5-benzoyl-4-phenyl-1,3-thiazol-2-yl)amino]-2-oxoethyl]ethanethioate",C(C1=CC=CC=C1)(=O)C1=C(N=C(S1)NC(CS=C(C)[O-])=O)C1=CC=CC=C1,CC(=O)SCC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccccc2)s1,CC(=O)[SH2]CC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccccc2)s1
3057,CC[C@@]12C=C(COC(=S)Nc3ccc(C)cc3)n3c4c(c5ccccc53)CCN(CCC1)[C@H]42,"O-[[(15S,19S)-15-ethyl-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18),16-pentaen-17-yl]methyl]N-(4-methylphenyl)carbamothioate",,CC[C@@]12C=C(COC(=S)Nc3ccc(C)cc3)n3c4c(c5ccccc53)CCN(CCC1)[C@H]42,
3063,Nc1ccc(C(=O)OS(=O)(=O)O)cc1,sulfo4-aminobenzoate,S(=O)(=O)(O)C1=C(C(=O)[O-])C=CC(=C1)N,Nc1ccc(C(=O)OS(=O)(=O)O)cc1,Nc1ccc(C(=O)O)c(S(=O)(=O)O)c1
3079,CC(=O)O[C@@H]1CO[C@@H]2O[C@H]3[C@@H](C(C=O)=C[C@@H](O)[C@H]4C5=C(C(C)C)CC[C@@]5(C)CC[C@]43C)[C@@]2(O)C1=O,"[(1S,2R,5S,10R,11R,14R,15S,17R,20R)-12-formyl-11,15-dihydroxy-1,5-dimethyl-16-oxo-8-propan-2-yl-19,21-dioxapentacyclo[12.7.0.02,10.05,9.015,20]henicosa-8,12-dien-17-yl]acetate",C(=O)C=1[C@@H]([C@H]2C3=C(CC[C@@]3(CC[C@H]2[C@@]2(O[C@H]3OC[C@H](C([C@@]3([C@H]2C1)O)=O)CC(=O)[O-])C)C)C(C)C)O,CC(=O)OC1CO[C@@H]2O[C@H]3[C@@H](C(C=O)=C[C@@H](O)[C@H]4C5=C(C(C)C)CC[C@@]5(C)CC[C@]43C)[C@@]2(O)C1=O,CC(C)C1=C2[C@H]3[C@@H](CC[C@@]2(C)CC1)[C@]1(C)O[C@H]2OCC(CC(=O)O)C(=O)[C@]2(O)[C@H]1C=C(C=O)[C@@H]3O
3100,C=N/C(C)=C(\C=C(/C)NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1,"N-[(2E,4E)-4-(6-chloro-5-cyanopyridin-3-yl)-5-(methylideneamino)hexa-2,4-dien-2-yl]-2-(2-cyanopropan-2-yl)pyridine-4-carboxamide",ClC1=C(C=C(C=N1)/C(/C=C(\C)/NC(=O)C1=CC(=NC=C1)C(C)(C)C#N)=C(\C)/N=C)C#N,C=NC(C)=C(CC(C)=NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1,C=N/C(C)=C(\CC(C)=NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1
3113,CCCCCCCNc1cc2c(c3ccc(C)nc13)N=c1ccc(N(CC)CC)cc1=S2Cl,"7-chloro-9-N,9-N-diethyl-5-N-heptyl-3-methylpyrido[3,2-a]phenothiazine-5,9-diamine",ClS1C=2C=C(C3=C(C2NC2=CC=C(C=C12)N(CC)CC)C=CC(=N3)C)NCCCCCCC,CCCCCCCNc1cc2c(c3ccc(C)nc13)N=c1ccc(N(CC)CC)cc1=S2Cl,CCCCCCCNc1cc2c(c3ccc(C)nc13)Nc1ccc(N(CC)CC)cc1[SH]2Cl
3159,CCCCCCCCCCCCCCCCOP(=O)(O)Oc1ccc(C=O)cc1,(4-formylphenyl)hexadecylhydrogenphosphate,C(=O)C1=CC=C(C=C1)CCCCCCCCCCCCCCCCOP(=O)(O)[O-],CCCCCCCCCCCCCCCCOP(=O)(O)Oc1ccc(C=O)cc1,O=Cc1ccc(CCCCCCCCCCCCCCCCOP(=O)(O)O)cc1
3200,CCC/C=C/OC(=O)OCCC,[(E)-pent-1-enyl]propylcarbonate,,CCC/C=C/OC(=O)OCCC,
