index,smiles,name,opsin_smiles,std_original,std_opsin
1668,Cc1ccc2c(c1)Oc1cc(C(F)F)ccc1N=C2N1CCN(CC(C)(C)C(=O)O)CC1,"3-[4-[2-(difluoromethyl)-9-methylbenzo[b][1,4]benzoxazepin-6-yl]piperazin-1-yl]-2,2-dimethylpropanoicacid",FC(C=1C=CC2=C(C=NC3=C(O2)C(=CC=C3C)N3CCN(CC3)CC(C(=O)O)(C)C)C1)F,Cc1ccc2c(c1)Oc1cc(C(F)F)ccc1N=C2N1CCN(CC(C)(C)C(=O)O)CC1,Cc1ccc(N2CCN(CC(C)(C)C(=O)O)CC2)c2c1N=Cc1cc(C(F)F)ccc1O2
1678,O=COS(=O)(=O)c1ccc2ccccc2c1,naphthalen-2-ylsulfonylformate,C1=C(C=CC2=CC=CC=C12)S(=O)(=O)C(=O)[O-],O=COS(=O)(=O)c1ccc2ccccc2c1,O=C(O)S(=O)(=O)c1ccc2ccccc2c1
1694,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,"2-O-(11-methyldodecyl)1-O-nonylbenzene-1,2-dicarboxylate",,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,
1744,c1ccc2c(c1)CC[C@H]1c3ccccc3OC[C@@H]1CCO2,"(1R,14R)-10,16-dioxatetracyclo[12.8.0.04,9.017,22]docosa-4,6,8,17,19,21-hexaene",[C@H]12CCC3=CC=CC=C3OCCC[C@H]2COC2=CC=CC=C21,c1ccc2c(c1)CC[C@H]1c3ccccc3OC[C@@H]1CCO2,c1ccc2c(c1)CC[C@H]1c3ccccc3OC[C@@H]1CCCO2
1746,C[Si](C)(C)I(OS(=O)(=O)C(F)(F)F)c1ccccc1,[phenyl(trimethylsilyl)-λ3-iodanyl]trifluoromethanesulfonate,,C[Si](C)(C)I(OS(=O)(=O)C(F)(F)F)c1ccccc1,
1753,COC(=O)Oc1ccc(-n2[nH]c(C)c(Cc3ccccc3Cl)c2=O)nc1,[6-[4-[(2-chlorophenyl)methyl]-5-methyl-3-oxo-1H-pyrazol-2-yl]pyridin-3-yl]methylcarbonate,ClC1=C(C=CC=C1)CC=1C(N(NC1C)C1=CC=C(C=N1)COC([O-])=O)=O,COC(=O)Oc1ccc(-n2[nH]c(C)c(Cc3ccccc3Cl)c2=O)nc1,Cc1[nH]n(-c2ccc(COC(=O)O)cn2)c(=O)c1Cc1ccccc1Cl
1798,CC(C)(C)OC(=O)NCCCOCCOCCOS(C)(=O)=O,2-[2-[3-[(2-methylpropan-2-yl)oxycarbonylamino]propoxy]ethoxy]ethylmethanesulfonate,CC(C)(C)OC(=O)NCCCOCCOCCCS(=O)(=O)[O-],CC(C)(C)OC(=O)NCCCOCCOCCOS(C)(=O)=O,CC(C)(C)OC(=O)NCCCOCCOCCCS(=O)(=O)O
1818,CC(=O)SCCC=Cc1ccc(F)c(C)c1Cl,S-[4-(2-chloro-4-fluoro-3-methylphenyl)but-3-enyl]ethanethioate,ClC1=C(C=CC(=C1C)F)C=CCCS=C(C)[O-],CC(=O)SCCC=Cc1ccc(F)c(C)c1Cl,CC(=O)[SH2]CCC=Cc1ccc(F)c(C)c1Cl
1859,CCCCOP(=O)(OC)OP(=O)(O)O,butylmethylphosphonophosphate,,CCCCOP(=O)(OC)OP(=O)(O)O,
1869,O=C(CCc1cc(F)cc(C(F)(F)F)c1)N1C[C@@H]2CN(C(=O)c3ccc4n[nH]nc4c3)C[C@@H]2C1,"1-[(3aR,6aR)-5-(2H-benzotriazole-5-carbonyl)-1,3,3a,4,6,6a-hexahydropyrrolo[3,4-c]pyrrol-2-yl]-3-[3-fluoro-5-(trifluoromethyl)phenyl]propan-1-one",N=1NN=C2C1C=CC(=C2)C(=O)N2C[C@@H]1[C@@H](C2)CN(C1)C(CCC1=CC(=CC(=C1)C(F)(F)F)F)=O,O=C(CCc1cc(F)cc(C(F)(F)F)c1)N1C[C@@H]2CN(C(=O)c3ccc4[nH]nnc4c3)C[C@@H]2C1,O=C(CCc1cc(F)cc(C(F)(F)F)c1)N1C[C@@H]2CN(C(=O)c3ccc4[nH]nnc4c3)C[C@H]2C1
1899,CC(=O)OC1C[C@]2(C)[C@@H](C(=O)CO)C(C)C[C@H]2[C@@H]2CC(F)C3=CC(=O)CC[C@]3(C)[C@@H]12,"[(8S,9S,10R,13S,14S,17S)-6-fluoro-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-11-yl]acetate",FC1C2=CC(CC[C@@]2([C@H]2C(C[C@@]3([C@H](C(C[C@H]3[C@@H]2C1)C)C(CO)=O)C)CC(=O)[O-])C)=O,CC(=O)OC1C[C@]2(C)C(C(=O)CO)C(C)C[C@H]2[C@@H]2CC(F)C3=CC(=O)CC[C@]3(C)[C@@H]12,CC1C[C@H]2[C@@H]3CC(F)C4=CC(=O)CC[C@]4(C)[C@H]3C(CC(=O)O)C[C@]2(C)C1C(=O)CO
2051,CCOc1cc(/C=c2/sc3nc4ccccc4n3c2=O)ccc1OC,"(2E)-2-[(3-ethoxy-4-methoxyphenyl)methylidene]-[1,3]thiazolo[3,2-a]benzimidazol-1-one",C(C)OC=1C=C(C=CC1OC)\C=C\1/CN2C(=NC3=C2C=CC=C3)S1=O,CCOc1cc(/C=c2/sc3nc4ccccc4n3c2=O)ccc1OC,CCOc1cc(/C=C2\Cn3c(nc4ccccc43)[S+]2[O-])ccc1OC
2106,CCCCCC(OC(=O)OC)/C(C=O)=C/[Si](C)(C)c1ccccc1,[(Z)-1-[dimethyl(phenyl)silyl]-2-formyloct-1-en-3-yl]methylcarbonate,,CCCCCC(OC(=O)OC)/C(C=O)=C/[Si](C)(C)c1ccccc1,
2133,C=C(C)[C@H]1CC[C@@](C)(OC(C)=O)[C@H]1C,"[(1R,2S,3S)-1,2-dimethyl-3-prop-1-en-2-ylcyclopentyl]acetate",C[C@]1([C@H]([C@H](CC1)C(=C)C)C)CC(=O)[O-],C=C(C)[C@H]1CC[C@@](C)(OC(C)=O)[C@H]1C,C=C(C)[C@H]1CC[C@](C)(CC(=O)O)[C@H]1C
2158,C=C/C=C(\COC)C(N=C)=C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,"2,6-ditert-butyl-4-[(2E)-2-(methoxymethyl)-1-(methylideneamino)penta-2,4-dienylidene]cyclohexa-2,5-dien-1-one",C(C)(C)(C)C=1C(C(=CC(C1)=C(/C(=C\C=C)/COC)N=C)C(C)(C)C)=O,C=C/C=C(\COC)C(N=C)=C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,C=C/C=C(/COC)C(N=C)=C1C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1
2165,O=[N+]([O-])c1ccc(NC(=S)N2CCn3c2nc2ccccc23)cc1,"N-(4-nitrophenyl)-1,2-dihydroimidazo[1,2-a]benzimidazole-3-carbothioamide",[N+](=O)([O-])C1=CC=C(C=C1)NC(=S)C1CNC2=NC3=C(N21)C=CC=C3,O=[N+]([O-])c1ccc(NC(=S)N2CCn3c2nc2ccccc23)cc1,O=[N+]([O-])c1ccc(NC(=S)C2CNc3nc4ccccc4n32)cc1
2181,COc1ccc2cc(Cc3ccc4c(C)c(OC(C)=O)ccc4c3)ccc2c1C,[6-[(6-methoxy-5-methylnaphthalen-2-yl)methyl]-1-methylnaphthalen-2-yl]acetate,COC=1C(=C2C=CC(=CC2=CC1)CC=1C=C2C=CC(=C(C2=CC1)C)CC(=O)[O-])C,COc1ccc2cc(Cc3ccc4c(C)c(OC(C)=O)ccc4c3)ccc2c1C,COc1ccc2cc(Cc3ccc4c(C)c(CC(=O)O)ccc4c3)ccc2c1C
2198,CC(=O)SCC(=O)NCc1ccc(Cl)cc1Cl,"S-[2-[(2,4-dichlorophenyl)methylamino]-2-oxoethyl]ethanethioate",ClC1=C(C=CC(=C1)Cl)CNC(CS=C(C)[O-])=O,CC(=O)SCC(=O)NCc1ccc(Cl)cc1Cl,CC(=O)[SH2]CC(=O)NCc1ccc(Cl)cc1Cl
2244,CC1=C/C(=N\OC(=O)c2ccc(C)cc2)C(C)=CC1=O,"[(E)-(2,5-dimethyl-4-oxocyclohexa-2,5-dien-1-ylidene)amino]4-methylbenzoate",CC=1\C(\C=C(C(C1)=O)C)=N\C1=C(C(=O)[O-])C=CC(=C1)C,CC1=C/C(=N\OC(=O)c2ccc(C)cc2)C(C)=CC1=O,CC1=C/C(=N\c2cc(C)ccc2C(=O)O)C(C)=CC1=O
2261,COC(=O)c1cc(C(=O)OC(C)(C)C)c(C(N)=O)nc1N,"5-O-tert-butyl3-O-methyl2-amino-6-carbamoylpyridine-3,5-dicarboxylate",,COC(=O)c1cc(C(=O)OC(C)(C)C)c(C(N)=O)nc1N,
2288,COC(=O)OCc1oc(=O)oc1C,"methyl(5-methyl-2-oxo-1,3-dioxol-4-yl)methylcarbonate",,COC(=O)OCc1oc(=O)oc1C,
2343,CC(=O)OC(C)(C)C1CC=C(S(C)(=O)=O)CC1,2-(4-methylsulfonylcyclohex-3-en-1-yl)propan-2-ylacetate,CS(=O)(=O)C1=CCC(CC1)C(C)(C)CC(=O)[O-],CC(=O)OC(C)(C)C1CC=C(S(C)(=O)=O)CC1,CC(C)(CC(=O)O)C1CC=C(S(C)(=O)=O)CC1
2386,O=C(OS(=O)O)c1ccc(C(=O)OS(=O)O)cc1,"disulfinobenzene-1,4-dicarboxylate",S(=O)(O)C=1C(=C(C=CC1C(=O)[O-])C(=O)[O-])S(=O)O,O=C(OS(=O)O)c1ccc(C(=O)OS(=O)O)cc1,O=C(O)c1ccc(C(=O)O)c(S(=O)O)c1S(=O)O
2389,CC(=O)SCC#Cc1cc(Cl)cc(C#N)c1,S-[3-(3-chloro-5-cyanophenyl)prop-2-ynyl]ethanethioate,ClC=1C=C(C=C(C1)C#N)C#CCS=C(C)[O-],CC(=O)SCC#Cc1cc(Cl)cc(C#N)c1,CC(=O)[SH2]CC#Cc1cc(Cl)cc(C#N)c1
2434,CC(Cn1cnnn1)n1nnc2cc3c(=O)n(C(C)Cn4ncnn4)nnc3cc2c1=O,"3,8-bis[1-(tetrazol-1-yl)propan-2-yl]triazino[4,5-g][1,2,3]benzotriazine-4,9-dione",N1(N=NN=C1)CC(C)N1N=NC=2C(=CC3=C(C(N(N=N3)C(CN3N=NN=C3)C)=O)C2)C1=O,CC(Cn1cnnn1)n1nnc2cc3c(=O)n(C(C)Cn4ncnn4)nnc3cc2c1=O,CC(Cn1cnnn1)n1nnc2cc3c(=O)n(C(C)Cn4cnnn4)nnc3cc2c1=O
2504,CC1C(=O)N(OS(=O)OC(F)F)C(=O)C1C,"difluoromethyl(3,4-dimethyl-2,5-dioxopyrrolidin-1-yl)sulfite",FC(F)S(=O)([O-])([O-])N1C(C(C(C1=O)C)C)=O,Cc1c(C)c(O)n(OS(=O)OC(F)F)c1O,Cc1c(C)c(O)n(S(=O)(O)(O)C(F)F)c1O
2526,COc1ccc([P@@](=O)(OCC2CCCCC2)N2Cc3ccccc3C[C@@H]2C(=O)NO)cc1,"(3R)-2-[cyclohexylmethoxy-(4-methoxyphenyl)phosphoryl]-N-hydroxy-3,4-dihydro-1H-isoquinoline-3-carboxamide",C1(CCCCC1)COP(=O)(C1=CC=C(C=C1)OC)N1CC2=CC=CC=C2C[C@@H]1C(=O)NO,COc1ccc([P@@](=O)(OCC2CCCCC2)N2Cc3ccccc3CC2C(O)=NO)cc1,COc1ccc(P(=O)(OCC2CCCCC2)N2Cc3ccccc3CC2C(O)=NO)cc1
2591,CC(=O)N=C(C)OC(=O)C(=O)Cl,(N-acetyl-C-methylcarbonimidoyl)2-chloro-2-oxoacetate,,CC(=O)N=C(C)OC(=O)C(=O)Cl,
2596,CCCC/C=C\C[C@H](C)CCOC(C)=O,"[(Z,3S)-3-methyldec-5-enyl]acetate",C[C@@H](CCCC(=O)[O-])C\C=C/CCCC,CCCC/C=C\C[C@H](C)CCOC(C)=O,CCCC/C=C\C[C@@H](C)CCCC(=O)O
2614,C[C@@H]1CC(=O)C[C@H]2CC[C@H]3C(CC[C@]4(C)C3CC[C@H]4O)[C@@]21C,"(1R,5R,8S,10S,13R,17R)-17-hydroxy-1,10,13-trimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one",O[C@@H]1CCC2[C@H]3CC[C@@H]4CC(C[C@H]([C@@]4(C3CC[C@@]12C)C)C)=O,C[C@@H]1CC(=O)C[C@H]2CC[C@H]3C(CC[C@]4(C)C3CC[C@H]4O)[C@@]21C,C[C@@H]1CC(=O)C[C@H]2CC[C@H]3C(CC[C@]4(C)C3CC[C@H]4O)[C@]21C
2650,CC(=O)O[C@@H]1C[C@H](C)[C@H]2[C@H]3[C@@H]1[C@]2(C)[C@H](OC(C)=O)CC(=O)C3(C)C,"[(1S,2R,3R,7S,8R,9R,11S)-3-acetyloxy-2,6,6,11-tetramethyl-5-oxo-9-tricyclo[5.4.0.02,8]undecanyl]acetate",C(C)(=O)O[C@H]1[C@@]2([C@H]3[C@H](C[C@@H]([C@@H]2[C@H]3C(C(C1)=O)(C)C)CC(=O)[O-])C)C,CC(=O)O[C@@H]1C[C@H](C)[C@H]2[C@H]3[C@@H]1[C@]2(C)[C@H](OC(C)=O)CC(=O)C3(C)C,CC(=O)O[C@@H]1CC(=O)C(C)(C)[C@@H]2[C@H]3[C@@H](CC(=O)O)C[C@H](C)[C@@H]2[C@]31C
2655,Cc1ccc(CC(=O)N2CCC[C@]3(CC2)CCN(CC2CC2)C3=O)cc1,"(5S)-2-(cyclopropylmethyl)-9-[2-(4-methylphenyl)acetyl]-2,9-diazaspiro[4.6]undecan-1-one",C1(CC1)CN1C([C@]2(CC1)CCCN(CC2)C(CC2=CC=C(C=C2)C)=O)=O,Cc1ccc(CC(=O)N2CCC[C@]3(CC2)CCN(CC2CC2)C3=O)cc1,Cc1ccc(CC(=O)N2CCC[C@@]3(CC2)CCN(CC2CC2)C3=O)cc1
