index,smiles,name,opsin_smiles,std_original,std_opsin
1123,CC1(C)OC[C@@H]([C@@H]2O[C@@H](O)[C@@]3(COC(C)(C)O3)[C@@]3(COC(C)(C)O3)[C@@H]2OCc2ccccc2)O1,"(5S,6S,11R,12S,14R)-12-[(4S)-2,2-dimethyl-1,3-dioxolan-4-yl]-3,3,8,8-tetramethyl-11-phenylmethoxy-2,4,7,9,13-pentaoxadispiro[4.0.46.45]tetradecan-14-ol",CC1(OC[C@H](O1)[C@H]1[C@H]([C@@]2([C@]3(OC(OC3)(C)C)[C@@H](O1)O)OC(OC2)(C)C)OCC2=CC=CC=C2)C,CC1(C)OC[C@@H]([C@@H]2O[C@@H](O)[C@@]3(COC(C)(C)O3)[C@@]3(COC(C)(C)O3)[C@@H]2OCc2ccccc2)O1,CC1(C)OC[C@@H]([C@@H]2O[C@@H](O)[C@]3(COC(C)(C)O3)[C@]3(COC(C)(C)O3)[C@@H]2OCc2ccccc2)O1
1129,C[C@]12CC[C@@](O)(C(F)(F)F)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(CCCCC3(O)CC3)CC[C@@H]12,"(3S,5S,8R,9S,10S,13R,14S)-17-[4-(1-hydroxycyclopropyl)butyl]-10,13-dimethyl-3-(trifluoromethyl)-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-ol",OC1(CC1)CCCCC1CC[C@H]2[C@H]3CC[C@H]4C[C@](CC[C@@]4([C@H]3CC[C@]12C)C)(O)C(F)(F)F,C[C@]12CC[C@@](O)(C(F)(F)F)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(CCCCC3(O)CC3)CC[C@@H]12,C[C@]12CC[C@@](O)(C(F)(F)F)C[C@@H]1CC[C@H]1[C@@H]2CC[C@]2(C)C(CCCCC3(O)CC3)CC[C@@H]12
1167,O=C1NCC2C(=O)OC3CC(O)C=CC3=C2N1,"8-hydroxy-1,3,4,4a,6a,7,8-octahydrochromeno[4,3-d]pyrimidine-2,5-dione",,O=C1N=C2C3=CCC(O)CC3OC(=O)C2CN1,
1188,CCC#CCOc1cc(/C=C/C(=O)Nc2ccccc2C(=O)ON)ccc1OC,amino2-[[(E)-3-(4-methoxy-3-pent-2-ynoxyphenyl)prop-2-enoyl]amino]benzoate,NC=1C(=C(C(=O)[O-])C=CC1)NC(\C=C\C1=CC(=C(C=C1)OC)OCC#CCC)=O,CCC#CCOc1cc(/C=C/C(=O)Nc2ccccc2C(=O)ON)ccc1OC,CCC#CCOc1cc(C=CC(=O)Nc2c(N)cccc2C(=O)O)ccc1OC
1214,CCOc1cccc(C2=IC=CC(c3cc4c([nH]3)CCNC4=O)=N2)c1,"2-[2-(3-ethoxyphenyl)-1λ3-ioda-3-azacyclohexa-2,4,6-trien-4-yl]-1,5,6,7-tetrahydropyrrolo[3,2-c]pyridin-4-one",C(C)OC=1C=C(C=CC1)C=1I=CC=C(N1)C1=CC=2C(NCCC2N1)=O,CCOc1cccc(C2=IC=CC(c3cc4c([nH]3)CCNC4=O)=N2)c1,CCOc1cccc(C2=NC(c3cc4c([nH]3)CCNC4=O)=CC=I2)c1
1293,CC(=O)SCC(=Cc1ccnc(N)n1)B1OC(C)(C)C(C)(C)O1,"S-[3-(2-aminopyrimidin-4-yl)-2-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)prop-2-enyl]ethanethioate",NC1=NC=CC(=N1)C=C(CS=C(C)[O-])B1OC(C(O1)(C)C)(C)C,CC(=O)SCC(=Cc1ccnc(N)n1)B1OC(C)(C)C(C)(C)O1,CC(=O)[SH2]CC(=Cc1ccnc(N)n1)B1OC(C)(C)C(C)(C)O1
1400,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)C(CC(=O)NCc5ncccn5)CC[C@H]4[C@@H]3CC[C@@H]12,"2-[(3aS,3bS,5aR,9aR,9bS,11aR)-6,9a,11a-trimethyl-7-oxo-2,3,3a,3b,4,5,5a,9b,10,11-decahydro-1H-indeno[5,4-f]quinolin-1-yl]-N-(pyrimidin-2-ylmethyl)acetamide",,CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)C(CC(=O)NCc5ncccn5)CC[C@H]4[C@@H]3CC[C@@H]12,
1498,CC(=O)O[C@@H]1CC(C=O)=C[C@H]2OC(C)(C)O[C@H]21,"[(3aS,4R,7aR)-6-formyl-2,2-dimethyl-3a,4,5,7a-tetrahydro-1,3-benzodioxol-4-yl]acetate",C(=O)C=1C[C@@H]([C@H]2[C@H](OC(O2)(C)C)C1)CC(=O)[O-],CC(=O)O[C@@H]1CC(C=O)=C[C@H]2OC(C)(C)O[C@H]21,CC1(C)O[C@H]2[C@@H](CC(=O)O)CC(C=O)=C[C@H]2O1
1515,OC1(O)CCOOO1,"trioxane-4,4-diol",O1COC(OC1)(O)O,OC1(O)CCOOO1,OC1(O)OCOCO1
1517,CC1CN2CCCC2C12N=C(c1nccn1C)NO2,"6-methyl-3'-(1-methylimidazol-2-yl)spiro[1,2,3,5,6,8-hexahydropyrrolizine-7,5'-2H-1,2,4-oxadiazole]",,CC1CN2CCCC2C12N=C(c1nccn1C)NO2,
1522,CC(=O)Oc1c2c(c(O)c3c1ccc1ccccc13)C1(SCCCS1)c1ccccc1O2,"(14'-hydroxyspiro[1,3-dithiane-2,13'-naphtho[1,2-b]xanthene]-7'-yl)acetate",OC1=C2C(=C(C=3OC4=CC=CC=C4C4(C13)SCCCS4)CC(=O)[O-])C=CC=4C=CC=CC42,CC(=O)Oc1c2c(c(O)c3c1ccc1ccccc13)C1(SCCCS1)c1ccccc1O2,O=C(O)Cc1c2c(c(O)c3c1ccc1ccccc13)C1(SCCCS1)c1ccccc1O2
1549,CCOC(=O)OCC[C@H](C)c1ccc(I)cc1,ethyl[(3S)-3-(4-iodophenyl)butyl]carbonate,,CCOC(=O)OCC[C@H](C)c1ccc(I)cc1,
1634,Cc1ccc(NC(=O)CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1C,"N-(3,4-dimethylphenyl)-2-(6,11-dioxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-5-yl)acetamide",,Cc1ccc(NC(=O)CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1C,
1650,CNSC(=O)N(CCCCOC)C(=O)C1C(N=S(=O)=O)C1(C)c1ccccc1,S-(methylamino)N-(4-methoxybutyl)-N-[2-methyl-2-phenyl-3-(sulfonylamino)cyclopropanecarbonyl]carbamothioate,CNS=C(N(C(=O)C1C(C1N=S(=O)=O)(C1=CC=CC=C1)C)CCCCOC)[O-],CNSC(=O)N(CCCCOC)C(=O)C1C(N=S(=O)=O)C1(C)c1ccccc1,CN[SH2]C(=O)N(CCCCOC)C(=O)C1C(N=S(=O)=O)C1(C)c1ccccc1
1665,C=C1C=CC=C(C)c2cccc(c2C)Oc2cccc(c2C)C(=C)C=CC=C(C)O1,"8,13,23,24-tetramethyl-11,17-dimethylidene-2,12-dioxatricyclo[18.3.1.13,7]pentacosa-1(23),3,5,7(25),8,10,13,15,18,20(24),21-undecaene",,C=C1C=CC=C(C)c2cccc(c2C)Oc2cccc(c2C)C(=C)C=CC=C(C)O1,
1699,O=C(O)[C@@H]1CC2=c3c(c(O)c(O)c(CCCO)c3=N1)N=C2,"(6S)-10,11-dihydroxy-9-(3-hydroxypropyl)-2,7-diazatricyclo[6.3.1.04,12]dodeca-1(12),2,4(12),7,9-pentaene-6-carboxylicacid",,O=C(O)C1=Nc2c(CCCO)c(O)c(O)c3[nH]cc(c23)C1,
1712,CC(=O)Oc1ccc(OC(C)C)cc1C#Cc1ccncc1,[4-propan-2-yloxy-2-(2-pyridin-4-ylethynyl)phenyl]acetate,CC(C)OC1=CC(=C(C=C1)CC(=O)[O-])C#CC1=CC=NC=C1,CC(=O)Oc1ccc(OC(C)C)cc1C#Cc1ccncc1,CC(C)Oc1ccc(CC(=O)O)c(C#Cc2ccncc2)c1
1721,[C-]#[N+]c1ccc(N[C@@H](c2nnc(-c3ccc(OSOON)cc3)o2)[C@@H](C)OS(N)(=O)=O)c(C)c1Cl,"[(1R,2R)-1-[5-(4-aminoperoxysulfanyloxyphenyl)-1,3,4-oxadiazol-2-yl]-1-(3-chloro-4-isocyano-2-methylanilino)propan-2-yl]sulfamate",NOOSOC1=CC=C(C=C1)C1=NN=C(O1)[C@@H]([C@@H](C)NS([O-])(=O)=O)NC1=C(C(=C(C=C1)[N+]#[C-])Cl)C,[C-]#[N+]c1ccc(N[C@@H](c2nnc(-c3ccc(OSOON)cc3)o2)[C@@H](C)OS(N)(=O)=O)c(C)c1Cl,[C-]#[N+]c1ccc(N[C@@H](c2nnc(-c3ccc(OSOON)cc3)o2)[C@@H](C)NS(=O)(=O)O)c(C)c1Cl
1883,CO[C@]1(/C=C/C2(C)OCCO2)[C@H]2O[C@@H]([C@H](O)CC1(C)C)[C@@]1(C)[C@@H]2[C@@H]2COC(C)(C)O[C@H]2[C@H]2O[C@H]21,"(1R,2R,3S,5R,6R,11R,12S,13S,14R,17S)-17-methoxy-2,8,8,16,16-pentamethyl-17-[(E)-2-(2-methyl-1,3-dioxolan-2-yl)ethenyl]-4,7,9,18-tetraoxapentacyclo[11.4.1.02,12.03,5.06,11]octadecan-14-ol",CO[C@]1(C(C[C@H]([C@@H]2[C@H]3[C@@H]4COC(O[C@H]4[C@H]4O[C@H]4[C@@]3([C@H]1O2)C)(C)C)O)(C)C)\C=C\C2(OCCO2)C,CO[C@]1(/C=C/C2(C)OCCO2)[C@H]2O[C@@H]([C@H](O)CC1(C)C)[C@@]1(C)[C@@H]2[C@@H]2COC(C)(C)O[C@H]2[C@H]2O[C@H]21,CO[C@]1(/C=C/C2(C)OCCO2)[C@@H]2O[C@@H]([C@H]3[C@@H]4COC(C)(C)O[C@H]4[C@H]4O[C@H]4[C@@]32C)[C@H](O)CC1(C)C
1914,C=C(COc1ccccc1[P+]([O-])(O)O)C(=O)Oc1ccccc1[P+]([O-])(O)O,[2-[2-(2-phosphonophenoxy)carbonylprop-2-enoxy]phenyl]phosphonicacid,P(=O)(O)(O)C1=C(OC(=O)C(COC2=C(C=CC=C2)P(O)(O)=O)=C)C=CC=C1,C=C(COc1ccccc1[P+]([O-])(O)O)C(=O)Oc1ccccc1[P+]([O-])(O)O,C=C(COc1ccccc1P(=O)(O)O)C(=O)Oc1ccccc1P(=O)(O)O
1944,CCC#CCC(C)C(CCC=CCC)C(C)C,7-methyl-8-propan-2-yltetradec-3-en-10-yne,CC(CCC=CCC)C(CC#CCCC)C(C)C,CCC#CCC(C)C(CCC=CCC)C(C)C,CCC=CCCC(C)C(CC#CCCC)C(C)C
1947,CC1(C)C[C@H]2CC(=O)[C@@H]1[C@@H](CCc1ccccc1)[C@@H]2c1nc2ccccc2s1,"(1R,4S,5R,6S)-5-(1,3-benzothiazol-2-yl)-7,7-dimethyl-6-(2-phenylethyl)bicyclo[2.2.2]octan-2-one",S1C(=NC2=C1C=CC=C2)[C@@H]2[C@@H]1CC([C@H]([C@@H]2CCC2=CC=CC=C2)C(C1)(C)C)=O,CC1(C)C[C@H]2CC(=O)[C@@H]1[C@@H](CCc1ccccc1)[C@@H]2c1nc2ccccc2s1,CC1(C)C[C@H]2CC(=O)[C@@H]1[C@H](CCc1ccccc1)[C@@H]2c1nc2ccccc2s1
1973,Cc1cc2c(cc1C)N[C@@H](c1coc3ccccc3c1=O)C1=C(CC(C)(C)CC1=O)N2,"(6R)-2,3,9,9-tetramethyl-6-(4-oxochromen-3-yl)-6,8,10,11-tetrahydro-5H-benzo[b][1,4]benzodiazepin-7-one",CC=1C(=CC2=C(CNC3=C(N2)[C@H](C(CC3(C)C)=O)C3=COC2=CC=CC=C2C3=O)C1)C,Cc1cc2c(cc1C)N[C@@H](c1coc3ccccc3c1=O)C1C(=O)CC(C)(C)CC1=N2,Cc1cc2c(cc1C)N=C1C(c3coc4ccccc4c3=O)C(=O)CC(C)(C)C1NC2
1987,COc1cc(C)c2c(n1)N(C1CCO1)C(=O)CN2OC(=O)c1ccccc1,"[6-methoxy-8-methyl-4-(oxetan-2-yl)-3-oxo-2H-pyrido[2,3-b]pyrazin-1-yl]benzoate",COC=1C=C(C2=C(N(C(CN2C2=C(C(=O)[O-])C=CC=C2)=O)C2OCC2)N1)C,COc1cc(C)c2c(n1)N(C1CCO1)C(=O)CN2OC(=O)c1ccccc1,COc1cc(C)c2c(n1)N(C1CCO1)C(=O)CN2c1ccccc1C(=O)O
2018,Nc1c(F)c(F)c2c(c1F)Oc1ccccc1N=C2,"7,8,10-trifluorobenzo[b][1,4]benzoxazepin-9-amine",FC=1C(=C(C2=C(OC3=C(CN2F)C=CC=C3)C1)N)F,Nc1c(F)c(F)c2c(c1F)Oc1ccccc1N=C2,Nc1c(F)c(F)cc2c1N(F)Cc1ccccc1O2
2072,CCCC(C)[C@H]1CC[C@H]2[C@@H]3[C@@H](C)C[C@H]4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"(1R,3aS,3bS,4S,5aR,9aR,9bS,11aR)-4,6,9a,11a-tetramethyl-1-pentan-2-yl-2,3,3a,3b,4,5,5a,8,9,9b,10,11-dodecahydro-1H-indeno[5,4-f]quinolin-7-one",,CCCC(C)[C@H]1CC[C@H]2[C@@H]3[C@@H](C)C[C@H]4N(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
2138,CC(=O)Oc1ccc(C=CC(O)c2ccc(O)cc2OC(C)=O)c(OC(C)=O)c1,[3-acetyloxy-4-[3-(2-acetyloxy-4-hydroxyphenyl)-3-hydroxyprop-1-enyl]phenyl]acetate,C(C)(=O)OC=1C=C(C=CC1C=CC(O)C1=C(C=C(C=C1)O)OC(C)=O)CC(=O)[O-],CC(=O)Oc1ccc(C=CC(O)c2ccc(O)cc2OC(C)=O)c(OC(C)=O)c1,CC(=O)Oc1cc(CC(=O)O)ccc1C=CC(O)c1ccc(O)cc1OC(C)=O
2180,CCO/C=C/c1ccc(OC(C)=O)c(OC)c1,[4-[(E)-2-ethoxyethenyl]-2-methoxyphenyl]acetate,C(C)O/C=C/C1=CC(=C(C=C1)CC(=O)[O-])OC,CCO/C=C/c1ccc(OC(C)=O)c(OC)c1,CCO/C=C/c1ccc(CC(=O)O)c(OC)c1
2236,CCCCCCCC(=O)SCC1COC(=O)P(=O)(O)O1,"S-[(2-hydroxy-2,3-dioxo-1,4,2λ5-dioxaphosphinan-6-yl)methyl]octanethioate",OP1(OC(COC1=O)CS=C(CCCCCCC)[O-])=O,CCCCCCCC(=O)SCC1COC(=O)P(=O)(O)O1,CCCCCCCC(=O)[SH2]CC1COC(=O)P(=O)(O)O1
2285,N/C(=N\OC(=O)COc1ccc2ccccc2c1)c1cccs1,[(Z)-[amino(thiophen-2-yl)methylidene]amino]2-naphthalen-2-yloxyacetate,N\C(\C=1SC=CC1)=N/C(C(=O)[O-])OC1=CC2=CC=CC=C2C=C1,N=C(NOC(=O)COc1ccc2ccccc2c1)c1cccs1,N=C(NC(Oc1ccc2ccccc2c1)C(=O)O)c1cccs1
2342,C#CCOc1cc([N+](=O)[O-])c(C(C)OC(=O)ON2CCCC2=O)cc1OC,1-(5-methoxy-2-nitro-4-prop-2-ynoxyphenyl)ethyl(2-oxopyrrolidin-1-yl)carbonate,,C#CCOc1cc([N+](=O)[O-])c(C(C)OC(=O)ON2CCCC2=O)cc1OC,
2414,CN1CC[C@]2(C1)CN(c1nc(N)ncc1Cl)c1cc(C#CC3(O)CCCC3)ccc12,"1-[2-[(3R)-1-(2-amino-5-chloropyrimidin-4-yl)-1'-methylspiro[2H-indole-3,3'-pyrrolidine]-6-yl]ethynyl]cyclopentan-1-ol",NC1=NC=C(C(=N1)N1C[C@@]2(CN(CC2)C)C2=CC=C(C=C12)C#CC1(CCCC1)O)Cl,CN1CC[C@]2(C1)CN(c1nc(N)ncc1Cl)c1cc(C#CC3(O)CCCC3)ccc12,CN1CC[C@@]2(C1)CN(c1nc(N)ncc1Cl)c1cc(C#CC3(O)CCCC3)ccc12
2493,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(/C=C\c4ccccc4)=CC[C@@H]32)C1,"[(3R,5R,8R,9S,10S,13S,14S)-10,13-dimethyl-17-[(Z)-2-phenylethenyl]-2,3,4,5,6,7,8,9,11,12,14,15-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl]acetate",C[C@]12[C@H]3CC[C@@]4(C(=CC[C@H]4[C@@H]3CC[C@@H]2C[C@@H](CC1)CC(=O)[O-])\C=C/C1=CC=CC=C1)C,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(/C=C\c4ccccc4)=CC[C@@H]32)C1,C[C@]12CC[C@@H](CC(=O)O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(/C=C\c3ccccc3)=CC[C@@H]12
2539,CCOc1ccccc1OCc1ccccc1CN1CCC(O)C1OC(C)=O,[1-[[2-[(2-ethoxyphenoxy)methyl]phenyl]methyl]-3-hydroxypyrrolidin-2-yl]acetate,C(C)OC1=C(OCC2=C(C=CC=C2)CN2C(C(CC2)O)CC(=O)[O-])C=CC=C1,CCOc1ccccc1OCc1ccccc1CN1CCC(O)C1OC(C)=O,CCOc1ccccc1OCc1ccccc1CN1CCC(O)C1CC(=O)O
2558,COc1cc2c(cc1O)N[C@H](OC)C1C[C@H](O)CN1C2=O,"(6R,8S)-3,8-dihydroxy-2,6-dimethoxy-5,6,6a,7,8,9-hexahydropyrrolo[2,1-c][1,4]benzodiazepin-11-one",,COc1cc2c(cc1O)N[C@H](OC)C1C[C@H](O)CN1C2=O,
2578,CCCCCC(C)(CC(C)O)C(C)(C)C(=O)ON,"amino3-(2-hydroxypropyl)-2,2,3-trimethyloctanoate",NC(C(C(C(=O)[O-])(C)C)(C)CC(C)O)CCCC,CCCCCC(C)(CC(C)O)C(C)(C)C(=O)ON,CCCCC(N)C(C)(CC(C)O)C(C)(C)C(=O)O
2710,CCSC(=O)c1cccc(CN2CCCC(Nc3cccc4cnccc34)C2)c1,S-ethyl3-[[3-(isoquinolin-5-ylamino)piperidin-1-yl]methyl]benzenecarbothioate,C(C)S=C([O-])C1=CC(=CC=C1)CN1CC(CCC1)NC1=C2C=CN=CC2=CC=C1,CCSC(=O)c1cccc(CN2CCCC(Nc3cccc4cnccc34)C2)c1,CC[SH2]C(=O)c1cccc(CN2CCCC(Nc3cccc4cnccc34)C2)c1
2736,COS(=O)(=O)CNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCS(=O)(=O)OC)cc2)cc1,methyl[[4-[[4-(methoxysulfonylmethylcarbamoylamino)phenyl]methyl]phenyl]carbamoylamino]methanesulfonate,CC(S(=O)(=O)[O-])NC(NC1=CC=C(C=C1)CC1=CC=C(C=C1)NC(NCS(=O)(=O)OC)=O)=O,COS(=O)(=O)CNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCS(=O)(=O)OC)cc2)cc1,COS(=O)(=O)CNC(=O)Nc1ccc(Cc2ccc(NC(=O)NC(C)S(=O)(=O)O)cc2)cc1
2783,O=C1C2C=CC=CC2CC2C3C=CC=CC3=CC=CN12,"13a,13b,14,14a-tetrahydro-8aH-isoquinolino[3,2-a][2]benzazepin-9-one",,O=C1C2=CC=CCC2CC2C3C=CC=CC3=CC=CN12,
2787,CCOC(=O)C1(C(=O)OCC)N[C@@H](c2ccc(C#N)cc2)[C@@H](C(=O)OC)[C@@H]1C(=O)OC,"2-O,2-O'-diethyl3-O,4-O-dimethyl(3S,4S,5R)-5-(4-cyanophenyl)pyrrolidine-2,2,3,4-tetracarboxylate",,CCOC(=O)C1(C(=O)OCC)N[C@@H](c2ccc(C#N)cc2)C(C(=O)OC)C1C(=O)OC,
2805,O=C1c2ccccc2-c2c1c1cc3c(cc1c(=O)n2Cc1ccccc1)OCO3,"11-benzyl-5,7-dioxa-11-azapentacyclo[11.7.0.02,10.04,8.014,19]icosa-1(13),2,4(8),9,14,16,18-heptaene-12,20-dione",C(C1=CC=CC=C1)N1C2=CC=3OCOC3C=C2C=2C(C3=CC=CC=C3C2C1=O)=O,O=C1c2ccccc2-c2c1c1cc3c(cc1c(=O)n2Cc1ccccc1)OCO3,O=C1c2ccccc2-c2c1c1cc3c(cc1n(Cc1ccccc1)c2=O)OCO3
