index,smiles,name,opsin_smiles,std_original,std_opsin
1343,CCOC(=O)C1=c2ccc(F)cc2=N[C@@H]1C,ethyl (2R)-6-fluoro-2-methyl-1H-indole-3-carboxylate,,CCOC(=O)C1=c2ccc(F)cc2=N[C@@H]1C,
1418,CC(C)(C)C1=C[C+](C(C)(C)C)C2([O-])C(=O)C12,"2,4-bis(tert-butyl)-6-oxobicyclo[3.1.0]hex-3-en-1-olate",C(C)(C)(C)C1C2(C(C2C(=C1)C(C)(C)C)=O)[O-],CC(C)(C)C1=C2C(=O)C2([O-])[C+](C(C)(C)C)C1,CC(C)(C)C1=C2C(=O)C2(O)C(C(C)(C)C)C1
1567,CN1C(=O)[C@@H]2CN(S(C)(=O)=O)C[C@@H]2C12CCN(C(=O)NCCc1ccccc1)CC2,"(1S,5R)-3-methyl-7-(methylsulfonyl)spiro[3,7-diazabicyclo[3.3.0]octane-4,4'-(1-(1-azacyclohexan-1-yl)-1-((2-phenylethyl)amino)methanone)]-2-one",,CN1C(=O)C2CN(S(C)(=O)=O)C[C@@H]2C12CCN(C(=O)NCCc1ccccc1)CC2,
1732,O=C(O)C=CC(=O)N1N=C(c2ccc(F)cc2)CC12C(=O)Nc1ccccc12,"4-(3-(4-fluorophenyl)-4,5-dihydro-1H-7'-azaspiro[pyrazole-5,9'-bicyclo[4.3.0]nona-1,3,5-triene]-1-yl-8'-one)-4-oxobut-2-enoic acid",,O=C(O)C=CC(=O)N1N=C(c2ccc(F)cc2)CC12C(=O)Nc1ccccc12,
2047,CC1(C)O[C@@H]2C[C@@]3(CC(N)[C@@H]2O1)OC(C)(C)OC3=O,"(1'R,5R,6'S)-2,2,8',8'-tetramethyl-7',9'-dioxaspiro[1,3-dioxolane-5,3'-bicyclo[4.3.0]nonan-5-amine]-4-one",,CC1(C)O[C@@H]2C[C@@]3(CC(N)[C@@H]2O1)OC(C)(C)OC3=O,
2303,CN=N/C(=N\N)c1ncccn1,2-((1Z)-(methyldiazenyl)methyl)pyrimidinal hydrazone,C\N=N/CC1(NC=CC=N1)C=NN,CN=NC(=NN)c1ncccn1,C/N=N\CC1(C=NN)N=CC=CN1
2351,CCCCN1C(=O)[C@@H]2[C@H](CC(N)=O)N[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O,"2-((1S,2S,4R,5R)-7-butyl-3'-fluoro-6,8-dioxo-7'-azaspiro[3,7-diazabicyclo[3.3.0]octane-4,9'-bicyclo[4.3.0]nona-1(6),2,4-triene]-2-yl-8'-one)acetamide",,CCCCn1c(O)c2c(c1O)[C@]1(N[C@H]2CC(N)=O)C(=O)Nc2ccc(F)cc21,
2456,CC1=CCC(c2ncc(C)c3c2CCC#C3)C=C1,"4-methyl-1-(4-methylcyclohexa-2,4-dien-1-yl)-7,8-dihydroisoquinoline",CC1=CN=C(C=2CCC=CC12)C1C=CC(=CC1)C,CC1=CCC(c2ncc(C)c3c2CCC#C3)C=C1,CC1=CCC(c2ncc(C)c3c2CCC=C3)C=C1
2549,C[C@@H]1[C@@H]([Si](C)(C)O)[C@H](CCO)O[C@@]12C(=O)Nc1ccc(NC(=O)[C@H]3CCCN3)cc12,"(2R)-N-((3S)-2-oxospiro[indoline-3,1'-(2-((2S,3S,4R,5S)-4-((hydroxy)dimethylyl)-3-methyl-1-oxa-2cyclopentan-5-yl)ethane)]-5-yl-1'-ol)pyrrolidine-2-carboxamide",,C[C@@H]1[C@@H]([Si](C)(C)O)[C@H](CCO)O[C@@]12C(=O)Nc1ccc(NC(=O)C3CCCN3)cc12,
2700,O=S(=O)(N/N=C/c1cccnc1)c1ccc(Cl)cc1,pyridine-3-carbaldehyde (4-chlorophenylsulfonyl)hydrazone,ClC1=CC=C(C=C1)S(=O)(=O)NN=CC=1C=NC=CC1,O=S(=O)(N/N=C/c1cccnc1)c1ccc(Cl)cc1,O=S(=O)(NN=Cc1cccnc1)c1ccc(Cl)cc1
2715,Nc1nc(N2CCC3(CC2)CC2CCCC2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,"6-((2'R)-spiro[piperidine-4,3'-bicyclo[3.3.0]octan-2-amine]-1-yl)-3-((2-amino-3-chloropyridin-4-yl)sulfanyl)pyrazin-2-amine",,Nc1nc(N2CCC3(CC2)CC2CCCC2[C@H]3N)cnc1Sc1ccnc(N)c1Cl,
2877,Clc1cccc(Cl)c1-c1noc(C2CC2)c1CO[C@@H]1C[C@H]2CC3C[C@]3(C1)C21OCCO1,,,Clc1cccc(Cl)c1-c1noc(C2CC2)c1CO[C@@H]1C[C@H]2CC3C[C@]3(C1)C21OCCO1,
3100,C=N/C(C)=C(\C=C(/C)NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1,"N-((2E,4E)-4-(6-chloro-5-(nitrilomethyl)pyridin-3-yl)-5-(methylideneamino)hexa-2,4-dien-2-yl)-2-(2-methyl-1-nitrilopropan-2-yl)pyridine-4-carboxamide",ClC1=C(C=C(C=N1)/C(/C=C(\C)/NC(=O)C1=CC(=NC=C1)C(C#N)(C)C)=C(\C)/N=C)C#N,C=NC(C)=C(CC(C)=NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1,C=N/C(C)=C(\CC(C)=NC(=O)c1ccnc(C(C)(C)C#N)c1)c1cnc(Cl)c(C#N)c1
3188,Cc1ccc(N(CC(=O)N2CCC(C)CC2)S(=O)(=O)c2ccccc2)c(C)c1,"2-(N-2,4-dimethylphenylbenzenesulfonamido)-1-(4-methylpiperidin-1-yl)ethan-1-one",,Cc1ccc(N(CC(=O)N2CCC(C)CC2)S(=O)(=O)c2ccccc2)c(C)c1,
3235,Cn1nnc2c1C(C(=O)Nc1nc3c(s1)CCCCCC3)CCC2,"3-methyl-N-(9-thia-11-azabicyclo[6.3.0]undeca-1(8),10-dien-10-yl)-4,5,6,7-tetrahydro-1H-benzotriazole-4-carboxamide",CN1NNC2=C1C(CCC2)C(=O)NC=2SC=1CCCCCCC1N2,Cn1nnc2c1C(C(=O)Nc1nc3c(s1)CCCCCC3)CCC2,CN1NNC2=C1C(C(=O)Nc1nc3c(s1)CCCCCC3)CCC2
3251,O=c1c2cn(-c3ccccc3)nc2nc(-c2ccccc2F)n1-c1cccnc1,"6-(2-fluorophenyl)-2-phenyl-5-(pyridin-3-yl)-1H-pyrazolo[3,4-d]pyrimidin-4-one",FC1=C(C=CC=C1)C=1N(C(C2=C(N1)NN(C2)C2=CC=CC=C2)=O)C=2C=NC=CC2,O=c1c2cn(-c3ccccc3)nc2nc(-c2ccccc2F)n1-c1cccnc1,O=c1c2c(nc(-c3ccccc3F)n1-c1cccnc1)NN(c1ccccc1)C2
3555,C1=Cc2c3c(cc4oc5ccccc5c24)C=CC2c4c(sc5ccccc45)C=C1C32,"23-oxa-9-thioctacyclo[24.2.2.0^{12,28}.0^{15,27}.0^{16,24}.0^{17,22}.0^{2,10}.0^{3,8}]triaconta-2(10),3,5,7,11,13,15,17,19,21,24,26,29-tridecaene",,C1=Cc2c3c(cc4oc5ccccc5c24)C=CC2c4c(sc5ccccc45)C=C1C32,
3946,CNC(=O)N1CCc2ccc(C)cc2C(c2ccc(Cl)cc2)=N1,"1-(4-chlorophenyl)-8,N-dimethyl-4,5-dihydro-2H-2,3-benzodiazepine-3-carboxamide",ClC1=CC=C(C=C1)C1NN(CCC2=C1C=C(C=C2)C)C(=O)NC,CNC(=O)N1CCc2ccc(C)cc2C(c2ccc(Cl)cc2)=N1,CNC(=O)N1CCc2ccc(C)cc2C(c2ccc(Cl)cc2)N1
4300,CN(CC(F)(F)F)C(=O)c1cc(C2C=CNC3=NCCC32)c[nH]1,"N-methyl-4-(3,3a,4,7-tetrahydro-1H-pyrrolo[2,3-b]pyridin-4-yl)-N-(2,2,2-trifluoroethyl)-1H-pyrrole-2-carboxamide",CN(C(=O)C=1NC=C(C1)C1C2C(NC=C1)NCC2)CC(F)(F)F,CN(CC(F)(F)F)C(=O)c1cc(C2C=CN=C3NCCC32)c[nH]1,CN(CC(F)(F)F)C(=O)c1cc(C2C=CNC3NCCC32)c[nH]1
4375,COc1c(Cl)cc(/C=N/NS(=O)(=O)c2c(C)cc(C)cc2C)cc1Cl,"3,5-dichloro-4-methoxy-N-(2,4,6-trimethylphenylsulfonyl)benzaldehyde hydrazone",ClC=1C=C(C=NNS(=O)(=O)C2=C(C=C(C=C2C)C)C)C=C(C1OC)Cl,COc1c(Cl)cc(/C=N/NS(=O)(=O)c2c(C)cc(C)cc2C)cc1Cl,COc1c(Cl)cc(C=NNS(=O)(=O)c2c(C)cc(C)cc2C)cc1Cl
4639,C[N+](C)(C)CCOP(=O)([O-])OCC(COCc1ccccc1)OCc1cccc2ccccc12,"2-((((3-benzyloxy-2-((naphthalen-1-ylmethyl)oxy)propyl)oxy)phosphinoyl)oxy)-N,N,N-trimethylethan-1-aminium",C(C1=CC=CC=C1)OCC(COP(=O)OCC[N+](C)(C)C)OCC1=CC=CC2=CC=CC=C12,C[N+](C)(C)CCOP(=O)([O-])OCC(COCc1ccccc1)OCc1cccc2ccccc12,C[N+](C)(C)CCO[PH](=O)OCC(COCc1ccccc1)OCc1cccc2ccccc12
4750,CC(C)(C)OC(=O)OC1CC2CC1C1C3CC(C4C5C=CC(C5)C34)C21,,,CC(C)(C)OC(=O)OC1CC2CC1C1C3CC(C4C5C=CC(C5)C34)C21,
4793,CN1CCc2c(C(F)(F)F)cccc2C2(CC(N)C2)C1=O,"4-methyl-8-(trifluoromethyl)spiro[4-azabicyclo[5.4.0]undeca-1(11),7,9-triene-2,1'-(cyclobutan-3-amine)]-3-one",,CN1CCc2c(C(F)(F)F)cccc2C2(CC(N)C2)C1=O,
4810,CC(=O)[C@@H]1[C@@H](C(=O)c2ccc(C)cc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3cc(C)ccc3N12,"(3R)-1'-(((3S,4S,5R,6R)-11-methyl-4-((4-methylphenyl)carbonyl)-2-aza)spiro[indoline-3,5'-tricyclo[7.4.0.0^{2,6}]trideca-1(9),7,10,12-tetraen-3-yl)ethane]-2,1'-dione",,CC(=O)C1C(C(=O)c2ccc(C)cc2)[C@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3cc(C)ccc3N12,
5147,CC12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3ccccc3-c3ccccc3)C(=O)[C@H]12,,,CC12c3ccccc3C(c3ccccc31)c1c2c(O)n(-c2ccccc2-c2ccccc2)c1O,
5234,Nc1ccc2c(c1)Oc1cc(N)ccc1C21c2ccccc2C(=O)N1CCCCc1ccc[nH]1,"8-(4-(1H-pyrrol-2-yl)butyl)-2'-oxaspiro[8-azabicyclo[4.3.0]nona-1,3,5-triene-9,9'-tricyclo[8.4.0.0^{3,8}]tetradeca-1(10),3(8),4,6,11,13-hexaene-5,13-diamine]-7-one",,Nc1ccc2c(c1)Oc1cc(N)ccc1C21c2ccccc2C(=O)N1CCCCc1ccc[nH]1,
5310,COC(=O)/C=C1\SC2C=CC=CC2=NC1=O,"methyl (2Z)-2-(3-oxo-4H-1,4-benzothiazin-2-ylidene)acetate",O=C1/C(/SC2=C(N1)C=CC=C2)=C/C(=O)OC,COC(=O)/C=C1\SC2C=CC=CC2=NC1=O,COC(=O)/C=C1\Sc2ccccc2NC1=O
5353,CC(C)(C)C(c1cccc(F)c1)c1cc(OCc2ccc3ccccc3n2)ccc1/C(=N/N)NN,"2-(1-(3-fluorophenyl)-2,2-dimethylpropyl)-1-((1Z)-(hydrazinyl)methyl)-4-(((quinolin-2-yl)methyl)oxy)benzenal hydrazone",,CC(C)(C)C(c1cccc(F)c1)c1cc(OCc2ccc3ccccc3n2)ccc1C(=NN)NN,
5442,COc1ccc(C=NN=C2c3ccccc3-c3ccccc32)cc1OC,,,COc1ccc(C=NN=C2c3ccccc3-c3ccccc32)cc1OC,
5517,COc1cc(OC)c(OC)cc1/C=N/N=C(\N)NO,"N-hydroxy-2,4,5-trimethoxybenzene-1-carbaldehyde amidinohydrazone",,COc1cc(OC)c(OC)cc1C=NNC(N)=NO,
5711,CN1CCC23C(=O)CC4(O)C(=CCOC5CC(=O)N(c6ccccc62)C3C54)C1,,,CN1CCC23C(=O)CC4(O)C(=CCOC5CC(=O)N(c6ccccc62)C3C54)C1,
5770,N/C(=N\N=C\c1ccoc1)c1cnccn1,"(1E)-3-oxacyclopenta-1,4-dien-1-carbaldehyde (1Z)-(amino)(pyrazin-2-yl)methylidenehydrazone",,N=C(NN=Cc1ccoc1)c1cnccn1,
5788,C=C/C=C(\C)C#Cc1cc(F)c(-n2c(=O)c3cn(C)nc3n(C)c2=O)c(F)c1,"5-(2,6-difluoro-4-((3E)-3-methylhexa-3,5-dien-1-yn-1-yl)phenyl)-2,7-dimethyl-5,7-dihydro-1H-pyrazolo[3,4-d]pyrimidine-4,6-dione",FC1=C(C(=CC(=C1)C#C\C(=C\C=C)\C)F)N1C(N(C2=C(C1=O)CN(N2)C)C)=O,C=C/C=C(\C)C#Cc1cc(F)c(-n2c(=O)c3cn(C)nc3n(C)c2=O)c(F)c1,C=C/C=C(\C)C#Cc1cc(F)c(-n2c(=O)c3c(n(C)c2=O)NN(C)C3)c(F)c1
6969,CC[C@]12CCCN(/C=C/C(=O)OC)CCc3c(n(c4ccccc34)C(=O)C1)[C@H]2OC,,,CC[C@]12CCCN(/C=C/C(=O)OC)CCc3c(n(c4ccccc34)C(=O)C1)[C@H]2OC,
6980,FI(I)I(I)I(I)I(I)I(I)I,,,FI(I)I(I)I(I)I(I)I(I)I,
7098,CCCCC1S/C(=N\N=C\c2ccco2)NC1=O,"(1E)-5-oxacyclopenta-1,3-dien-1-carbaldehyde (2Z)-5-butyl-4-oxo-1,3-thiazolidin-2-ylidenehydrazone",,CCCCc1sc(=NN=Cc2ccco2)[nH]c1O,
7122,Cc1ccc(CN2C(=O)[C@@]3(SCCN3C(=O)CC(C)C)c3cc(Cl)ccc32)cc1,"(3S)-5-chloro-1-((4-methylphenyl)methyl)spiro[indoline-3,2'-(3-methyl-1-((2S)-1-thia-3-azacyclopentan-3-yl)butane)]-2,1'-dione",,Cc1ccc(CN2C(=O)[C@@]3(SCCN3C(=O)CC(C)C)c3cc(Cl)ccc32)cc1,
7507,CC(C)[C@H](NC(=O)OCc1ccccc1)[PH+]([O-])O,benzyl (((1R)-1-(hydroxyphosphinoyl)-2-methylpropyl)amino)formate,OP(=O)[C@H](C(C)C)NC(=O)OCC1=CC=CC=C1,CC(C)[C@H](NC(=O)OCc1ccccc1)[PH+]([O-])O,CC(C)[C@H](NC(=O)OCc1ccccc1)[PH](=O)O
7770,CCCCCc1ccc(C#Cc2cc3c(c(F)c2F)=c2c(F)c(CCC)ccc2=3)c(F)c1,"1,2,8-trifluoro-3-(2-(2-fluoro-4-pentylphenyl)ethynyl)-7-propylbiphenylene",FC1=C(C(=CC=2C3=CC=C(C(=C3C12)F)CCC)C#CC1=C(C=C(C=C1)CCCCC)F)F,CCCCCc1ccc(C#Cc2cc3c(c(F)c2F)=c2c(F)c(CCC)ccc2=3)c(F)c1,CCCCCc1ccc(C#Cc2cc3c(c(F)c2F)-c2c-3ccc(CCC)c2F)c(F)c1
7983,C=C1CCCc2cc(N3C[C@H](CN(Cc4ccc(OC)cc4OC)C(C)=O)OC3=O)ccc2C1,"N-((2,4-dimethoxyphenyl)methyl)-N-(((5S)-3-(6-methylidene-5H-benzo[7]annulen-2-yl)-2-oxo-1,3-oxazolidin-5-yl)methyl)acetamide",COC1=C(C=CC(=C1)OC)CN(C(C)=O)C[C@H]1CN(C(O1)=O)C=1C=CC2=C(C=CCC(C2)=C)C1,C=C1CCCc2cc(N3C[C@H](CN(Cc4ccc(OC)cc4OC)C(C)=O)OC3=O)ccc2C1,C=C1CC=Cc2cc(N3C[C@H](CN(Cc4ccc(OC)cc4OC)C(C)=O)OC3=O)ccc2C1
8128,CC1CC(O)C23COC(C=C2CO)CC3C12CC(c1ccoc1)OC2=O,,,CC1CC(O)C23COC(C=C2CO)CC3C12CC(c1ccoc1)OC2=O,
8438,CCOC(=O)C1CCN(CN2C(=O)C3(SCC(=O)N3c3cccc(Cl)c3)c3ccccc32)CC1,"ethyl 1-((3'-(3-chlorophenyl)-2-oxo-1'-thia-3'-azaspiro[indoline-3,2'-cyclopentane]-1-yl-4'-one)methyl)piperidine-4-carboxylate",,CCOC(=O)C1CCN(CN2C(=O)C3(SCC(=O)N3c3cccc(Cl)c3)c3ccccc32)CC1,
8650,COc1ccc(CN2CCC3(CC2)OCCc2c3sc(Cl)c2CO)cc1OCC(N)=O,"2-((5-((1'-((8-chloro-3-oxa-9-thia)spiro[piperidine-4,2'-bicyclo[4.3.0]nona-1(6),7-dien-7-yl)methanol]-1-yl)methyl)-2-methoxyphenyl)oxy)acetamide",,COc1ccc(CN2CCC3(CC2)OCCc2c3sc(Cl)c2CO)cc1OCC(N)=O,
8847,CCC(=O)Oc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1OC,4-((1Z)-2-(1H-benzimidazol-2-yl)-3-nitriloprop-1-en-1-yl)-2-methoxyphenyl propanoate,C(CC)(=O)OC1=C(C=C(C=C1)\C=C(\C#N)/C1=NC2=C(N1)C=CC=C2)OC,CCC(=O)Oc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1OC,CCC(=O)Oc1ccc(/C=C(/C#N)c2nc3ccccc3[nH]2)cc1OC
8928,[BH3-][P+]1(OCCOC(=O)CCC(=O)CC)SP(=S)(S)SP(=S)(S)S1,"2-((2-boryl-4,6-disulfanyl-4,6-dithioxo-1,3,5-trithia-2,4lambda^5,6lambda^5-triphosphacyclohexan-2-yl)oxy)ethyl 4-oxohexanoate",O=C(CCC(=O)OCCOP1(SP(SP(S1)(=S)S)(=S)S)B)CC,[BH3-][P+]1(OCCOC(=O)CCC(=O)CC)SP(=S)(S)SP(=S)(S)S1,B[PH]1(OCCOC(=O)CCC(=O)CC)SP(=S)(S)SP(=S)(S)S1
8956,COC1CCC2(CC1)Cc1ccc(C3CC3)cc1C21N=C(N)N(CC(N)=O)C1=O,"2-(2-amino-5-oxo-1H,4H-4cyclopropyl-4'-methoxyspiro[7spiro[imidazole-4,1'-bicyclo[4.3.0]nona-1(6),2,4-triene-8,1'cyclohexane]]-1-yl)acetamide",,COC1CCC2(CC1)Cc1ccc(C3CC3)cc1C21N=C(N)N(CC(N)=O)C1=O,
9208,CO[P+]([O-])(OC)C1=CC(C)(C)COC1=O,"5-(dimethoxyphosphoryl)-3,3-dimethyl-2H,3H-pyran-6-one",COP(=O)(OC)C1=CC(COC1=O)(C)C,CO[P+]([O-])(OC)C1=CC(C)(C)COC1=O,COP(=O)(OC)C1=CC(C)(C)COC1=O
9344,CCS(=O)(=O)NC(COC(=O)/C=C/C(=O)OC)c1ccccc1,1-2-ethylsulfonylamino-2-phenylethyl 4-methyl (2E)-but-2-enedioate,C(\C=C\C(=O)OC)(=O)OC(CC1=CC=CC=C1)NS(=O)(=O)CC,CCS(=O)(=O)NC(COC(=O)/C=C/C(=O)OC)c1ccccc1,CCS(=O)(=O)NC(Cc1ccccc1)OC(=O)/C=C/C(=O)OC
9405,O=[P+]([O-])CCCF,1-fluoro-3-(oxido(oxo)phosphanyl)propane,FCCCP(=O)[O-],O=[P+]([O-])CCCF,O=[PH](O)CCCF
9917,COc1ccc2c(c1)OCC1(C2)CC2(CCN1)OCCO2,,,COc1ccc2c(c1)OCC1(C2)CC2(CCN1)OCCO2,
10065,C=C(OCCCC)c1cc2n(c(=O)c1C)C(Cl)=C(Cl)C2,"7-(1-butoxyethenyl)-2,3-dichloro-6-methylindolizin-5-one",C(CCC)OC(=C)C1=C(C(N2C(C(=CC2=C1)Cl)Cl)=O)C,C=C(OCCCC)c1cc2cc(Cl)c(Cl)n2c(O)c1C,C=C(OCCCC)c1cc2n(c(=O)c1C)C(Cl)C(Cl)=C2
10636,CC(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@](O)(Cn4cncn4)C2)CN3)c1F,"1-(6-amino-3-((3R)-4-chloro-3'-hydroxy-3'-(1H-1,2,4-triazol-1-ylmethyl)-2,3-dihydrospiro[1H-pyrrolo[2,3-b]pyridine-3,1'-cyclopentane]-5-yl)-2-fluorophenyl)ethan-1-one",NC1=CC=C(C(=C1C(C)=O)F)C=1C(=C2C(=NC1)NC[C@]21CC(CC1)(CN1N=CN=C1)O)Cl,CC(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CC[C@](O)(Cn4cncn4)C2)CN3)c1F,CC(=O)c1c(N)ccc(-c2cnc3c(c2Cl)[C@]2(CCC(O)(Cn4cncn4)C2)CN3)c1F
10827,CC(C)CC(=O)Nc1ccc(NC(=O)C=C2CC(C(=O)O)Nc3cc(Cl)cc(Cl)c32)cc1,"5,7-dichloro-4-(2-((4-(3-methylbutanamido)phenyl)amino)-2-oxoethylidene)quinoline-2-carboxylic acid",ClC1=C2C(CC(=NC2=CC(=C1)Cl)C(=O)O)=CC(=O)NC1=CC=C(C=C1)NC(CC(C)C)=O,CC(C)CC(=O)Nc1ccc(NC(=O)Cc2cc(C(O)O)nc3cc(Cl)cc(Cl)c23)cc1,CC(C)CC(=O)Nc1ccc(NC(=O)Cc2cc(C(=O)O)nc3cc(Cl)cc(Cl)c23)cc1
11632,CC1=CC(C)=[N+]2C1=C(c1ccc(C)c(F)c1)c1c(C)cc(C)n1[B-]2(F)F,"8,8-difluoro-2-(3-fluoro-4-methylphenyl)-4,6,10,12-tetramethyl-7,9-diaza-8-boratricyclo[7.3.0.0^{3,7}]dodeca-1(12),2,4,6,10-pentaen-7-ium",,CC1=CC(C)=[N+]2C1=C(c1ccc(C)c(F)c1)c1c(C)cc(C)n1[B-]2(F)F,
12073,C=Cc1cc2[nH]c1=Cc1[nH]c(c3ccccc13)C=c1ccc([nH]1)=Cc1ccc([nH]1)C=2,,,C=Cc1cc2[nH]c1=Cc1[nH]c(c3ccccc13)C=c1ccc([nH]1)=Cc1ccc([nH]1)C=2,
12080,C=c1/c2c(=O)c(C)cn1-c1cc3ccccc3cc1OC/C(N(C)CC(C)N)=C(F)\C=2N,"(14Z,16E)-16-amino-14-((2-aminopropyl)(methyl)amino)-15-fluoro-19-methyl-21-methylidene-12-oxa-1-azatetracyclo[15.3.1.0^{2,11}.0^{4,9}]henicosa-2,4,6,8,10,14,16,19-octaen-18-one",N/C=1/C(=C(\COC2=CC3=CC=CC=C3C=C2N2C=C(C(\C1\C2=C)=O)C)/N(C)CC(C)N)/F,Cc1cn2c(C)c(c1=O)C(=N)C(F)=C(N(C)CC(C)N)COc1cc3ccccc3cc1-2,Cc1cn2c(C)c(c1=O)C(=N)/C(F)=C(/N(C)CC(C)N)COc1cc3ccccc3cc1-2
12210,COc1ccc(COC(=O)NCCO[P+]([O-])(OC)OCC(O)CO)cc1,"(4-methoxyphenyl)methyl ((2-(((2,3-dihydroxypropoxy)(methoxy)phosphoryl)oxy)ethyl)amino)formate",OC(COP(=O)(OC)OCCNC(=O)OCC1=CC=C(C=C1)OC)CO,COc1ccc(COC(=O)NCCO[P+]([O-])(OC)OCC(O)CO)cc1,COc1ccc(COC(=O)NCCOP(=O)(OC)OCC(O)CO)cc1
12290,P[O+]([S-])P(c1ccccc1)(c1ccccc1)(c1ccccc1)c1ccccc1,((phosphanyloxy)triphenyl-lambda^5-phosphanyl)benzene,POP(C1=CC=CC=C1)(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,P[O+]([S-])P(c1ccccc1)(c1ccccc1)(c1ccccc1)c1ccccc1,POP(c1ccccc1)(c1ccccc1)(c1ccccc1)c1ccccc1
