index,smiles,name,opsin_smiles,std_original,std_opsin
203,N#CC1CC2(C1)CC(C(=O)N1CC[C@]3(CCCN(C(=O)C=CC4CC4)C3)C1)C2,"2-[(5S)-9-(3-cyclopropylprop-2-enoyl)-2,9-diazaspiro[4.5]decane-2-carbonyl]spiro[3.3]heptane-6-carbonitrile",C1(CC1)C=CC(=O)N1CCC[C@@]2(CCN(C2)C(=O)C2CC3(C2)CC(C3)C#N)C1,N#CC1CC2(C1)CC(C(=O)N1CC[C@]3(CCCN(C(=O)C=CC4CC4)C3)C1)C2,N#CC1CC2(C1)CC(C(=O)N1CC[C@@]3(CCCN(C(=O)C=CC4CC4)C3)C1)C2
210,O=C(COc1ccccc1C(F)(F)F)N1CC(CNC(=O)[C@H]2C[C@](F)(CO)C2)C1,"(1S,3R)-3-fluoro-3-(hydroxymethyl)-N-[[1-[2-[2-(trifluoromethyl)phenoxy]acetyl]azetidin-3-yl]methyl]cyclobutane-1-carboxamide",,O=C(NCC1CN(C(=O)COc2ccccc2C(F)(F)F)C1)C1CC(F)(CO)C1,
219,CSCCC(NC(=O)OC(C)(C)C)C(=O)OC[C@H]1C[C@@H](O)C1,"[(1S,3R)-3-hydroxycyclobutyl]methyl2-[(2-methylpropan-2-yl)oxycarbonylamino]-4-methylsulfanylbutanoate",,CSCCC(NC(=O)OC(C)(C)C)C(=O)OC[C@H]1C[C@@H](O)C1,
246,O=C(c1nc[nH]n1)N1CC[C@@H]2CCC[C@]21C(=O)N1CC(F)(F)C(F)(F)C1,"[(3aS,6aS)-6a-(3,3,4,4-tetrafluoropyrrolidine-1-carbonyl)-2,3,3a,4,5,6-hexahydrocyclopenta[b]pyrrol-1-yl]-(1H-1,2,4-triazol-3-yl)methanone",FC1(CN(CC1(F)F)C(=O)[C@@]12N(CC[C@@H]1CCC2)C(=O)C2=NNC=N2)F,O=C(c1nc[nH]n1)N1CC[C@@H]2CCC[C@]21C(=O)N1CC(F)(F)C(F)(F)C1,O=C(c1nc[nH]n1)N1CC[C@@H]2CCC[C@@]21C(=O)N1CC(F)(F)C(F)(F)C1
251,C#CCCCCCC(=O)N1CC[C@@]2(NC(=O)Cc3cncn3C)C[C@H]2C1,"2-(3-methylimidazol-4-yl)-N-[(1R,6S)-3-oct-7-ynoyl-3-azabicyclo[4.1.0]heptan-6-yl]acetamide",CN1C=NC=C1CC(=O)N[C@]12CCN(C[C@H]2C1)C(CCCCCC#C)=O,C#CCCCCCC(=O)N1CC[C@@]2(NC(=O)Cc3cncn3C)C[C@H]2C1,C#CCCCCCC(=O)N1CC[C@@]2(NC(=O)Cc3cncn3C)C[C@@H]2C1
258,C#C[C@H]1COCCN1C(=O)CO[C@H]1C[C@@H](NC(=O)CCCCCOC)C1,"N-[(1R,3R)-3-[2-[(3S)-3-ethynylmorpholin-4-yl]-2-oxoethoxy]cyclobutyl]-6-methoxyhexanamide",,C#C[C@H]1COCCN1C(=O)CO[C@H]1C[C@@H](NC(=O)CCCCCOC)C1,
264,CC[C@H]1CC[C@H](C(=O)NC(C)(C)CC[C@H]2CCCCN2C(=O)C2CC=CC2)CC1,"(1R,4R)-N-[4-[(2R)-1-(cyclopent-3-ene-1-carbonyl)piperidin-2-yl]-2-methylbutan-2-yl]-4-ethylcyclohexane-1-carboxamide",,CCC1CCC(C(=O)NC(C)(C)CC[C@H]2CCCCN2C(=O)C2CC=CC2)CC1,
271,CC(C)n1cc(C(=O)NCC[C@H]2C[C@@H](NC(=O)c3ccc(C#N)s3)C2)cn1,"N-[2-[(1S,3R)-3-[(5-cyanothiophene-2-carbonyl)amino]cyclobutyl]ethyl]-1-propan-2-ylpyrazole-4-carboxamide",,CC(C)n1cc(C(=O)NCC[C@H]2C[C@@H](NC(=O)c3ccc(C#N)s3)C2)cn1,
277,CCCC[C@H](F)C(=O)N1Cc2occ(C(=O)N3C[C@H](O)C[C@]34CCOC4)c2C1,"(2S)-2-fluoro-1-[3-[(3R,5R)-3-hydroxy-7-oxa-1-azaspiro[4.4]nonane-1-carbonyl]-4,6-dihydrofuro[2,3-c]pyrrol-5-yl]hexan-1-one",F[C@H](C(=O)N1CC2=C(C1)C(=CO2)C(=O)N2C[C@@H](C[C@]21COCC1)O)CCCC,CCCCC(F)C(=O)N1Cc2occ(C(=O)N3C[C@H](O)C[C@]34CCOC4)c2C1,CCCCC(F)C(=O)N1Cc2occ(C(=O)N3C[C@H](O)C[C@@]34CCOC4)c2C1
280,C[C@H](CNC(=O)CN1CC(C)(C)C1)CNC(=O)c1c[nH]c2ccc(F)cc2c1=O,"N-[(2R)-3-[[2-(3,3-dimethylazetidin-1-yl)acetyl]amino]-2-methylpropyl]-6-fluoro-4-oxo-1H-quinoline-3-carboxamide",CC1(CN(C1)CC(=O)NC[C@@H](CNC(=O)C1=CNC2=CC=C(C=C2C1=O)F)C)C,C[C@H](CNC(=O)CN1CC(C)(C)C1)CNC(=O)c1c[nH]c2ccc(F)cc2c1=O,C[C@@H](CNC(=O)CN1CC(C)(C)C1)CNC(=O)c1c[nH]c2ccc(F)cc2c1=O
281,O=C(CC12CCCN1CCC2)NC1CN(C(=O)c2cnn3cnnc3c2)C1,"2-(1,2,3,5,6,7-hexahydropyrrolizin-8-yl)-N-[1-([1,2,4]triazolo[4,3-b]pyridazine-7-carbonyl)azetidin-3-yl]acetamide",,O=C(CC12CCCN1CCC2)NC1CN(C(=O)c2cnn3cnnc3c2)C1,
284,N#C[C@@]1(F)CCN(C(=O)[C@H](O)CC2CCNCC2)C1,(3S)-3-fluoro-1-[(2R)-2-hydroxy-3-piperidin-4-ylpropanoyl]pyrrolidine-3-carbonitrile,F[C@@]1(CN(CC1)C([C@@H](CC1CCNCC1)O)=O)C#N,N#C[C@@]1(F)CCN(C(=O)C(O)CC2CCNCC2)C1,N#C[C@]1(F)CCN(C(=O)C(O)CC2CCNCC2)C1
301,COc1cnnc(C(=O)N[C@H]2C[C@@H](NC(=O)[C@H]3CCCN3C(=O)C(C)C)C2)c1,"5-methoxy-N-[(1R,3S)-3-[[(2R)-1-(2-methylpropanoyl)pyrrolidine-2-carbonyl]amino]cyclobutyl]pyridazine-3-carboxamide",,COc1cnnc(C(=O)N[C@H]2C[C@@H](NC(=O)C3CCCN3C(=O)C(C)C)C2)c1,
307,Cc1cc2c(cc1C)O[C@@H](C(=O)N[C@H]1[C@@H]3CN(C(=O)COCCC(C)C)C[C@@H]31)C2,"(2R)-5,6-dimethyl-N-[(1S,5R,6S)-3-[2-(3-methylbutoxy)acetyl]-3-azabicyclo[3.1.0]hexan-6-yl]-2,3-dihydro-1-benzofuran-2-carboxamide",,Cc1cc2c(cc1C)OC(C(=O)N[C@H]1[C@@H]3CN(C(=O)COCCC(C)C)C[C@@H]31)C2,
331,CN1C(=O)CN(CC(=O)N[C@H]2C[C@@H](NC(=O)[C@@H](O)C(C)(C)C)C2)C1=O,"(2S)-2-hydroxy-3,3-dimethyl-N-[(1S,3R)-3-[[2-(3-methyl-2,4-dioxoimidazolidin-1-yl)acetyl]amino]cyclobutyl]butanamide",,Cn1c(O)cn(CC(=O)N[C@H]2C[C@@H](NC(=O)C(O)C(C)(C)C)C2)c1=O,
336,C=CCC(C)(C)C(=O)NC[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)CS(=O)(=O)NC,"2,2-dimethyl-N-[[(1S,3S,5R)-8-[2-(methylsulfamoyl)acetyl]-8-azabicyclo[3.2.1]octan-3-yl]methyl]pent-4-enamide",,C=CCC(C)(C)C(=O)NC[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)CS(=O)(=O)NC,
379,COc1ccc(C(=O)N2CCC[C@@H](CN(C)C(=O)C3(C(N)=O)CCC3)C2)s1,"1-N'-[[(3R)-1-(5-methoxythiophene-2-carbonyl)piperidin-3-yl]methyl]-1-N'-methylcyclobutane-1,1-dicarboxamide",COC1=CC=C(S1)C(=O)N1C[C@H](CCC1)CN(C(=O)C1(CCC1)C(=O)N)C,COc1ccc(C(=O)N2CCC[C@@H](CN(C)C(=O)C3(C(N)=O)CCC3)C2)s1,COc1ccc(C(=O)N2CCC[C@H](CN(C)C(=O)C3(C(N)=O)CCC3)C2)s1
391,CC(=O)N[C@H](C(=O)N1CCC(CNC(=O)[C@H]2C[C@@H](C)CC(C)(C)C2)CC1)C(C)C,"(1S,5S)-N-[[1-[(2S)-2-acetamido-3-methylbutanoyl]piperidin-4-yl]methyl]-3,3,5-trimethylcyclohexane-1-carboxamide",C(C)(=O)N[C@H](C(=O)N1CCC(CC1)CNC(=O)[C@@H]1CC(C[C@H](C1)C)(C)C)C(C)C,CC(=O)NC(C(=O)N1CCC(CNC(=O)C2C[C@@H](C)CC(C)(C)C2)CC1)C(C)C,CC(=O)NC(C(=O)N1CCC(CNC(=O)C2C[C@H](C)CC(C)(C)C2)CC1)C(C)C
408,C#C[C@H]1C[C@H]1C(=O)N[C@H]1[C@@H]2CN(C(=O)c3c(C)cc(C)c(Br)c3C)C[C@@H]21,"(1R,2S)-N-[(1R,5S,6R)-3-(3-bromo-2,4,6-trimethylbenzoyl)-3-azabicyclo[3.1.0]hexan-6-yl]-2-ethynylcyclopropane-1-carboxamide",,C#C[C@H]1CC1C(=O)N[C@H]1[C@@H]2CN(C(=O)c3c(C)cc(C)c(Br)c3C)C[C@@H]21,
414,Cn1cc(CC(=O)NC[C@H]2C[C@@](F)(CNC(=O)CCC34CCC(CC3)C4)C2)cn1,"3-(1-bicyclo[2.2.1]heptanyl)-N-[[(1S,3R)-1-fluoro-3-[[[2-(1-methylpyrazol-4-yl)acetyl]amino]methyl]cyclobutyl]methyl]propanamide",,Cn1cc(CC(=O)NC[C@H]2C[C@@](F)(CNC(=O)CCC34CCC(CC3)C4)C2)cn1,
437,CC[C@]1(C)C=C(C(=O)N[C@H]2C[C@@H](NC(=O)C(=O)c3cc(F)ccc3F)C2)C1,"(3S)-N-[(1R,3R)-3-[[2-(2,5-difluorophenyl)-2-oxoacetyl]amino]cyclobutyl]-3-ethyl-3-methylcyclobutene-1-carboxamide",,CC[C@]1(C)C=C(C(=O)N[C@H]2C[C@@H](NC(=O)C(=O)c3cc(F)ccc3F)C2)C1,
440,CCN(C[C@@H](C)NC(=O)[C@H]1CC[C@H](C(N)=O)CC1)C(=O)CC1CCC1,"(1R,4R)-4-N-[(2R)-1-[(2-cyclobutylacetyl)-ethylamino]propan-2-yl]cyclohexane-1,4-dicarboxamide",,CCN(C[C@@H](C)NC(=O)C1CCC(C(N)=O)CC1)C(=O)CC1CCC1,
455,Cn1ncc2ccc(C(=O)N[C@@H]3[C@H]4C[C@H](NC(=O)[C@@H]5CCNC5=O)C[C@H]43)cc21,"1-methyl-N-[(1R,3R,5S,6S)-3-[[(3R)-2-oxopyrrolidine-3-carbonyl]amino]-6-bicyclo[3.1.0]hexanyl]indazole-6-carboxamide",,Cn1ncc2ccc(C(=O)N[C@H]3[C@@H]4C[C@@H](NC(=O)C5CCNC5=O)C[C@@H]43)cc21,
492,C[C@H]1C(C(=O)N[C@@H]2[C@H]3C[C@@H](NC(=O)[C@@H](C)N4CCC4)C[C@H]32)=NO[C@@H]1C,"(4S,5R)-N-[(1S,3R,5R,6R)-3-[[(2R)-2-(azetidin-1-yl)propanoyl]amino]-6-bicyclo[3.1.0]hexanyl]-4,5-dimethyl-4,5-dihydro-1,2-oxazole-3-carboxamide",,CC(C(=O)N[C@H]1C[C@@H]2[C@H](C1)[C@H]2NC(=O)C1=NO[C@H](C)[C@H]1C)N1CCC1,
514,CCc1ccc(C(=O)N[C@H]2C[C@@H](CNC(=O)Cn3ccnc3C)C2)cc1[N+](=O)[O-],"4-ethyl-N-[(1R,3S)-3-[[[2-(2-methylimidazol-1-yl)acetyl]amino]methyl]cyclobutyl]-3-nitrobenzamide",,CCc1ccc(C(=O)N[C@H]2C[C@@H](CNC(=O)Cn3ccnc3C)C2)cc1[N+](=O)[O-],
553,NC(=O)[C@@H]1COC[C@@H]1C(=O)N1CC[C@@](CF)(C(=O)N[C@@H]2COc3ccccc32)C1,"(3R)-1-[(3R,4S)-4-carbamoyloxolane-3-carbonyl]-N-[(3S)-2,3-dihydro-1-benzofuran-3-yl]-3-(fluoromethyl)pyrrolidine-3-carboxamide",C(N)(=O)[C@H]1[C@H](COC1)C(=O)N1C[C@](CC1)(C(=O)N[C@@H]1COC2=C1C=CC=C2)CF,NC(=O)C1COCC1C(=O)N1CC[C@@](CF)(C(=O)N[C@@H]2COc3ccccc32)C1,NC(=O)C1COCC1C(=O)N1CC[C@](CF)(C(=O)N[C@@H]2COc3ccccc32)C1
556,Cc1cc(C)c(C(=O)N2C[C@@H]3C[C@H](C2)CN3C(=O)C2[C@@H]3COC[C@@H]23)cc1C,"[(1R,5S)-3-oxabicyclo[3.1.0]hexan-6-yl]-[(1R,5S)-3-(2,4,5-trimethylbenzoyl)-3,6-diazabicyclo[3.2.1]octan-6-yl]methanone",[C@H]12COC[C@@H]2C1C(=O)N1[C@@H]2CN(C[C@H](C1)C2)C(C2=C(C=C(C(=C2)C)C)C)=O,Cc1cc(C)c(C(=O)N2C[C@H]3C[C@@H](C2)N(C(=O)C2[C@@H]4COC[C@@H]24)C3)cc1C,Cc1cc(C)c(C(=O)N2C[C@H]3C[C@@H](C2)N(C(=O)C2[C@H]4COC[C@@H]24)C3)cc1C
571,N#C[C@@]1(NC(=O)c2cc(Br)c3ccccc3c2)CCN(C(=O)C(F)F)C1,"4-bromo-N-[(3S)-3-cyano-1-(2,2-difluoroacetyl)pyrrolidin-3-yl]naphthalene-2-carboxamide",BrC1=CC(=CC2=CC=CC=C12)C(=O)N[C@@]1(CN(CC1)C(C(F)F)=O)C#N,N#C[C@@]1(NC(=O)c2cc(Br)c3ccccc3c2)CCN(C(=O)C(F)F)C1,N#C[C@]1(NC(=O)c2cc(Br)c3ccccc3c2)CCN(C(=O)C(F)F)C1
574,Cn1cc(C(=O)N[C@H]2CC[C@H](Nc3ncnc(C(C)(C)C)n3)CC2)n(C)c1=O,"N-[(1S,4S)-4-[(4-tert-butyl-1,3,5-triazin-2-yl)amino]cyclohexyl]-1,3-dimethyl-2-oxoimidazole-4-carboxamide",,Cn1cc(C(=O)N[C@H]2CC[C@H](Nc3ncnc(C(C)(C)C)n3)CC2)n(C)c1=O,
579,CCN(CC)CC(=O)N[C@H]1C[C@@H](CCNC(=O)c2cc(-c3cnccn3)[nH]n2)C1,"N-[2-[(1S,3R)-3-[[2-(diethylamino)acetyl]amino]cyclobutyl]ethyl]-5-pyrazin-2-yl-1H-pyrazole-3-carboxamide",,CCN(CC)CC(=O)N[C@H]1C[C@@H](CCNC(=O)c2cc(-c3cnccn3)[nH]n2)C1,
581,Cn1cnc2cc(CC(=O)N3[C@H]4CC[C@@H]3C[C@@H](CNC(=O)C3=CCC3)C4)ccc21,"N-[[(1S,3R,5R)-8-[2-(1-methylbenzimidazol-5-yl)acetyl]-8-azabicyclo[3.2.1]octan-3-yl]methyl]cyclobutene-1-carboxamide",,Cn1cnc2cc(CC(=O)N3[C@@H]4CC[C@H]3C[C@H](CNC(=O)C3=CCC3)C4)ccc21,
589,CCCC1(NC(=O)[C@H]2CC[C@H]([N+](=O)[O-])CC2)CCN(C(=O)COCC)CC1,"(1S,4S)-N-[1-(2-ethoxyacetyl)-4-propylpiperidin-4-yl]-4-nitrocyclohexane-1-carboxamide",,CCCC1(NC(=O)C2CCC([N+](=O)[O-])CC2)CCN(C(=O)COCC)CC1,
598,CC(C)(CCN[C@@H](c1nnnn1CC1CC1)[C@@H]1[C@H]2CC=CC[C@H]21)C1CC1,"N-[(R)-[(1R,6S,7S)-7-bicyclo[4.1.0]hept-3-enyl]-[1-(cyclopropylmethyl)tetrazol-5-yl]methyl]-3-cyclopropyl-3-methylbutan-1-amine",,CC(C)(CCN[C@@H](c1nnnn1CC1CC1)[C@H]1[C@@H]2CC=CC[C@@H]21)C1CC1,
600,CCC=C(F)C(=O)N1CC[C@@H](CN(C)C(=O)c2n[nH]c3c2C[C@@H]2C[C@H]32)C1,"(2S,4S)-N-[[(3R)-1-(2-fluoropent-2-enoyl)pyrrolidin-3-yl]methyl]-N-methyl-8,9-diazatricyclo[4.3.0.02,4]nona-1(6),7-diene-7-carboxamide",FC(C(=O)N1C[C@H](CC1)CN(C(=O)C=1C=2C[C@@H]3C[C@@H]3C2NN1)C)=CCC,CCC=C(F)C(=O)N1CC[C@@H](CN(C)C(=O)c2[nH]nc3c2C[C@@H]2C[C@H]32)C1,CCC=C(F)C(=O)N1CC[C@H](CN(C)C(=O)c2[nH]nc3c2C[C@@H]2C[C@H]32)C1
615,C#CCCO[C@H](C)C(=O)N(C)C[C@H]1CCCCN1C(=O)[C@H]1C[C@@H](SC)C1,"(2R)-2-but-3-ynoxy-N-methyl-N-[[(2R)-1-[(1R,3S)-3-methylsulfanylcyclobutanecarbonyl]piperidin-2-yl]methyl]propanamide",,C#CCCOC(C)C(=O)N(C)C[C@H]1CCCCN1C(=O)C1CC(SC)C1,
634,CN(CC1(O)CCN(C(=O)[C@H]2C[C@@H]3C[C@@H]3C2)CC1)C(=O)c1cc2c(s1)CCOC2,"N-[[1-[(1R,3S,5S)-bicyclo[3.1.0]hexane-3-carbonyl]-4-hydroxypiperidin-4-yl]methyl]-N-methyl-6,7-dihydro-4H-thieno[3,2-c]pyran-2-carboxamide",,CN(CC1(O)CCN(C(=O)C2C[C@@H]3C[C@@H]3C2)CC1)C(=O)c1cc2c(s1)CCOC2,
672,CC[C@@H](C)C(=O)N1CCCN(C(=O)C[C@H]2C[C@@H](OCc3ccccc3)C2)C[C@H]1C,"(2R)-2-methyl-1-[(2R)-2-methyl-4-[2-[(1R,3S)-3-phenylmethoxycyclobutyl]acetyl]-1,4-diazepan-1-yl]butan-1-one",,CCC(C)C(=O)N1CCCN(C(=O)C[C@H]2C[C@@H](OCc3ccccc3)C2)C[C@H]1C,
678,Cc1nc(N2CCO[C@@H](c3ccc(F)c(Cl)c3)C2)cc(N2C[C@H]3[C@H](C)[C@H]3C2)n1,"(2S)-2-(3-chloro-4-fluorophenyl)-4-[2-methyl-6-[(1S,5R,6R)-6-methyl-3-azabicyclo[3.1.0]hexan-3-yl]pyrimidin-4-yl]morpholine",,Cc1nc(N2C[C@@H]3[C@@H](C)[C@@H]3C2)cc(N2CCO[C@@H](c3ccc(F)c(Cl)c3)C2)n1,
699,C=C[C@H](CC)C(=O)N[C@H]1C[C@H](CNC(=O)C2(CO)CCOCC2)C1,"N-[[(1S,3R)-3-[[(2S)-2-ethylbut-3-enoyl]amino]cyclobutyl]methyl]-4-(hydroxymethyl)oxane-4-carboxamide",,C=CC(CC)C(=O)N[C@H]1C[C@H](CNC(=O)C2(CO)CCOCC2)C1,
701,C=CC1(C(=O)N[C@H]2CC[C@H](CNC(=O)CN3CCC[C@@H]3C)CC2)CCCC1,"1-ethenyl-N-[(1S,4S)-4-[[[2-[(2S)-2-methylpyrrolidin-1-yl]acetyl]amino]methyl]cyclohexyl]cyclopentane-1-carboxamide",,C=CC1(C(=O)N[C@H]2CC[C@H](CNC(=O)CN3CCC[C@@H]3C)CC2)CCCC1,
704,COC1=C(C)C=C(Cl)C=C1NC(=O)[C@H]1C[C@@H](C(=O)O)C1,"(1R,3S)-3-[(5-chloro-2-methoxy-3-methylphenyl)carbamoyl]cyclobutane-1-carboxylicacid",,COc1c(C)cc(Cl)cc1NC(=O)C1CC(C(=O)O)C1,
718,Cn1cc(C=CC(=O)NC[C@H]2CCN(C(=O)[C@H]3C[C@@H]4CC[C@H](C3)[C@H]4F)C2)cn1,"N-[[(3R)-1-[(1R,3R,5S,8S)-8-fluorobicyclo[3.2.1]octane-3-carbonyl]pyrrolidin-3-yl]methyl]-3-(1-methylpyrazol-4-yl)prop-2-enamide",,Cn1cc(C=CC(=O)NC[C@H]2CCN(C(=O)C3C[C@H]4CC[C@@H](C3)[C@@H]4F)C2)cn1,
721,O=CNCC(=O)N1CC[C@H]2CCN(C(=O)CN3CCCC3=O)C[C@@H]2C1,"N-[2-[(4aS,8aR)-7-[2-(2-oxopyrrolidin-1-yl)acetyl]-1,3,4,4a,5,6,8,8a-octahydro-2,7-naphthyridin-2-yl]-2-oxoethyl]formamide",O=C1N(CCC1)CC(=O)N1CC[C@@H]2CCN(C[C@@H]2C1)C(CNC=O)=O,O=CNCC(=O)N1CC[C@H]2CCN(C(=O)CN3CCCC3=O)C[C@@H]2C1,O=CNCC(=O)N1CC[C@H]2CCN(C(=O)CN3CCCC3=O)C[C@H]2C1
722,CCCN1CC[C@@H](CNC(=O)C[C@H]2[C@@H]3CN(C(=O)C[C@H]4CC[C@H](C)CO4)C[C@H]23)C1,"2-[(1R,5S,6S)-3-[2-[(2R,5S)-5-methyloxan-2-yl]acetyl]-3-azabicyclo[3.1.0]hexan-6-yl]-N-[[(3S)-1-propylpyrrolidin-3-yl]methyl]acetamide",,CCCN1CC[C@@H](CNC(=O)C[C@@H]2[C@H]3CN(C(=O)C[C@H]4CC[C@H](C)CO4)C[C@@H]23)C1,
766,Cc1ccn2cnc(C(=O)N[C@H]3C[C@H](CNC(=O)c4cnc5n4CCS5)C3)c2c1,"N-[[(1S,3S)-3-[(7-methylimidazo[1,5-a]pyridine-1-carbonyl)amino]cyclobutyl]methyl]-2,3-dihydroimidazo[2,1-b][1,3]thiazole-5-carboxamide",,Cc1ccn2cnc(C(=O)N[C@H]3C[C@H](CNC(=O)c4cnc5n4CCS5)C3)c2c1,
779,CCOCCOCCCC(=O)NC[C@H](C)CNC(=O)CCCC1CCOCC1,N-[(2S)-3-[4-(2-ethoxyethoxy)butanoylamino]-2-methylpropyl]-4-(oxan-4-yl)butanamide,C(C)OCCOCCCC(=O)NC[C@H](CNC(CCCC1CCOCC1)=O)C,CCOCCOCCCC(=O)NC[C@H](C)CNC(=O)CCCC1CCOCC1,CCOCCOCCCC(=O)NC[C@@H](C)CNC(=O)CCCC1CCOCC1
791,Cc1ccc(C(=O)N2CC[C@@H](CN(C)C(=O)c3cc(O)nn3C)C2)cc1F,"N-[[(3R)-1-(3-fluoro-4-methylbenzoyl)pyrrolidin-3-yl]methyl]-5-hydroxy-N,2-dimethylpyrazole-3-carboxamide",FC=1C=C(C(=O)N2C[C@H](CC2)CN(C(=O)C=2N(N=C(C2)O)C)C)C=CC1C,Cc1ccc(C(=O)N2CC[C@@H](CN(C)C(=O)c3cc(=O)[nH]n3C)C2)cc1F,Cc1ccc(C(=O)N2CC[C@H](CN(C)C(=O)c3cc(=O)[nH]n3C)C2)cc1F
792,CN(C)C[C@@H]1CCN(C(=O)[C@]2(NC(=O)[C@@H]3CC34CC4)C[C@@H](O)C2)C1,"(2R)-N-[(1R,3S)-1-[(3S)-3-[(dimethylamino)methyl]pyrrolidine-1-carbonyl]-3-hydroxycyclobutyl]spiro[2.2]pentane-2-carboxamide",,CN(C)C[C@@H]1CCN(C(=O)[C@]2(NC(=O)C3CC34CC4)C[C@@H](O)C2)C1,
