index,smiles,name,opsin_smiles,std_original,std_opsin
186,CC1=C(C(=O)N2C[C@H]3[C@H](CNC(=O)CCCCCNC(N)=O)[C@H]3C2)CCS1(=O)=O,"6-(carbamoylamino)-N-[[(1R,5S,6S)-3-(5-methyl-1,1-dioxo-2,3-dihydrothiophene-4-carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl]methyl]hexanamide",,CC1=C(C(=O)N2C[C@@H]3[C@@H](CNC(=O)CCCCCNC(N)=O)[C@@H]3C2)CCS1(=O)=O,
193,C=CC[C@H](C)C(=O)N[C@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2C(=O)Nc1cnn(CC(C)C)c1,"(1R,2R,3S,4S,5S,6S)-5-[[(2S)-2-methylpent-4-enoyl]amino]-N-[1-(2-methylpropyl)pyrazol-4-yl]tricyclo[2.2.1.02,6]heptane-3-carboxamide",C[C@H](C(=O)N[C@H]1[C@@H]2[C@H]([C@@H]3[C@H]([C@H]13)C2)C(=O)NC=2C=NN(C2)CC(C)C)CC=C,C=CCC(C)C(=O)N[C@@H]1[C@H]2[C@H]3C[C@H]1C(C(=O)Nc1cnn(CC(C)C)c1)[C@H]32,C=CCC(C)C(=O)N[C@@H]1[C@H]2[C@@H]3C[C@H]1C(C(=O)Nc1cnn(CC(C)C)c1)[C@H]32
201,CCn1cccc1C(=O)N[C@]12CCN(C(=O)c3cc(Br)c[nH]3)C[C@H]1C2,"N-[(1S,6R)-3-(4-bromo-1H-pyrrole-2-carbonyl)-3-azabicyclo[4.1.0]heptan-6-yl]-1-ethylpyrrole-2-carboxamide",BrC=1C=C(NC1)C(=O)N1C[C@@H]2C[C@]2(CC1)NC(=O)C=1N(C=CC1)CC,CCn1cccc1C(=O)N[C@]12CCN(C(=O)c3cc(Br)c[nH]3)C[C@H]1C2,CCn1cccc1C(=O)N[C@]12CCN(C(=O)c3cc(Br)c[nH]3)C[C@@H]1C2
236,CCC(F)(F)C(=O)N1C[C@@H]2COCC[C@]2(NC(=O)c2cc(C)nn2C)C1,"N-[(3aR,7aR)-2-(2,2-difluorobutanoyl)-1,3,3a,4,6,7-hexahydropyrano[3,4-c]pyrrol-7a-yl]-2,5-dimethylpyrazole-3-carboxamide",FC(C(=O)N1C[C@@H]2[C@@](C1)(CCOC2)NC(=O)C=2N(N=C(C2)C)C)(CC)F,CCC(F)(F)C(=O)N1C[C@@H]2COCC[C@]2(NC(=O)c2cc(C)nn2C)C1,CCC(F)(F)C(=O)N1C[C@H]2COCC[C@]2(NC(=O)c2cc(C)nn2C)C1
257,C[C@H](CSc1ccc(F)cc1)C(=O)NCC[C@H]1C[C@H](NC(=O)[C@@H]2CNC(=O)C2)C1,"(3S)-N-[(1R,3S)-3-[2-[[(2S)-3-(4-fluorophenyl)sulfanyl-2-methylpropanoyl]amino]ethyl]cyclobutyl]-5-oxopyrrolidine-3-carboxamide",,CC(CSc1ccc(F)cc1)C(=O)NCC[C@H]1C[C@H](NC(=O)C2CNC(=O)C2)C1,
259,CCc1ncc(C(=O)N2CC[C@@H]3C[C@]3(NC(=O)C3CN(S(=O)(=O)CC)C3)CC2)[nH]1,"N-[(1R,7R)-4-(2-ethyl-1H-imidazole-5-carbonyl)-4-azabicyclo[5.1.0]octan-1-yl]-1-ethylsulfonylazetidine-3-carboxamide",C(C)C=1NC(=CN1)C(=O)N1CC[C@@]2(C[C@H]2CC1)NC(=O)C1CN(C1)S(=O)(=O)CC,CCc1nc(C(=O)N2CC[C@@H]3C[C@]3(NC(=O)C3CN(S(=O)(=O)CC)C3)CC2)c[nH]1,CCc1nc(C(=O)N2CC[C@@H]3C[C@@]3(NC(=O)C3CN(S(=O)(=O)CC)C3)CC2)c[nH]1
279,O=C(NCc1ccccc1I)[C@H]1CC[C@H](NS(=O)(=O)c2cc(Cl)ccc2Cl)CC1,"(1S,4S)-4-[(2,5-dichlorophenyl)sulfonylamino]-N-[(2-iodophenyl)methyl]cyclohexane-1-carboxamide",,O=C(NCc1ccccc1I)C1CCC(NS(=O)(=O)c2cc(Cl)ccc2Cl)CC1,
321,CS[C@H]1C[C@@H](C(=O)N(C)[C@H]2CCCN(C(=O)c3ccc(=O)oc3)CC2)C1,"(1S,3R)-N-methyl-3-methylsulfanyl-N-[(4S)-1-(6-oxopyran-3-carbonyl)azepan-4-yl]cyclobutane-1-carboxamide",,CSC1CC(C(=O)N(C)[C@H]2CCCN(C(=O)c3ccc(=O)oc3)CC2)C1,
339,CC(C)(C)OC(=O)N1CC(O)([C@H](F)C(=O)NC[C@H]2C[C@@H]([S@@](C)(=N)=O)C2)C1,"tert-butyl3-[(1S)-1-fluoro-2-[[(1R,3S)-3-(methylsulfonimidoyl)cyclobutyl]methylamino]-2-oxoethyl]-3-hydroxyazetidine-1-carboxylate",,CC(C)(C)OC(=O)N1CC(O)(C(F)C(=O)NC[C@H]2C[C@@H]([S@@](C)(=N)=O)C2)C1,
340,C=CC[C@H](C(=O)N1[C@H]2CC[C@@H]1C[C@@H](NC(=O)COCc1nccn1C)C2)C(C)C,"2-[(1-methylimidazol-2-yl)methoxy]-N-[(1S,3S,5R)-8-[(2S)-2-propan-2-ylpent-4-enoyl]-8-azabicyclo[3.2.1]octan-3-yl]acetamide",,C=CCC(C(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)COCc1nccn1C)C2)C(C)C,
366,O=C(Cc1csc(S)n1)N1CCN(CCCNC(=O)[C@H]2C[C@@]3(CC3(F)F)C2)CC1,"(3S,5S)-2,2-difluoro-N-[3-[4-[2-(2-sulfanyl-1,3-thiazol-4-yl)acetyl]piperazin-1-yl]propyl]spiro[2.3]hexane-5-carboxamide",,O=C(NCCCN1CCN(C(=O)Cc2csc(=S)[nH]2)CC1)C1CC2(C1)CC2(F)F,
371,Cc1sc(O)nc1C(=O)NCC[C@H]1C[C@@H](NC(=O)[C@H]2CCO2)C1,"2-hydroxy-5-methyl-N-[2-[(1S,3S)-3-[[(2R)-oxetane-2-carbonyl]amino]cyclobutyl]ethyl]-1,3-thiazole-4-carboxamide",,Cc1sc(=O)[nH]c1C(=O)NCC[C@H]1C[C@@H](NC(=O)C2CCO2)C1,
377,C#Cc1ccc(NC(=O)[C@H](CC#CC)NC(=O)[C@@H]2[C@@H]3CC[C@H](F)[C@H]32)cn1,"(1R,2S,5R,6R)-N-[(2S)-1-[(6-ethynylpyridin-3-yl)amino]-1-oxohex-4-yn-2-yl]-2-fluorobicyclo[3.1.0]hexane-6-carboxamide",C(#C)C1=CC=C(C=N1)NC([C@H](CC#CC)NC(=O)[C@@H]1[C@H]2CC[C@@H]([C@@H]12)F)=O,C#Cc1ccc(NC(=O)C(CC#CC)NC(=O)C2[C@@H]3[C@@H](F)CC[C@@H]23)cn1,C#Cc1ccc(NC(=O)C(CC#CC)NC(=O)C2[C@H]3[C@@H]2CC[C@@H]3F)cn1
384,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)C12CC(F)(C1)C2)c1cc2c(F)cccc2[nH]1,"4-fluoro-N-[(1R,3S,5S)-8-(3-fluorobicyclo[1.1.1]pentane-1-carbonyl)-8-azabicyclo[3.2.1]octan-3-yl]-1H-indole-2-carboxamide",,O=C(N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C12CC(F)(C1)C2)c1cc2c(F)cccc2[nH]1,
390,CC1(C)CCN(C(=O)CCSc2ccccc2)C[C@H]1NC(=O)[C@H]1C[C@](F)(CO)C1,"(1R,3S)-N-[(3S)-4,4-dimethyl-1-(3-phenylsulfanylpropanoyl)piperidin-3-yl]-3-fluoro-3-(hydroxymethyl)cyclobutane-1-carboxamide",,CC1(C)CCN(C(=O)CCSc2ccccc2)C[C@H]1NC(=O)C1CC(F)(CO)C1,
396,CC[C@@H]1[C@H](C(=O)N2CC[C@@]23CCN(C)C3)CCN1C(=O)c1ccnnc1O,"[(2R,3R)-2-ethyl-1-(3-hydroxypyridazine-4-carbonyl)pyrrolidin-3-yl]-[(4S)-7-methyl-1,7-diazaspiro[3.4]octan-1-yl]methanone",C(C)[C@H]1N(CC[C@H]1C(=O)N1CC[C@]12CCN(C2)C)C(=O)C2=C(N=NC=C2)O,CC[C@@H]1C(C(=O)N2CC[C@@]23CCN(C)C3)CCN1C(=O)c1ccn[nH]c1=O,CC[C@@H]1C(C(=O)N2CC[C@]23CCN(C)C3)CCN1C(=O)c1ccn[nH]c1=O
410,Cc1cc(COCC(=O)N[C@H]2C[C@](F)(CNC(=O)COCCCC(C)C)C2)on1,"N-[[(1R,3R)-1-fluoro-3-[[2-[(3-methyl-1,2-oxazol-5-yl)methoxy]acetyl]amino]cyclobutyl]methyl]-2-(4-methylpentoxy)acetamide",,Cc1cc(COCC(=O)N[C@H]2C[C@](F)(CNC(=O)COCCCC(C)C)C2)on1,
418,Cc1nc[nH]c1C(=O)N1[C@H]2CC[C@@H]1C[C@](O)(CNC(=O)[C@@]13CC[C@@H]1C3)C2,"(1R,4R)-N-[[(1R,3S,5S)-3-hydroxy-8-(4-methyl-1H-imidazole-5-carbonyl)-8-azabicyclo[3.2.1]octan-3-yl]methyl]bicyclo[2.1.0]pentane-1-carboxamide",,Cc1[nH]cnc1C(=O)N1[C@@H]2CC[C@H]1C[C@@](O)(CNC(=O)[C@@]13CC[C@@H]1C3)C2,
428,Nc1cc(F)cnc1C(=O)N[C@H]1C[C@H](CC(=O)N2CCC[C@H]3COC[C@H]32)C1,"N-[(1R,3S)-3-[2-[(4aR,7aS)-3,4,4a,5,7,7a-hexahydro-2H-furo[3,4-b]pyridin-1-yl]-2-oxoethyl]cyclobutyl]-3-amino-5-fluoropyridine-2-carboxamide",,Nc1cc(F)cnc1C(=O)N[C@H]1C[C@H](CC(=O)N2CCC[C@H]3COC[C@H]32)C1,
457,CC=CCC(=O)N(C)C[C@@H]1CCCN(C(=O)c2cc(Cl)cc([N+](=O)[O-])c2O)C1,N-[[(3R)-1-(5-chloro-2-hydroxy-3-nitrobenzoyl)piperidin-3-yl]methyl]-N-methylpent-3-enamide,ClC=1C=C(C(=C(C(=O)N2C[C@H](CCC2)CN(C(CC=CC)=O)C)C1)O)[N+](=O)[O-],CC=CCC(=O)N(C)C[C@@H]1CCCN(C(=O)c2cc(Cl)cc([N+](=O)[O-])c2O)C1,CC=CCC(=O)N(C)C[C@H]1CCCN(C(=O)c2cc(Cl)cc([N+](=O)[O-])c2O)C1
459,CCCN(C)CCC(=O)N1CCN(C(=O)[C@H]2CC3CCC2CC3)C[C@@](C)(F)C1,"1-[(6R)-4-[(2S)-bicyclo[2.2.2]octane-2-carbonyl]-6-fluoro-6-methyl-1,4-diazepan-1-yl]-3-[methyl(propyl)amino]propan-1-one",C12[C@H](CC(CC1)CC2)C(=O)N2CCN(C[C@@](C2)(C)F)C(CCN(CCC)C)=O,CCCN(C)CCC(=O)N1CCN(C(=O)C2CC3CCC2CC3)C[C@@](C)(F)C1,CCCN(C)CCC(=O)N1CCN(C(=O)C2CC3CCC2CC3)C[C@](C)(F)C1
463,C[C@]1(NC(=O)c2cnc3cccnc3c2)C[C@@H](NC(=O)c2ccc(O)nc2)C1,"N-[(1R,3S)-3-[(6-hydroxypyridine-3-carbonyl)amino]-1-methylcyclobutyl]-1,5-naphthyridine-3-carboxamide",,C[C@]1(NC(=O)c2cnc3cccnc3c2)C[C@@H](NC(=O)c2ccc(=O)[nH]c2)C1,
464,CC[C@H](C)[C@H](C)C(=O)N[C@H]1C[C@@H](C(=O)N2CCc3nn[nH]c3C2)C1,"(2S,3S)-2,3-dimethyl-N-[(1R,3S)-3-(3,4,6,7-tetrahydrotriazolo[4,5-c]pyridine-5-carbonyl)cyclobutyl]pentanamide",,CC[C@H](C)C(C)C(=O)NC1CC(C(=O)N2CCc3[nH]nnc3C2)C1,
470,CC[C@H]1CC[C@H](C(=O)N[C@@H](CCSC)C(=O)NC[C@H](CO)C2CC2)CC1,"(1R,4R)-N-[(2S)-1-[[(2R)-2-cyclopropyl-3-hydroxypropyl]amino]-4-methylsulfanyl-1-oxobutan-2-yl]-4-ethylcyclohexane-1-carboxamide",,CCC1CCC(C(=O)NC(CCSC)C(=O)NC[C@H](CO)C2CC2)CC1,
473,C=CCOC(C)C(=O)N[C@@H]1C[C@@H]2CC[C@@]1(NC(=O)CCSC1=CC=CC=C1F)C2,"N-[(1R,2R,4R)-1-[3-(2-fluorophenyl)sulfanylpropanoylamino]-2-bicyclo[2.2.1]heptanyl]-2-prop-2-enoxypropanamide",FC1=C(C=CC=C1)SCCC(=O)N[C@]12[C@@H](C[C@@H](CC1)C2)NC(C(C)OCC=C)=O,C=CCOC(C)C(=O)N[C@@H]1C[C@@H]2CC[C@@]1(NC(=O)CCSc1ccccc1F)C2,C=CCOC(C)C(=O)N[C@@H]1C[C@H]2CC[C@@]1(NC(=O)CCSc1ccccc1F)C2
490,C[C@]1(CC(=O)NC[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)[C@@H]2CC[C@@H]3C[C@@H]3C2)CCCO1,"N-[[(1S,3R,5R)-8-[(1R,3R,6R)-bicyclo[4.1.0]heptane-3-carbonyl]-8-azabicyclo[3.2.1]octan-3-yl]methyl]-2-[(2R)-2-methyloxolan-2-yl]acetamide",,C[C@]1(CC(=O)NC[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)C2CC[C@@H]3C[C@@H]3C2)CCCO1,
526,CS[C@H]1C[C@H](CC(=O)N2C[C@@H](F)C[C@@H]2CC(=O)NCc2nn(C)c(=O)n2C)C1,"N-[(1,4-dimethyl-5-oxo-1,2,4-triazol-3-yl)methyl]-2-[(2R,4S)-4-fluoro-1-[2-[(1R,3S)-3-methylsulfanylcyclobutyl]acetyl]pyrrolidin-2-yl]acetamide",,CS[C@H]1C[C@H](CC(=O)N2C[C@@H](F)C[C@@H]2CC(=O)NCc2nn(C)c(=O)n2C)C1,
542,C[C@H](Cc1cccc(Cl)c1)C(=O)N[C@H]1C[C@H](NC(=O)[C@@H]2CCCC[C@H]2O)C1,"(1R,2R)-N-[(1R,3R)-3-[[(2R)-3-(3-chlorophenyl)-2-methylpropanoyl]amino]cyclobutyl]-2-hydroxycyclohexane-1-carboxamide",,CC(Cc1cccc(Cl)c1)C(=O)N[C@H]1C[C@H](NC(=O)C2CCCC[C@H]2O)C1,
549,CN(C[C@@H]1CCN(C(=O)[C@]2(C)CCNC2=O)C1)C(=O)c1ccc(C#N)c(Cl)c1,3-chloro-4-cyano-N-methyl-N-[[(3R)-1-[(3S)-3-methyl-2-oxopyrrolidine-3-carbonyl]pyrrolidin-3-yl]methyl]benzamide,ClC=1C=C(C(=O)N(C[C@@H]2CN(CC2)C(=O)[C@@]2(C(NCC2)=O)C)C)C=CC1C#N,CN(C[C@@H]1CCN(C(=O)[C@]2(C)CCNC2=O)C1)C(=O)c1ccc(C#N)c(Cl)c1,CN(C[C@H]1CCN(C(=O)[C@@]2(C)CCNC2=O)C1)C(=O)c1ccc(C#N)c(Cl)c1
589,CCCCCOCC(=O)N1CC[C@@]2(NC(=O)c3cnn(C4CCC4)c3C)C[C@H]2C1,"1-cyclobutyl-5-methyl-N-[(1R,6S)-3-(2-pentoxyacetyl)-3-azabicyclo[4.1.0]heptan-6-yl]pyrazole-4-carboxamide",C1(CCC1)N1N=CC(=C1C)C(=O)N[C@]12CCN(C[C@H]2C1)C(COCCCCC)=O,CCCCCOCC(=O)N1CC[C@@]2(NC(=O)c3cnn(C4CCC4)c3C)C[C@H]2C1,CCCCCOCC(=O)N1CC[C@@]2(NC(=O)c3cnn(C4CCC4)c3C)C[C@@H]2C1
599,O=C(C=C1CC1)NC[C@H]1C[C@H]2C[C@@H](C1)N(C(=O)c1ccc(Br)s1)C2,"N-[[(1S,3S,5S)-6-(5-bromothiophene-2-carbonyl)-6-azabicyclo[3.2.1]octan-3-yl]methyl]-2-cyclopropylideneacetamide",BrC1=CC=C(S1)C(=O)N1[C@H]2C[C@H](C[C@H](C1)C2)CNC(C=C2CC2)=O,O=C(C=C1CC1)NC[C@H]1C[C@H]2C[C@@H](C1)N(C(=O)c1ccc(Br)s1)C2,O=C(C=C1CC1)NC[C@H]1C[C@H]2C[C@H](C1)N(C(=O)c1ccc(Br)s1)C2
603,CCCCCC[C@@](C)(CC)C(=O)N[C@@H](CCOC)CNC(=O)C[C@H]1C[C@@H](OC)C1,"(2R)-2-ethyl-N-[(2S)-4-methoxy-1-[[2-[(1S,3R)-3-methoxycyclobutyl]acetyl]amino]butan-2-yl]-2-methyloctanamide",,CCCCCC[C@@](C)(CC)C(=O)N[C@@H](CCOC)CNC(=O)C[C@H]1C[C@@H](OC)C1,
606,CCCC[C@@H](C)C(=O)N1CC[C@@]2(CCCCN(C(=O)C3=CCCCO3)C2)C1,"(2R)-1-[(5R)-10-(3,4-dihydro-2H-pyran-6-carbonyl)-2,10-diazaspiro[4.6]undecan-2-yl]-2-methylhexan-1-one",O1CCCC=C1C(=O)N1CCCC[C@]2(CCN(C2)C([C@@H](CCCC)C)=O)C1,CCCCC(C)C(=O)N1CC[C@@]2(CCCCN(C(=O)C3=CCCCO3)C2)C1,CCCCC(C)C(=O)N1CC[C@]2(CCCCN(C(=O)C3=CCCCO3)C2)C1
609,CCCN(CCNC(=O)c1cc2ccccn2c1)C(=O)[C@]12CCC[C@H]1[C@@H]2Br,"N-[2-[[(1R,5R,6S)-6-bromobicyclo[3.1.0]hexane-1-carbonyl]-propylamino]ethyl]indolizine-2-carboxamide",Br[C@H]1[C@@H]2CCC[C@@]12C(=O)N(CCNC(=O)C=1C=C2C=CC=CN2C1)CCC,CCCN(CCNC(=O)c1cc2ccccn2c1)C(=O)[C@]12CCC[C@H]1[C@@H]2Br,CCCN(CCNC(=O)c1cc2ccccn2c1)C(=O)[C@@]12CCC[C@H]1[C@@H]2Br
617,CS(=O)(=O)c1ncc(C(=O)N[C@H]2C[C@H](NC(=O)C[C@H]3CCOC3)C2)s1,"2-methylsulfonyl-N-[(1R,3R)-3-[[2-[(3R)-oxolan-3-yl]acetyl]amino]cyclobutyl]-1,3-thiazole-5-carboxamide",,CS(=O)(=O)c1ncc(C(=O)N[C@H]2C[C@H](NC(=O)C[C@H]3CCOC3)C2)s1,
620,Cc1cccc(O)c1C(=O)N1CC[C@]2(CO)CN(C(=O)C3(F)CC3)C[C@@H]2C1,"[(3aR,7aR)-2-(1-fluorocyclopropanecarbonyl)-7a-(hydroxymethyl)-1,3,3a,4,6,7-hexahydropyrrolo[3,4-c]pyridin-5-yl]-(2-hydroxy-6-methylphenyl)methanone",FC1(CC1)C(=O)N1C[C@H]2CN(CC[C@@]2(C1)CO)C(=O)C1=C(C=CC=C1C)O,Cc1cccc(O)c1C(=O)N1CC[C@]2(CO)CN(C(=O)C3(F)CC3)C[C@@H]2C1,Cc1cccc(O)c1C(=O)N1CC[C@]2(CO)CN(C(=O)C3(F)CC3)C[C@H]2C1
632,CC(=O)NC1(C(=O)N[C@H]2C[C@H](NC(=O)[C@@]3(C)CCCN3C)C2)CCCCC1,"(2R)-N-[(1R,3R)-3-[(1-acetamidocyclohexanecarbonyl)amino]cyclobutyl]-1,2-dimethylpyrrolidine-2-carboxamide",,CC(=O)NC1(C(=O)N[C@H]2C[C@H](NC(=O)[C@@]3(C)CCCN3C)C2)CCCCC1,
639,CS[C@H](C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)NCc1ccnc(O)c1)C1CC1,"(1R,5S,6R)-3-[(2S)-2-cyclopropyl-2-methylsulfanylacetyl]-N-[(2-hydroxypyridin-4-yl)methyl]-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CSC(C(=O)N1C[C@@H]2C(C(=O)NCc3cc[nH]c(=O)c3)[C@@H]2C1)C1CC1,
647,CCOCC(=O)N1CC[C@@H]2CN(C(=O)c3ccc(NC=O)cc3)C[C@@H]2C1,"N-[4-[(3aS,7aS)-5-(2-ethoxyacetyl)-3,3a,4,6,7,7a-hexahydro-1H-pyrrolo[3,4-c]pyridine-2-carbonyl]phenyl]formamide",C(C)OCC(=O)N1C[C@H]2[C@H](CC1)CN(C2)C(=O)C2=CC=C(C=C2)NC=O,CCOCC(=O)N1CC[C@@H]2CN(C(=O)c3ccc(NC=O)cc3)C[C@@H]2C1,CCOCC(=O)N1CC[C@@H]2CN(C(=O)c3ccc(NC=O)cc3)C[C@H]2C1
649,Cc1ccncc1NC(=O)[C@@H]1[C@H]2[C@H]3C[C@H]1[C@@H](NC(=O)Cc1nc(=N)[nH][nH]1)[C@@H]23,"(1R,2R,3S,4R,5R,6R)-5-[[2-(5-imino-1,2-dihydro-1,2,4-triazol-3-yl)acetyl]amino]-N-(4-methylpyridin-3-yl)tricyclo[2.2.1.02,6]heptane-3-carboxamide",N=C1N=C(NN1)CC(=O)N[C@@H]1[C@H]2[C@H]([C@@H]3[C@H]([C@@H]13)C2)C(=O)NC=2C=NC=CC2C,Cc1ccncc1NC(=O)C1[C@H]2[C@H]3C[C@H]1[C@@H](NC(=O)Cc1n[nH]c(N)n1)[C@H]32,Cc1ccncc1NC(=O)C1[C@@H]2[C@H]3C[C@H]1[C@@H](NC(=O)Cc1n[nH]c(N)n1)[C@H]32
652,CC=C(C)C(=O)NC[C@@]12CN(C(=O)CS[C@H]3CCCCO3)C[C@]1(C(F)(F)F)C2,"2-methyl-N-[[(1R,5S)-3-[2-[(2S)-oxan-2-yl]sulfanylacetyl]-5-(trifluoromethyl)-3-azabicyclo[3.1.0]hexan-1-yl]methyl]but-2-enamide",CC(C(=O)NC[C@@]12CN(C[C@@]2(C1)C(F)(F)F)C(CS[C@@H]1OCCCC1)=O)=CC,CC=C(C)C(=O)NC[C@@]12CN(C(=O)CS[C@H]3CCCCO3)C[C@]1(C(F)(F)F)C2,CC=C(C)C(=O)NC[C@]12CN(C(=O)CS[C@H]3CCCCO3)C[C@]1(C(F)(F)F)C2
653,COc1cc(C(=O)NCC[C@H]2C[C@@H](NC(=O)CCC(C)C)C2)on1,"3-methoxy-N-[2-[(1S,3R)-3-(4-methylpentanoylamino)cyclobutyl]ethyl]-1,2-oxazole-5-carboxamide",,COc1cc(C(=O)NCC[C@H]2C[C@@H](NC(=O)CCC(C)C)C2)on1,
