index,smiles,name,opsin_smiles,std_original,std_opsin
350,CC(C)CC(CC(C)C)C(=O)NCCCN(C)C(=O)[C@H]1CC[C@H]([N+](=O)[O-])CC1,"(1S,4S)-N-methyl-N-[3-[[4-methyl-2-(2-methylpropyl)pentanoyl]amino]propyl]-4-nitrocyclohexane-1-carboxamide",,CC(C)CC(CC(C)C)C(=O)NCCCN(C)C(=O)C1CCC([N+](=O)[O-])CC1,
361,CN(C)C[C@H]1C=CCN1C(=O)[C@@H]1[C@H]2[C@H]3C[C@H]1[C@@H](NC(=O)CCC1(C#N)CCC1)[C@@H]23,"3-(1-cyanocyclobutyl)-N-[(1R,2R,3R,4R,5S,6R)-5-[(2R)-2-[(dimethylamino)methyl]-2,5-dihydropyrrole-1-carbonyl]-3-tricyclo[2.2.1.02,6]heptanyl]propanamide",C(#N)C1(CCC1)CCC(=O)N[C@H]1[C@@H]2[C@H]3[C@H]2[C@@H]([C@H]1C3)C(=O)N3[C@H](C=CC3)CN(C)C,CN(C)C[C@H]1C=CCN1C(=O)C1[C@H]2[C@H]3C[C@H]1[C@@H](NC(=O)CCC1(C#N)CCC1)[C@H]32,CN(C)C[C@H]1C=CCN1C(=O)C1[C@@H]2[C@H]3C[C@H]1[C@@H](NC(=O)CCC1(C#N)CCC1)[C@H]32
372,C=CCO[C@@H](C)C(=O)NC[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)Cc1cc(Cl)ccc1O,"(2S)-N-[[(1S,3S,5R)-8-[2-(5-chloro-2-hydroxyphenyl)acetyl]-8-azabicyclo[3.2.1]octan-3-yl]methyl]-2-prop-2-enoxypropanamide",,C=CCOC(C)C(=O)NC[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cc(Cl)ccc1O,
380,CC[C@@](CO)(OC)C(=O)N(C)C[C@H]1[C@@H]2CN(C(=O)CC(C)(C)C)C[C@H]12,"(2S)-N-[[(1R,5S,6S)-3-(3,3-dimethylbutanoyl)-3-azabicyclo[3.1.0]hexan-6-yl]methyl]-2-(hydroxymethyl)-2-methoxy-N-methylbutanamide",,CC[C@@](CO)(OC)C(=O)N(C)C[C@@H]1[C@H]2CN(C(=O)CC(C)(C)C)C[C@@H]12,
399,CC(C)C#CC(=O)N1CC[C@@](C(=O)N2CC(OCCO)C2)(C(C)C)C1,1-[(3S)-3-[3-(2-hydroxyethoxy)azetidine-1-carbonyl]-3-propan-2-ylpyrrolidin-1-yl]-4-methylpent-2-yn-1-one,OCCOC1CN(C1)C(=O)[C@]1(CN(CC1)C(C#CC(C)C)=O)C(C)C,CC(C)C#CC(=O)N1CC[C@@](C(=O)N2CC(OCCO)C2)(C(C)C)C1,CC(C)C#CC(=O)N1CC[C@](C(=O)N2CC(OCCO)C2)(C(C)C)C1
401,COC(OC)[C@@H](C)OCc1cn(CC(=O)NCC[C@H]2C[C@H](OC(C)(C)C)C2)nn1,"2-[4-[[(2R)-1,1-dimethoxypropan-2-yl]oxymethyl]triazol-1-yl]-N-[2-[(1R,3R)-3-[(2-methylpropan-2-yl)oxy]cyclobutyl]ethyl]acetamide",,COC(OC)[C@@H](C)OCc1cn(CC(=O)NCC[C@H]2C[C@H](OC(C)(C)C)C2)nn1,
412,C[C@@H]1C[C@]2(C(=O)N(C)C[C@@H](O)CNC(=O)c3cnc4cnccc4c3)C[C@H]12,"N-[(2S)-2-hydroxy-3-[methyl-[(1S,3R,4R)-3-methylbicyclo[2.1.0]pentane-1-carbonyl]amino]propyl]-1,7-naphthyridine-3-carboxamide",O[C@@H](CNC(=O)C=1C=NC2=CN=CC=C2C1)CN(C(=O)[C@]12C[C@H]([C@H]2C1)C)C,C[C@@H]1C[C@]2(C(=O)N(C)C[C@@H](O)CNC(=O)c3cnc4cnccc4c3)C[C@H]12,C[C@@H]1C[C@@]2(C(=O)N(C)C[C@@H](O)CNC(=O)c3cnc4cnccc4c3)C[C@H]12
415,COC(=O)[C@H](C)C(=O)N1[C@H]2CC[C@@H]1C[C@H](CNC(=O)C1CN(C(N)=O)C1)C2,"methyl(2R)-3-[(1R,3R,5S)-3-[[(1-carbamoylazetidine-3-carbonyl)amino]methyl]-8-azabicyclo[3.2.1]octan-8-yl]-2-methyl-3-oxopropanoate",,COC(=O)C(C)C(=O)N1[C@@H]2CC[C@H]1C[C@@H](CNC(=O)C1CN(C(N)=O)C1)C2,
431,CC(C)(CCNC(=O)[C@H]1COC(C)(C)CO1)NC(=O)[C@H]1C[C@@H]2CC[C@H](C1)O2,"(2R)-5,5-dimethyl-N-[3-methyl-3-[[(1S,3R,5R)-8-oxabicyclo[3.2.1]octane-3-carbonyl]amino]butyl]-1,4-dioxane-2-carboxamide",,CC(C)(CCNC(=O)C1COC(C)(C)CO1)NC(=O)C1C[C@H]2CC[C@@H](C1)O2,
433,CC1(C)C[C@@H](CNC(=O)[C@H]2CC[C@H]3C[C@H]3CC2)N(C(=O)CCn2cccn2)C1,"(1S,4S,7S)-N-[[(2S)-4,4-dimethyl-1-(3-pyrazol-1-ylpropanoyl)pyrrolidin-2-yl]methyl]bicyclo[5.1.0]octane-4-carboxamide",,CC1(C)C[C@@H](CNC(=O)C2CC[C@@H]3C[C@@H]3CC2)N(C(=O)CCn2cccn2)C1,
446,O=C(NOC[C@@H]1CCCO1)C1(N(C(=O)[C@]23CSC[C@@H]2C3)C2CC2)CCC1,"(1S,5R)-N-cyclopropyl-N-[1-[[(2S)-oxolan-2-yl]methoxycarbamoyl]cyclobutyl]-3-thiabicyclo[3.1.0]hexane-1-carboxamide",C1(CC1)N(C(=O)[C@]12CSC[C@@H]2C1)C1(CCC1)C(NOC[C@H]1OCCC1)=O,O=C(NOC[C@@H]1CCCO1)C1(N(C(=O)[C@]23CSC[C@@H]2C3)C2CC2)CCC1,O=C(NOC[C@@H]1CCCO1)C1(N(C(=O)[C@@]23CSC[C@@H]2C3)C2CC2)CCC1
448,Cc1nocc1C(=O)NC[C@H]1CC[C@H](NC(=O)C2=CCC2)CC1,"N-[[(1S,4S)-4-(cyclobutene-1-carbonylamino)cyclohexyl]methyl]-3-methyl-1,2-oxazole-4-carboxamide",,Cc1nocc1C(=O)NC[C@H]1CC[C@H](NC(=O)C2=CCC2)CC1,
475,CC[C@H](C)OCC(=O)N1C[C@H]2CCN(C(=O)CCCC(=O)N(C)C)C[C@H]2C1,"5-[(3aR,7aS)-2-[2-[(2S)-butan-2-yl]oxyacetyl]-3,3a,4,6,7,7a-hexahydro-1H-pyrrolo[3,4-c]pyridin-5-yl]-N,N-dimethyl-5-oxopentanamide",C[C@@H](CC)OCC(=O)N1C[C@H]2CN(CC[C@@H]2C1)C(CCCC(=O)N(C)C)=O,CC[C@H](C)OCC(=O)N1C[C@H]2CCN(C(=O)CCCC(=O)N(C)C)C[C@H]2C1,CC[C@H](C)OCC(=O)N1C[C@H]2CCN(C(=O)CCCC(=O)N(C)C)C[C@@H]2C1
502,COc1ccc(C(=O)NC[C@@]2(C)CCN(C(=O)[C@@H]3[C@H]4CC(F)(F)C[C@H]43)C2)cc1N,"3-amino-N-[[(3R)-1-[(1R,5S,6S)-3,3-difluorobicyclo[3.1.0]hexane-6-carbonyl]-3-methylpyrrolidin-3-yl]methyl]-4-methoxybenzamide",,COc1ccc(C(=O)NC[C@@]2(C)CCN(C(=O)C3[C@H]4CC(F)(F)C[C@@H]34)C2)cc1N,
510,Cc1nc(C)c(C)c(N2CCN(C(=O)[C@]3(C)CCNC3=O)C[C@@](C)(F)C2)n1,"(3R)-3-[(6R)-6-fluoro-6-methyl-4-(2,5,6-trimethylpyrimidin-4-yl)-1,4-diazepane-1-carbonyl]-3-methylpyrrolidin-2-one",F[C@@]1(CN(CCN(C1)C(=O)[C@]1(C(NCC1)=O)C)C1=NC(=NC(=C1C)C)C)C,Cc1nc(C)c(C)c(N2CCN(C(=O)[C@]3(C)CCNC3=O)C[C@@](C)(F)C2)n1,Cc1nc(C)c(C)c(N2CCN(C(=O)[C@]3(C)CCNC3=O)C[C@](C)(F)C2)n1
513,C=CCNC(=O)[C@@H]([C@H](CC)CCC)N1C[C@H]2[C@@H](C1)[C@@H]2C(N)=O,"(1R,5S,6R)-3-[(2R,3R)-3-ethyl-1-oxo-1-(prop-2-enylamino)hexan-2-yl]-3-azabicyclo[3.1.0]hexane-6-carboxamide",,C=CCNC(=O)C([C@H](CC)CCC)N1C[C@@H]2C(C(N)=O)[C@@H]2C1,
533,CCc1ncoc1C(=O)NC[C@H]1C[C@H](NC(=O)c2cc(OC)ns2)C1,"4-ethyl-N-[[(1S,3S)-3-[(3-methoxy-1,2-thiazole-5-carbonyl)amino]cyclobutyl]methyl]-1,3-oxazole-5-carboxamide",,CCc1ncoc1C(=O)NC[C@H]1C[C@H](NC(=O)c2cc(OC)ns2)C1,
560,Cc1cc[nH]c1C(=O)NC[C@H]1C[C@H](NC(=O)Cc2cnc3c(C)cccn23)C1,"3-methyl-N-[[(1S,3S)-3-[[2-(8-methylimidazo[1,2-a]pyridin-3-yl)acetyl]amino]cyclobutyl]methyl]-1H-pyrrole-2-carboxamide",,Cc1cc[nH]c1C(=O)NC[C@H]1C[C@H](NC(=O)Cc2cnc3c(C)cccn23)C1,
561,COc1ccc(OC)c(C(=O)N2CC[C@]3(CCCN(C(=O)[C@@H]4C[C@@H]4F)C3)C2)c1N,"[(5R)-2-(2-amino-3,6-dimethoxybenzoyl)-2,9-diazaspiro[4.5]decan-9-yl]-[(1S,2S)-2-fluorocyclopropyl]methanone",NC1=C(C(=O)N2C[C@@]3(CC2)CCCN(C3)C(=O)[C@H]3[C@H](C3)F)C(=CC=C1OC)OC,COc1ccc(OC)c(C(=O)N2CC[C@]3(CCCN(C(=O)C4C[C@@H]4F)C3)C2)c1N,COc1ccc(OC)c(C(=O)N2CC[C@@]3(CCCN(C(=O)C4C[C@@H]4F)C3)C2)c1N
567,O=C(C[C@]12CCC[C@@H]1C2)N[C@@H](C(=O)N[C@H]1C[C@H](O)C[C@@H]1O)c1cccnc1,"(2R)-2-[[2-[(1S,5R)-1-bicyclo[3.1.0]hexanyl]acetyl]amino]-N-[(1S,2S,4S)-2,4-dihydroxycyclopentyl]-2-pyridin-3-ylacetamide",[C@@]12(CCC[C@@H]2C1)CC(=O)N[C@@H](C(=O)N[C@@H]1[C@H](C[C@H](C1)O)O)C=1C=NC=CC1,O=C(C[C@]12CCC[C@@H]1C2)NC(C(=O)N[C@H]1C[C@H](O)C[C@@H]1O)c1cccnc1,O=C(C[C@@]12CCC[C@@H]1C2)NC(C(=O)N[C@H]1C[C@H](O)C[C@@H]1O)c1cccnc1
572,CCOC(=O)[C@@H]1CC[C@H](C(=O)N2CCCC(C)(C)[C@H]2CNC(=O)[C@H]2C[C@H](O)C2)C1,"ethyl(1R,3S)-3-[(2S)-2-[[[(1S,3S)-3-hydroxycyclobutanecarbonyl]amino]methyl]-3,3-dimethylpiperidine-1-carbonyl]cyclopentane-1-carboxylate",,CCOC(=O)C1CCC(C(=O)N2CCCC(C)(C)[C@H]2CNC(=O)C2CC(O)C2)C1,
584,Cc1ncncc1C(=O)N[C@H]1C[C@@](C)(NC(=O)C[C@@H](C)C(F)(F)C(F)(F)F)C1,"4-methyl-N-[(1S,3S)-3-methyl-3-[[(3R)-4,4,5,5,5-pentafluoro-3-methylpentanoyl]amino]cyclobutyl]pyrimidine-5-carboxamide",,Cc1ncncc1C(=O)N[C@H]1C[C@@](C)(NC(=O)C[C@@H](C)C(F)(F)C(F)(F)F)C1,
612,CCn1nnnc1[C@@H](N[C@H](c1ccc(Cl)cc1)C(C)C)c1nc(Br)cn1C,(1S)-N-[(R)-(4-bromo-1-methylimidazol-2-yl)-(1-ethyltetrazol-5-yl)methyl]-1-(4-chlorophenyl)-2-methylpropan-1-amine,BrC=1N=C(N(C1)C)[C@@H](N[C@@H](C(C)C)C1=CC=C(C=C1)Cl)C1=NN=NN1CC,CCn1nnnc1[C@@H](N[C@H](c1ccc(Cl)cc1)C(C)C)c1nc(Br)cn1C,CCn1nnnc1[C@H](N[C@H](c1ccc(Cl)cc1)C(C)C)c1nc(Br)cn1C
642,CC(C)(C)OC(=O)N1C[C@@H]2CN(C[C@@H]3OCC[C@H]3F)C[C@H](C1)O2,"tert-butyl(1R,5R)-7-[[(2S,3R)-3-fluorooxolan-2-yl]methyl]-9-oxa-3,7-diazabicyclo[3.3.1]nonane-3-carboxylate",C(C)(C)(C)OC(=O)N1C[C@H]2CN(C[C@H](C1)O2)C[C@@H]2OCC[C@H]2F,CC(C)(C)OC(=O)N1C[C@H]2CN(C[C@@H]3OCC[C@H]3F)C[C@@H](C1)O2,CC(C)(C)OC(=O)N1C[C@H]2CN(C[C@@H]3OCC[C@H]3F)C[C@H](C1)O2
660,CC1(C)CC(C(=O)N[C@@H]2CC[C@@]3(CCN(C(=O)CCC4CCCC4)C3)C2)=NO1,"N-[(5S,8R)-2-(3-cyclopentylpropanoyl)-2-azaspiro[4.4]nonan-8-yl]-5,5-dimethyl-4H-1,2-oxazole-3-carboxamide",C1(CCCC1)CCC(=O)N1C[C@]2(CC1)CC[C@H](C2)NC(=O)C2=NOC(C2)(C)C,CC1(C)CC(C(=O)N[C@@H]2CC[C@@]3(CCN(C(=O)CCC4CCCC4)C3)C2)=NO1,CC1(C)CC(C(=O)N[C@@H]2CC[C@]3(CCN(C(=O)CCC4CCCC4)C3)C2)=NO1
661,O=C(N[C@H]1C[C@H](NC(=O)[C@H]2C[C@@H](F)C2)C1)C1CC=CC1,"N-[(1S,3R)-3-[[(1S,3R)-3-fluorocyclobutanecarbonyl]amino]cyclobutyl]cyclopent-3-ene-1-carboxamide",,O=C(N[C@H]1C[C@H](NC(=O)C2CC(F)C2)C1)C1CC=CC1,
717,C=C[C@H]1C[C@H]1C(=O)N[C@H]1CC[C@H](NC(=O)c2c(O)cc(Cl)cc2F)CC1,"4-chloro-N-[(1S,4S)-4-[[(1R,2R)-2-ethenylcyclopropanecarbonyl]amino]cyclohexyl]-2-fluoro-6-hydroxybenzamide",,C=C[C@H]1CC1C(=O)N[C@H]1CC[C@H](NC(=O)c2c(O)cc(Cl)cc2F)CC1,
735,C#C[C@]1(C(=O)NC[C@]2(O)C[C@@H](O)C2)CCN(C(=O)[C@@]23CSC[C@@H]2C3)C1,"(3R)-N-[[(1R,3R)-1,3-dihydroxycyclobutyl]methyl]-3-ethynyl-1-[(1S,5R)-3-thiabicyclo[3.1.0]hexane-1-carbonyl]pyrrolidine-3-carboxamide",,C#C[C@]1(C(=O)NC[C@]2(O)C[C@@H](O)C2)CCN(C(=O)[C@@]23CSC[C@@H]2C3)C1,
