index,smiles,name,opsin_smiles,std_original,std_opsin
177,C[C@H]1OCC[C@@H]1CC(=O)N(C)C1CN(C(=O)c2ccc3ccncc3c2)C1,"N-[1-(isoquinoline-7-carbonyl)azetidin-3-yl]-N-methyl-2-[(2R,3S)-2-methyloxolan-3-yl]acetamide",C1=NC=CC2=CC=C(C=C12)C(=O)N1CC(C1)N(C(C[C@H]1[C@H](OCC1)C)=O)C,C[C@H]1OCC[C@@H]1CC(=O)N(C)C1CN(C(=O)c2ccc3ccncc3c2)C1,C[C@H]1OCC[C@H]1CC(=O)N(C)C1CN(C(=O)c2ccc3ccncc3c2)C1
227,CC(=O)CCCC(=O)N[C@]12CN(C(=O)c3ncccc3C)C[C@H]1CS(=O)(=O)C2,"N-[(3aS,6aS)-5-(3-methylpyridine-2-carbonyl)-2,2-dioxo-3,4,6,6a-tetrahydro-1H-thieno[3,4-c]pyrrol-3a-yl]-5-oxohexanamide",CC=1C(=NC=CC1)C(=O)N1C[C@H]2[C@](C1)(CS(C2)(=O)=O)NC(CCCC(C)=O)=O,CC(=O)CCCC(=O)N[C@]12CN(C(=O)c3ncccc3C)C[C@H]1CS(=O)(=O)C2,CC(=O)CCCC(=O)N[C@]12CN(C(=O)c3ncccc3C)C[C@@H]1CS(=O)(=O)C2
254,CC(=O)N[C@@H](C)C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1sc(CC2CC2)nc1C,"(2S)-2-acetamido-N-[(1S,3S,5R)-8-[2-(cyclopropylmethyl)-4-methyl-1,3-thiazole-5-carbonyl]-8-azabicyclo[3.2.1]octan-3-yl]propanamide",,CC(=O)NC(C)C(=O)N[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1sc(CC2CC2)nc1C,
290,CO[C@H]1CC[C@@H](C(=O)N2CCN(C(=O)c3cnsc3C)[C@H](C)C2)CC1,"[(1R,4S)-4-methoxycyclohexyl]-[(3R)-3-methyl-4-(5-methyl-1,2-thiazole-4-carbonyl)piperazin-1-yl]methanone",,COC1CCC(C(=O)N2CCN(C(=O)c3cnsc3C)[C@H](C)C2)CC1,
302,CC[C@H](C)CCCC(=O)N[C@@H]1CCC12CN(C(=O)[C@H]1C[C@](O)(C(F)(F)F)C1)C2,"(5S)-N-[(7R)-2-[(1S,3R)-3-hydroxy-3-(trifluoromethyl)cyclobutanecarbonyl]-2-azaspiro[3.3]heptan-7-yl]-5-methylheptanamide",,CC[C@H](C)CCCC(=O)N[C@@H]1CCC12CN(C(=O)C1CC(O)(C(F)(F)F)C1)C2,
308,O=C(NC[C@H]1C[C@H]1NC(=O)[C@@H]1C[C@@H]2CC[C@@H]2C1)c1ccc(SC(F)(F)F)nc1,"N-[[(1R,2R)-2-[[(1R,3S,5S)-bicyclo[3.2.0]heptane-3-carbonyl]amino]cyclopropyl]methyl]-6-(trifluoromethylsulfanyl)pyridine-3-carboxamide",,O=C(NC[C@H]1C[C@H]1NC(=O)C1C[C@H]2CC[C@H]2C1)c1ccc(SC(F)(F)F)nc1,
328,C[C@H](CC(=O)N(C)[C@H]1CC[C@@H](NC(=O)[C@H]2CCCC23CC3)CC1)C(F)F,"(7S)-N-[(1R,4S)-4-[[(3R)-4,4-difluoro-3-methylbutanoyl]-methylamino]cyclohexyl]spiro[2.4]heptane-7-carboxamide",,C[C@H](CC(=O)N(C)[C@H]1CC[C@@H](NC(=O)C2CCCC23CC3)CC1)C(F)F,
343,[N-]=[N+]=N[C@H]1C[C@H](C(=O)N2C[C@@]3(CNC(=O)c4ccc(Cl)nc4)C[C@H]2CO3)C1,"N-[[(1S,4S)-5-[(1S,3S)-3-azidocyclobutanecarbonyl]-2-oxa-5-azabicyclo[2.2.1]heptan-1-yl]methyl]-6-chloropyridine-3-carboxamide",,[N-]=[N+]=NC1CC(C(=O)N2C[C@@]3(CNC(=O)c4ccc(Cl)nc4)C[C@H]2CO3)C1,
346,CC(C)C[C@H](C)C(=O)N1C[C@H](C)O[C@]2(CCN(C(=O)C[C@H]3OCC[C@@H]3C)C2)C1,"(2S)-2,4-dimethyl-1-[(5R,7S)-7-methyl-2-[2-[(2R,3S)-3-methyloxolan-2-yl]acetyl]-6-oxa-2,9-diazaspiro[4.5]decan-9-yl]pentan-1-one",C[C@H](C(=O)N1C[C@@H](O[C@@]2(CCN(C2)C(C[C@H]2OCC[C@@H]2C)=O)C1)C)CC(C)C,CC(C)CC(C)C(=O)N1C[C@H](C)O[C@]2(CCN(C(=O)C[C@H]3OCC[C@@H]3C)C2)C1,CC(C)CC(C)C(=O)N1C[C@H](C)O[C@@]2(CCN(C(=O)C[C@H]3OCC[C@@H]3C)C2)C1
354,CC(C)[C@@H]1C[C@H]1C(=O)N1CC[C@H]2[C@@H](C1)NC(=O)CN2C(=O)c1ccnc(O)c1,"(4aR,8aS)-1-(2-hydroxypyridine-4-carbonyl)-6-[(1R,2S)-2-propan-2-ylcyclopropanecarbonyl]-3,4,4a,5,7,8,8a-octahydro-2H-pyrido[3,4-b]pyrazin-3-one",,CC(C)[C@@H]1CC1C(=O)N1CC[C@H]2[C@@H](C1)NC(=O)CN2C(=O)c1cc[nH]c(=O)c1,
366,Cc1ccc(CCC(=O)N[C@H]2C[C@H](CNC(=O)c3cnc(C)cc3Cl)C2)cc1,"4-chloro-6-methyl-N-[[(1R,3S)-3-[3-(4-methylphenyl)propanoylamino]cyclobutyl]methyl]pyridine-3-carboxamide",,Cc1ccc(CCC(=O)N[C@H]2C[C@H](CNC(=O)c3cnc(C)cc3Cl)C2)cc1,
392,CSCCC(=O)N[C@@]12CCOC[C@@H]1CN(C(=O)C13CCCN1CCC3)C2,"N-[(3aS,7aS)-2-(1,2,3,5,6,7-hexahydropyrrolizine-8-carbonyl)-1,3,3a,4,6,7-hexahydropyrano[3,4-c]pyrrol-7a-yl]-3-methylsulfanylpropanamide",,CSCCC(=O)N[C@@]12CCOC[C@@H]1CN(C(=O)C13CCCN1CCC3)C2,
399,C=CCCC[C@@H](NC(=O)[C@@H]1[C@H]2CCCCC[C@H]21)C(=O)NC(C)(C)C#CCC,"(1R,7S,8S)-N-[(2R)-1-(2-methylhex-3-yn-2-ylamino)-1-oxohept-6-en-2-yl]bicyclo[5.1.0]octane-8-carboxamide",,C=CCCCC(NC(=O)C1[C@H]2CCCCC[C@@H]12)C(=O)NC(C)(C)C#CCC,
403,CCc1ccsc1C(=O)NC[C@@]1(C)CN(C(=O)[C@H]2C[C@@](C)(O)C2)C(C)(C)C1,"3-ethyl-N-[[(3S)-1-[(1S,3R)-3-hydroxy-3-methylcyclobutanecarbonyl]-3,5,5-trimethylpyrrolidin-3-yl]methyl]thiophene-2-carboxamide",,CCc1ccsc1C(=O)NC[C@@]1(C)CN(C(=O)C2CC(C)(O)C2)C(C)(C)C1,
426,O=C(N[C@@H]1[C@H]2CCCC[C@H]21)[C@@H]1C[C@@H]2CN(C(=O)CC[C@H]3CCCO3)C[C@@H]2C1,"(3aR,5R,6aS)-N-[(1R,6S,7R)-7-bicyclo[4.1.0]heptanyl]-2-[3-[(2R)-oxolan-2-yl]propanoyl]-3,3a,4,5,6,6a-hexahydro-1H-cyclopenta[c]pyrrole-5-carboxamide",,O=C(N[C@H]1[C@@H]2CCCC[C@@H]21)C1C[C@@H]2CN(C(=O)CC[C@H]3CCCO3)C[C@@H]2C1,
428,CNC(=O)CCCN(C)C(=O)c1ccc(CNC(=O)[C@@H]2[C@H]3CN(C)C[C@H]32)nc1,"(1R,5S,6R)-3-methyl-N-[[5-[methyl-[4-(methylamino)-4-oxobutyl]carbamoyl]pyridin-2-yl]methyl]-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CNC(=O)CCCN(C)C(=O)c1ccc(CNC(=O)C2[C@H]3CN(C)C[C@@H]23)nc1,
467,C[C@@H](CC1CCN(c2nc3ccccc3o2)CC1)NC(=O)[C@H]1[C@@H](C)[C@H]1C,"(1S,2R,3S)-N-[(2S)-1-[1-(1,3-benzoxazol-2-yl)piperidin-4-yl]propan-2-yl]-2,3-dimethylcyclopropane-1-carboxamide",,C[C@@H]1C(C(=O)N[C@@H](C)CC2CCN(c3nc4ccccc4o3)CC2)[C@@H]1C,
480,CC=CCCC(=O)NC[C@@H](F)CNC(=O)c1ccsc1C(=O)OC,methyl3-[[(2S)-2-fluoro-3-(hex-4-enoylamino)propyl]carbamoyl]thiophene-2-carboxylate,COC(=O)C=1SC=CC1C(NC[C@H](CNC(CCC=CC)=O)F)=O,CC=CCCC(=O)NC[C@@H](F)CNC(=O)c1ccsc1C(=O)OC,CC=CCCC(=O)NC[C@H](F)CNC(=O)c1ccsc1C(=O)OC
488,CN=c1[nH]ccc(C(=O)N[C@H]2C[C@](F)(CNC(=O)c3ccco3)C2)c1[N+](=O)[O-],"N-[(1S,3R)-3-fluoro-3-[(furan-2-carbonylamino)methyl]cyclobutyl]-2-methylimino-3-nitro-1H-pyridine-4-carboxamide",,CNc1nccc(C(=O)N[C@H]2C[C@](F)(CNC(=O)c3ccco3)C2)c1[N+](=O)[O-],
490,COc1cc(C(=O)N2CC[C@@H](F)[C@@H](NC(=O)[C@]34C[C@H]3CCC4(F)F)C2)c(Cl)cn1,"(1R,5R)-N-[(3S,4R)-1-(5-chloro-2-methoxypyridine-4-carbonyl)-4-fluoropiperidin-3-yl]-2,2-difluorobicyclo[3.1.0]hexane-1-carboxamide",ClC=1C(=CC(=NC1)OC)C(=O)N1C[C@@H]([C@@H](CC1)F)NC(=O)[C@@]12C(CC[C@@H]2C1)(F)F,COc1cc(C(=O)N2CC[C@@H](F)[C@@H](NC(=O)[C@]34C[C@H]3CCC4(F)F)C2)c(Cl)cn1,COc1cc(C(=O)N2CC[C@@H](F)[C@@H](NC(=O)[C@@]34C[C@H]3CCC4(F)F)C2)c(Cl)cn1
536,CNC(=O)C1CCN(C(=O)[C@H]2C[C@@H](NC(=O)c3ccc([N+](=O)[O-])[nH]3)C2)CC1,"N-methyl-1-[(1S,3R)-3-[(5-nitro-1H-pyrrole-2-carbonyl)amino]cyclobutanecarbonyl]piperidine-4-carboxamide",,CNC(=O)C1CCN(C(=O)C2CC(NC(=O)c3ccc([N+](=O)[O-])[nH]3)C2)CC1,
540,O=C(c1cc(O)cc([N+](=O)[O-])c1)N1CC(NC(=O)[C@H]2CC[C@H](OC(F)F)CC2)C1,"(1S,4S)-4-(difluoromethoxy)-N-[1-(3-hydroxy-5-nitrobenzoyl)azetidin-3-yl]cyclohexane-1-carboxamide",,O=C(NC1CN(C(=O)c2cc(O)cc([N+](=O)[O-])c2)C1)C1CCC(OC(F)F)CC1,
556,C#CCC1(C(=O)N[C@H]2CC[C@@H](NC(=O)[C@H]3SCC[C@H]3C)CC2)CCOCC1,"N-[(1S,4R)-4-[[(2S,3R)-3-methylthiolane-2-carbonyl]amino]cyclohexyl]-4-prop-2-ynyloxane-4-carboxamide",,C#CCC1(C(=O)N[C@H]2CC[C@@H](NC(=O)C3SCC[C@H]3C)CC2)CCOCC1,
587,Nc1nc(N2C[C@H]3[C@@H](C2)[C@@H]3C(=O)NCCc2c(Cl)cccc2Cl)ccc1[N+](=O)[O-],"(1R,5S,6R)-3-(6-amino-5-nitropyridin-2-yl)-N-[2-(2,6-dichlorophenyl)ethyl]-3-azabicyclo[3.1.0]hexane-6-carboxamide",,Nc1nc(N2C[C@@H]3C(C(=O)NCCc4c(Cl)cccc4Cl)[C@@H]3C2)ccc1[N+](=O)[O-],
605,CCc1occ(C)c1C(=O)N(C)C[C@@]1(O)CCN(C(=O)C2C(C)(C)C2(C)C)C1,"2-ethyl-N-[[(3R)-3-hydroxy-1-(2,2,3,3-tetramethylcyclopropanecarbonyl)pyrrolidin-3-yl]methyl]-N,4-dimethylfuran-3-carboxamide",C(C)C=1OC=C(C1C(=O)N(C)C[C@]1(CN(CC1)C(=O)C1C(C1(C)C)(C)C)O)C,CCc1occ(C)c1C(=O)N(C)C[C@@]1(O)CCN(C(=O)C2C(C)(C)C2(C)C)C1,CCc1occ(C)c1C(=O)N(C)C[C@]1(O)CCN(C(=O)C2C(C)(C)C2(C)C)C1
645,O=C(O)C[C@H]1CCCc2ccc(C(=O)OCC[C@]34CCC[C@H]3C4)cc21,"2-[(1R)-7-[2-[(1S,5S)-1-bicyclo[3.1.0]hexanyl]ethoxycarbonyl]-1,2,3,4-tetrahydronaphthalen-1-yl]aceticacid",[C@@]12(CCC[C@H]2C1)CCOC(=O)C1=CC=C2CCC[C@@H](C2=C1)CC(=O)O,O=C(O)C[C@H]1CCCc2ccc(C(=O)OCC[C@]34CCC[C@H]3C4)cc21,O=C(O)C[C@H]1CCCc2ccc(C(=O)OCC[C@@]34CCC[C@H]3C4)cc21
649,CC[C@H](F)C(=O)N1CCO[C@@]2(CCCN(C(=O)CNc3cccc(Cl)c3)C2)C1,"(2S)-1-[(6S)-8-[2-(3-chloroanilino)acetyl]-1-oxa-4,8-diazaspiro[5.5]undecan-4-yl]-2-fluorobutan-1-one",ClC=1C=C(NCC(=O)N2C[C@]3(CN(CCO3)C([C@H](CC)F)=O)CCC2)C=CC1,CCC(F)C(=O)N1CCO[C@@]2(CCCN(C(=O)CNc3cccc(Cl)c3)C2)C1,CCC(F)C(=O)N1CCO[C@]2(CCCN(C(=O)CNc3cccc(Cl)c3)C2)C1
661,CCCNC(=O)[C@@H](c1cccc2nn(C)cc12)N1[C@H]2CC[C@@H]1C[C@H](CO)C2,"(2R)-2-[(1R,3S,5S)-3-(hydroxymethyl)-8-azabicyclo[3.2.1]octan-8-yl]-2-(2-methylindazol-4-yl)-N-propylacetamide",,CCCNC(=O)C(c1cccc2nn(C)cc12)N1[C@@H]2CC[C@H]1C[C@@H](CO)C2,
672,CS[C@H]1C[C@H](C(=O)NCCOC(C)(C)CNC(=O)C[C@@H]2CCOC2)C1,"(1S,3S)-N-[2-[2-methyl-1-[[2-[(3S)-oxolan-3-yl]acetyl]amino]propan-2-yl]oxyethyl]-3-methylsulfanylcyclobutane-1-carboxamide",,CSC1CC(C(=O)NCCOC(C)(C)CNC(=O)C[C@@H]2CCOC2)C1,
722,CC(=O)NC[C@H](CC(=O)N1C[C@H]2[C@H](N(C)C(=O)[C@@H]3C[C@H]3[N+](=O)[O-])[C@H]2C1)CC(C)C,"(1R,2R)-N-[(1S,5R,6R)-3-[(3S)-3-(acetamidomethyl)-5-methylhexanoyl]-3-azabicyclo[3.1.0]hexan-6-yl]-N-methyl-2-nitrocyclopropane-1-carboxamide",,CC(=O)NC[C@H](CC(=O)N1C[C@@H]2[C@H](C1)[C@H]2N(C)C(=O)C1CC1[N+](=O)[O-])CC(C)C,
727,C=CCC(C)(C)C(=O)NC[C@H](CNC(=O)c1ccoc1CC(=O)OC)OC,"methyl2-[3-[[(2S)-3-(2,2-dimethylpent-4-enoylamino)-2-methoxypropyl]carbamoyl]furan-2-yl]acetate",COC(CC=1OC=CC1C(NC[C@H](CNC(C(CC=C)(C)C)=O)OC)=O)=O,C=CCC(C)(C)C(=O)NC[C@H](CNC(=O)c1ccoc1CC(=O)OC)OC,C=CCC(C)(C)C(=O)NC[C@@H](CNC(=O)c1ccoc1CC(=O)OC)OC
762,CO[C@H]1C[C@@H](CC(=O)N2C[C@H]3C[C@@]3(C(=O)NC[C@H]3OCCCC3(C)C)C2)C1,"(1S,5S)-N-[[(2S)-3,3-dimethyloxan-2-yl]methyl]-3-[2-[(1R,3R)-3-methoxycyclobutyl]acetyl]-3-azabicyclo[3.1.0]hexane-1-carboxamide",,CO[C@H]1C[C@@H](CC(=O)N2C[C@H]3C[C@@]3(C(=O)NC[C@H]3OCCCC3(C)C)C2)C1,
775,COC1(CCNC(=O)[C@@H]2CCC(=O)C2)CN(C(=O)C2=NO[C@]3(CCOC3)C2)C1,"(1R)-N-[2-[1-[(5R)-1,7-dioxa-2-azaspiro[4.4]non-2-ene-3-carbonyl]-3-methoxyazetidin-3-yl]ethyl]-3-oxocyclopentane-1-carboxamide",O1N=C(C[C@@]12COCC2)C(=O)N2CC(C2)(OC)CCNC(=O)[C@H]2CC(CC2)=O,COC1(CCNC(=O)C2CCC(=O)C2)CN(C(=O)C2=NO[C@]3(CCOC3)C2)C1,COC1(CCNC(=O)C2CCC(=O)C2)CN(C(=O)C2=NO[C@@]3(CCOC3)C2)C1
778,CCCc1ncc(C(=O)NC[C@H]2C[C@@H](NC(=O)[C@@H]3CCO[C@H]3C(C)C)C2)s1,"N-[[(1R,3S)-3-[[(2S,3R)-2-propan-2-yloxolane-3-carbonyl]amino]cyclobutyl]methyl]-2-propyl-1,3-thiazole-5-carboxamide",,CCCc1ncc(C(=O)NC[C@H]2C[C@@H](NC(=O)C3CCO[C@H]3C(C)C)C2)s1,
786,C[C@@H]1CN2CCN1C[C@H]2C(=O)NC[C@H](O)CNC(=O)c1cc(C(C)(F)F)on1,"5-(1,1-difluoroethyl)-N-[(2R)-2-hydroxy-3-[[(2S,5R)-5-methyl-1,4-diazabicyclo[2.2.2]octane-2-carbonyl]amino]propyl]-1,2-oxazole-3-carboxamide",FC(C)(F)C1=CC(=NO1)C(=O)NC[C@@H](CNC(=O)[C@H]1N2C[C@H](N(C1)CC2)C)O,C[C@@H]1CN2CCN1CC2C(=O)NC[C@H](O)CNC(=O)c1cc(C(C)(F)F)on1,C[C@@H]1CN2CCN1CC2C(=O)NC[C@@H](O)CNC(=O)c1cc(C(C)(F)F)on1
791,CO[C@H]1C[C@H](C(=O)N[C@@H]2CC[C@H]3CCN(C(=O)COCc4ccncc4)[C@H]32)C1,"(1S,3S)-N-[(3aS,6R,6aR)-1-[2-(pyridin-4-ylmethoxy)acetyl]-3,3a,4,5,6,6a-hexahydro-2H-cyclopenta[b]pyrrol-6-yl]-3-methoxycyclobutane-1-carboxamide",,COC1CC(C(=O)N[C@@H]2CC[C@H]3CCN(C(=O)COCc4ccncc4)[C@H]32)C1,
799,O=C(c1ccsc1-n1cnnn1)N1CCC[C@H](N(CCO)C(=O)[C@H]2C[C@@H](O)C2)C1,"(1S,3R)-3-hydroxy-N-(2-hydroxyethyl)-N-[(3S)-1-[2-(tetrazol-1-yl)thiophene-3-carbonyl]piperidin-3-yl]cyclobutane-1-carboxamide",,O=C(c1ccsc1-n1cnnn1)N1CCC[C@H](N(CCO)C(=O)C2CC(O)C2)C1,
807,Cn1nc(O)cc1C(=O)N[C@H]1C[C@@H]2C[C@H](C1)CN(C(=O)[C@H]1CC1(Cl)Cl)C2,"N-[(1S,5R,7R)-3-[(1R)-2,2-dichlorocyclopropanecarbonyl]-3-azabicyclo[3.3.1]nonan-7-yl]-5-hydroxy-2-methylpyrazole-3-carboxamide",,Cn1[nH]c(=O)cc1C(=O)N[C@@H]1C[C@H]2C[C@@H](C1)CN(C(=O)C1CC1(Cl)Cl)C2,
813,O=C(N[C@H]1CC[C@]2(CC1)CN(C(=O)C1CC1)CCO2)c1n[nH]cc1C(F)(F)F,"N-[(6S,9R)-4-(cyclopropanecarbonyl)-1-oxa-4-azaspiro[5.5]undecan-9-yl]-4-(trifluoromethyl)-1H-pyrazole-3-carboxamide",,O=C(N[C@H]1CC[C@]2(CC1)CN(C(=O)C1CC1)CCO2)c1[nH]ncc1C(F)(F)F,
827,CN(CCc1ccccc1)CC(=O)N1C[C@]23CCCC[C@]2(CN(C(=O)CO)C3)C1,"2-hydroxy-1-[(1R,6R)-11-[2-[methyl(2-phenylethyl)amino]acetyl]-8,11-diazatricyclo[4.3.3.01,6]dodecan-8-yl]ethanone",OCC(=O)N1C[C@]23CCCC[C@]2(C1)CN(C3)C(CN(CCC3=CC=CC=C3)C)=O,CN(CCc1ccccc1)CC(=O)N1C[C@@]23CCCC[C@@]2(CN(C(=O)CO)C3)C1,CN(CCc1ccccc1)CC(=O)N1C[C@@]23CCCC[C@]2(CN(C(=O)CO)C3)C1
830,COCC1(CNC(=O)CN(C)C(=O)C[C@]23CCC[C@H]2C3)CCC1,"2-[(1S,5S)-1-bicyclo[3.1.0]hexanyl]-N-[2-[[1-(methoxymethyl)cyclobutyl]methylamino]-2-oxoethyl]-N-methylacetamide",[C@@]12(CCC[C@H]2C1)CC(=O)N(C)CC(=O)NCC1(CCC1)COC,COCC1(CNC(=O)CN(C)C(=O)C[C@]23CCC[C@H]2C3)CCC1,COCC1(CNC(=O)CN(C)C(=O)C[C@@]23CCC[C@H]2C3)CCC1
839,CC(=O)OC1CCN(C(=O)C(=O)N(C)CCCOc2cccc(Cl)c2)CC1,[1-[2-[3-(3-chlorophenoxy)propyl-methylamino]-2-oxoacetyl]piperidin-4-yl]acetate,ClC=1C=C(OCCCN(C(C(=O)N2CCC(CC2)CC(=O)[O-])=O)C)C=CC1,CC(=O)OC1CCN(C(=O)C(=O)N(C)CCCOc2cccc(Cl)c2)CC1,CN(CCCOc1cccc(Cl)c1)C(=O)C(=O)N1CCC(CC(=O)O)CC1
852,CO[C@H]1C[C@@H](CC(=O)NC[C@H](C)NC(=O)C2=NC=CN2C)C1,"N-[(2S)-1-[[2-[(1S,3S)-3-methoxycyclobutyl]acetyl]amino]propan-2-yl]-1-methylimidazole-2-carboxamide",,CO[C@H]1C[C@@H](CC(=O)NC[C@H](C)NC(=O)c2nccn2C)C1,
853,O=C(C#CC1CCC1)N[C@H]1C[C@@H](NC(=O)CCN2C(=O)CCC2=O)C1,"N-[(1R,3S)-3-(3-cyclobutylprop-2-ynoylamino)cyclobutyl]-3-(2,5-dioxopyrrolidin-1-yl)propanamide",,O=C(C#CC1CCC1)N[C@H]1C[C@@H](NC(=O)CCn2c(O)ccc2O)C1,
862,CN(C(=O)C1CS(=O)(=O)C1)[C@H]1[C@@H]2CN(C(=O)c3c(Cl)ccc(Cl)c3O)C[C@@H]21,"N-[(1R,5S,6R)-3-(3,6-dichloro-2-hydroxybenzoyl)-3-azabicyclo[3.1.0]hexan-6-yl]-N-methyl-1,1-dioxothietane-3-carboxamide",,CN(C(=O)C1CS(=O)(=O)C1)[C@H]1[C@@H]2CN(C(=O)c3c(Cl)ccc(Cl)c3O)C[C@@H]21,
