index,smiles,name,opsin_smiles,std_original,std_opsin
502,COc1ccc(C(=O)NC[C@@]2(C)CCN(C(=O)[C@@H]3[C@H]4CC(F)(F)C[C@H]43)C2)cc1N,"3-amino-N-(((3R)-1-(((1R,5S,6r)-3,3-difluorobicyclo[3.1.0]hexan-6-yl)carbonyl)-3-methylpyrrolidin-3-yl)methyl)-4-methoxybenzamide",,COc1ccc(C(=O)NC[C@@]2(C)CCN(C(=O)C3[C@H]4CC(F)(F)C[C@@H]34)C2)cc1N,
513,C=CCNC(=O)[C@@H]([C@H](CC)CCC)N1C[C@H]2[C@@H](C1)[C@@H]2C(N)=O,"(2R,3R)-2-((1R,5S,6R)-6-carbamoyl-3-azabicyclo[3.1.0]hexan-3-yl)-3-ethyl-N-(prop-2-en-1-yl)hexanamide",,C=CCNC(=O)C([C@H](CC)CCC)N1C[C@@H]2C(C(N)=O)[C@@H]2C1,
584,Cc1ncncc1C(=O)N[C@H]1C[C@@](C)(NC(=O)C[C@@H](C)C(F)(F)C(F)(F)F)C1,"4-methyl-N-((1S,3s)-3-methyl-3-((3R)-4,4,5,5,5-pentafluoro-3-methylpentanamido)cyclobutyl)pyrimidine-5-carboxamide",,Cc1ncncc1C(=O)N[C@H]1C[C@@](C)(NC(=O)C[C@@H](C)C(F)(F)C(F)(F)F)C1,
735,C#C[C@]1(C(=O)NC[C@]2(O)C[C@@H](O)C2)CCN(C(=O)[C@@]23CSC[C@@H]2C3)C1,"(3R)-N-(((1s,3S)-1,3-dihydroxycyclobutyl)methyl)-3-(ethynyl)-1-((oxo)-(1S,5R)-3-thiabicyclo[3.1.0]hexan-1-ylmethyl)pyrrolidine-3-carboxamide",,C#C[C@]1(C(=O)NC[C@]2(O)C[C@@H](O)C2)CCN(C(=O)[C@@]23CSC[C@@H]2C3)C1,
781,Cn1cc(Cl)c(C(=O)NC[C@H]2C[C@@H]3CC[C@H](C2)N3C(=O)COc2ccsn2)n1,"4-chloro-1-methyl-N-(((1R,3s,5S)-8-(1-oxo-2-((1,2-thiazol-3-yl)oxy)ethyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-1H-pyrazole-3-carboxamide",,Cn1cc(Cl)c(C(=O)NC[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)COc2ccsn2)n1,
862,CN(C)CCOCC(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)C[C@@H]1CCCC2(CC2)C1,"2-((2-(dimethylamino)ethyl)oxy)-N-((1R,3R,5S)-8-(1-oxo-2-((5R)-spiro[2.5]octan-5-yl)ethyl)-8-azabicyclo[3.2.1]octan-3-yl)acetamide",,CN(C)CCOCC(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C[C@@H]1CCCC2(CC2)C1,
891,Cc1[nH]nc(C(=O)N2C[C@H]3[C@@H](C2)[C@@H]3C(=O)N2C[C@@H](O)CCO2)c1O,"1-((1R,5S,6r)-6-(((4S)-4-hydroxy-1,2-oxazinan-2-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-3-yl)-1-(4-hydroxy-5-methyl-1H-pyrazol-3-yl)methanone",,Cc1[nH]nc(C(=O)N2C[C@@H]3C(C(=O)N4C[C@@H](O)CCO4)[C@@H]3C2)c1O,
933,CCn1nnc(C)c1C(=O)N[C@H]1C[C@](F)(CNC(=O)[C@]2(COC)C=CCC2)C1,"1-ethyl-N-((1R,3s)-3-fluoro-3-(((1S)-1-(methoxymethyl)cyclopent-2-ene-1-carboxamido)methyl)cyclobutyl)-4-methyl-1H-1,2,3-triazole-5-carboxamide",,CCn1nnc(C)c1C(=O)N[C@H]1C[C@](F)(CNC(=O)[C@]2(COC)C=CCC2)C1,
939,CC1(C)CC[C@H](C(=O)NC[C@H]2[C@@H]3CN(C(=O)c4ccoc4CC(N)=O)C[C@H]23)O1,"(2R)-N-(((1R,5S,6r)-3-((2-(2-amino-2-oxoethyl)furan-3-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-5,5-dimethyloxolane-2-carboxamide",,CC1(C)CCC(C(=O)NC[C@@H]2[C@H]3CN(C(=O)c4ccoc4CC(N)=O)C[C@@H]23)O1,
965,CC(=CC(=O)N1CC[C@H]2CN(C(=O)[C@@H]3[C@H]4CCCC[C@H]43)[C@H](C)[C@H]21)c1ccccc1,"1-((1S,5S,8R)-7-(((1R,6S,7r)-bicyclo[4.1.0]heptan-7-yl)carbonyl)-8-methyl-2,7-diazabicyclo[3.3.0]octan-2-yl)-3-phenylbut-2-en-1-one",,CC(=CC(=O)N1CC[C@H]2CN(C(=O)C3[C@H]4CCCC[C@@H]34)[C@H](C)[C@H]21)c1ccccc1,
981,C[C@@H]1CCCN(C(=O)c2cnn[nH]2)[C@H]1CNC(=O)[C@@H]1CCCc2nnn(C)c21,"(4R)-3-methyl-N-(((2R,3R)-3-methyl-1-((1H-1,2,3-triazol-5-yl)carbonyl)piperidin-2-yl)methyl)-4,5,6,7-tetrahydro-1H-benzotriazole-4-carboxamide",CN1NNC2=C1[C@@H](CCC2)C(=O)NC[C@@H]2N(CCC[C@H]2C)C(=O)C2=CN=NN2,C[C@@H]1CCCN(C(=O)c2c[nH]nn2)[C@H]1CNC(=O)C1CCCc2nnn(C)c21,C[C@@H]1CCCN(C(=O)c2c[nH]nn2)[C@H]1CNC(=O)C1CCCC2=C1N(C)NN2
1110,Cc1ncccc1C(=O)N1[C@H]2CC[C@@H]1C[C@@H](NC(=O)[C@@H]1CCC[C@H](C#N)C1)C2,"(1R,3S)-3-cyano-N-((1R,3s,5S)-8-((2-methylpyridin-3-yl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)cyclohexanecarboxamide",,Cc1ncccc1C(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)C1CCC[C@H](C#N)C1)C2,
1209,CC1=C(C(=O)N[C@@H]2C[C@H]3[C@@H](C2)[C@@H]3NC(=O)[C@H](C)O[C@@H]2CCOC2)COCC1,"4-methyl-N-((1R,3S,5S,6r)-6-((2S)-2-(((3R)-oxolan-3-yl)oxy)propanamido)bicyclo[3.1.0]hexan-3-yl)-5,6-dihydro-2H-pyran-3-carboxamide",,CC1=C(C(=O)N[C@H]2C[C@@H]3[C@H](C2)[C@H]3NC(=O)C(C)O[C@@H]2CCOC2)COCC1,
1273,CCCC=CC(=O)N[C@H]1C[C@@](C)(NC(=O)c2cocc2C)C1,"N-((1s,3s)-3-methyl-3-(4-methylfuran-3-carboxamido)cyclobutyl)hex-2-enamide",,CCCC=CC(=O)N[C@H]1C[C@@](C)(NC(=O)c2cocc2C)C1,
1285,CC(C)=CCC(=O)N1CCO[C@]2(CC[C@H](NC(=O)[C@@H](C)n3cc(Cl)cn3)CC2)C1,(2R)-2-(4-chloro-1H-pyrazol-1-yl)-N-(4-(4-methyl-1-oxopent-3-en-1-yl)-1-oxa-4-azaspiro[5.5]undecan-9-yl)propanamide,ClC=1C=NN(C1)[C@@H](C(=O)NC1CCC2(CN(CCO2)C(CC=C(C)C)=O)CC1)C,CC(C)=CCC(=O)N1CCO[C@]2(CC[C@H](NC(=O)C(C)n3cc(Cl)cn3)CC2)C1,CC(C)=CCC(=O)N1CCOC2(CCC(NC(=O)C(C)n3cc(Cl)cn3)CC2)C1
1296,C=C1CCN(C(=O)[C@@H]2[C@H]3CN(C(=O)[C@@H](C)NC(=O)c4ccccc4)C[C@H]32)CC1,"N-((2R)-1-((1R,5S,6R)-6-((4-methylidenepiperidin-1-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-3-yl)-1-oxopropan-2-yl)benzamide",,C=C1CCN(C(=O)C2[C@H]3CN(C(=O)C(C)NC(=O)c4ccccc4)C[C@@H]23)CC1,
1375,CCC1(CC)C[C@@H](NC(=O)c2csnn2)CN1C(=O)[C@@H]1[C@H]2CCCCC[C@H]21,"N-((3R)-1-(((1R,7S,8r)-bicyclo[5.1.0]octan-8-yl)carbonyl)-5,5-diethylpyrrolidin-3-yl)-1,2,3-thiadiazole-4-carboxamide",,CCC1(CC)C[C@@H](NC(=O)c2csnn2)CN1C(=O)C1[C@H]2CCCCC[C@@H]12,
1447,CC(C)c1cc(C(=O)NCCCN(CCO)C(=O)[C@@H]2[C@H]3CCCCC[C@H]32)n(C)n1,"N-(3-(N-(2-hydroxyethyl)(1R,7S,8r)-bicyclo[5.1.0]octane-8-carboxamido)propyl)-1-methyl-3-(propan-2-yl)-1H-pyrazole-5-carboxamide",,CC(C)c1cc(C(=O)NCCCN(CCO)C(=O)C2[C@H]3CCCCC[C@@H]23)n(C)n1,
1479,CCOC[C@H](C)NC(=O)C[C@H]1[C@@H]2CN(C(=O)c3ccc(C#N)cc3)C[C@H]12,"N-((2S)-1-ethoxypropan-2-yl)-2-((1R,5S,6s)-3-((4-(nitrilomethyl)phenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)acetamide",,CCOC[C@H](C)NC(=O)C[C@@H]1[C@H]2CN(C(=O)c3ccc(C#N)cc3)C[C@@H]12,
1513,CO[C@H]1CCN(S(=O)(=O)c2cnccc2N2C[C@H]3[C@H](N(C)C)[C@H]3C2)C1,"(1R,5S,6R)-3-(3-((3S)-3-methoxypyrrolidin-1-ylsulfonyl)pyridin-4-yl)-N,N-dimethyl-3-azabicyclo[3.1.0]hexan-6-amine",,CO[C@H]1CCN(S(=O)(=O)c2cnccc2N2C[C@@H]3[C@H](C2)[C@H]3N(C)C)C1,
1592,O=C(NCC[C@@H]1CCCN(C(=O)[C@@H]2[C@H]3[C@@H]4CC[C@@H](C4)[C@H]32)C1)c1ccn(C(F)F)n1,"1-(difluoromethyl)-N-(2-((3S)-1-(((1R,2S,3r,4R,5S)-tricyclo[3.2.1.0^{2,4}]octan-3-yl)carbonyl)piperidin-3-yl)ethyl)-1H-pyrazole-3-carboxamide",,O=C(NCC[C@@H]1CCCN(C(=O)C2[C@@H]3[C@H]4CC[C@H](C4)[C@H]23)C1)c1ccn(C(F)F)n1,
1633,CC(C)(C)C(=O)C(=O)N[C@@H]1C[C@@H]2C[C@H](NC(=O)C(C)(C)c3cncnc3)C[C@@H]2C1,"3,3-dimethyl-N-((2r,3aR,5s,6aS)-5-(2-methyl-2-(pyrimidin-5-yl)propanamido)octahydropentalen-2-yl)-2-oxobutanamide",,CC(C)(C)C(=O)C(=O)N[C@@H]1C[C@@H]2C[C@H](NC(=O)C(C)(C)c3cncnc3)C[C@@H]2C1,
1666,Cc1oncc1C(=O)N1C[C@@H](F)C[C@H]1CN(C)C(=O)[C@H]1C[C@H]2CCC[C@H](C2)C1,"(1R,3s,5S)-N-(((2S,4S)-4-fluoro-1-((5-methyl-1,2-oxazol-4-yl)carbonyl)pyrrolidin-2-yl)methyl)-N-methylbicyclo[3.3.1]nonane-3-carboxamide",,Cc1oncc1C(=O)N1C[C@@H](F)C[C@H]1CN(C)C(=O)C1C[C@H]2CCC[C@@H](C1)C2,
1725,C[C@]1(F)CC[C@@H](C(=O)N2C[C@H]3CC[C@@]3(CCNC(=O)C3(C#N)CC3)C2)CC1,"1-cyano-N-(2-((1S,5S)-3-(((1s,4R)-4-fluoro-4-methylcyclohexyl)carbonyl)-3-azabicyclo[3.2.0]heptan-1-yl)ethyl)cyclopropanecarboxamide",,CC1(F)CCC(C(=O)N2C[C@H]3CC[C@@]3(CCNC(=O)C3(C#N)CC3)C2)CC1,
1758,CCN(C)CCC(=O)NC[C@@H]1C[C@H]2CC[C@@H]1N2C(=O)[C@@H]1C[C@@H]2CSC[C@@H](C2)C1,"3-((ethyl)(methyl)amino)-N-(((1S,2S,4R)-7-(((1R,5S,7r)-3-thiabicyclo[3.3.1]nonan-7-yl)carbonyl)-7-azabicyclo[2.2.1]heptan-2-yl)methyl)propanamide",,CCN(C)CCC(=O)NC[C@@H]1C[C@H]2CC[C@@H]1N2C(=O)C1C[C@H]2CSC[C@@H](C1)C2,
1885,C#CCSCC(=O)N1CC2(CCN(C(=O)CO)CC2)[C@H]2COC[C@H]21,"1-(1'-(((1R,5S)-3-oxa-6-aza)spiro[piperidine-4,8'-bicyclo[3.3.0]octan-6-yl)-2-((prop-2-yn-1-yl)sulfanyl)ethane]-1-yl-1'-one)-2-hydroxyethan-1-one",,C#CCSCC(=O)N1CC2(CCN(C(=O)CO)CC2)[C@H]2COC[C@H]21,
1938,Cc1cc(C)c(C)c(C(=O)NC[C@]2(F)C[C@@H](NC(=O)[C@H]3C[C@@](F)(CO)C3)C2)c1C,"N-(((1s,3s)-1-fluoro-3-(3-fluoro-3-(hydroxymethyl)cyclobutanecarboxamido)cyclobutyl)methyl)-2,3,5,6-tetramethylbenzamide",,Cc1cc(C)c(C)c(C(=O)NC[C@]2(F)C[C@@H](NC(=O)C3CC(F)(CO)C3)C2)c1C,
1984,Cc1nn(C2CC2)cc1C(=O)NC[C@H]1C[C@@](F)(CNC(=O)CS(=O)(=O)C(C)C)C1,"1-cyclopropyl-N-(((1r,3r)-3-fluoro-3-((2-(propan-2-ylsulfonyl)acetamido)methyl)cyclobutyl)methyl)-3-methyl-1H-pyrazole-4-carboxamide",,Cc1nn(C2CC2)cc1C(=O)NC[C@H]1C[C@@](F)(CNC(=O)CS(=O)(=O)C(C)C)C1,
1990,C[C@@H](CC1=CCCCC1)NC(=O)[C@H]1C[C@@](C)(NC(=O)C2CCCC2)C1,"N-((1R,3s)-3-(((2S)-1-(cyclohex-1-en-1-yl)propan-2-yl)carbamoyl)-1-methylcyclobutyl)cyclopentanecarboxamide",,C[C@@H](CC1=CCCCC1)NC(=O)C1CC(C)(NC(=O)C2CCCC2)C1,
2012,CC1(C)[C@H]2C[C@H](C(=O)N3CC(O)(CNC(=O)C4(c5cccs5)CC4)C3)C[C@H]21,"N-((1-(((1R,3s,5S)-6,6-dimethylbicyclo[3.1.0]hexan-3-yl)carbonyl)-3-hydroxyazetidin-3-yl)methyl)-1-(thiophen-2-yl)cyclopropanecarboxamide",,CC1(C)[C@@H]2CC(C(=O)N3CC(O)(CNC(=O)C4(c5cccs5)CC4)C3)C[C@@H]21,
2098,O=C(CN1CCS[C@H]2CCCC[C@H]21)N[C@H]1C[C@H](NC(=O)c2cc(F)ccc2Cl)C1,"2-((4aR,8aS)-3,4,4a,5,6,7,8,8a-octahydro-4H-1,4-benzothiazin-4-yl)-N-(trans-3-(2-chloro-5-fluorobenzamido)cyclobutyl)acetamide",,O=C(CN1CCS[C@H]2CCCC[C@H]21)N[C@H]1C[C@H](NC(=O)c2cc(F)ccc2Cl)C1,
2177,CC(=O)CCC[C@@H](C)C(=O)N1C[C@H]2[C@H](CNC(=O)c3oncc3C)[C@H]2C1,"4-methyl-N-(((1R,5S,6R)-3-((2R)-2-methyl-1,6-dioxoheptyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-1,2-oxazole-5-carboxamide",,CC(=O)CCCC(C)C(=O)N1C[C@@H]2[C@@H](CNC(=O)c3oncc3C)[C@@H]2C1,
2241,C[C@H](CCNC(=O)C1=CCCCO1)CCNC(=O)[C@H]1C[C@@H]2OC(C)(C)O[C@@H]2C1,"(1R,5S,7s)-N-((3S)-5-(3,4-dihydro-2H-pyran-6-carboxamido)-3-methylpentyl)-3,3-dimethyl-2,4-dioxabicyclo[3.3.0]octane-7-carboxamide",,C[C@H](CCNC(=O)C1=CCCCO1)CCNC(=O)C1C[C@@H]2OC(C)(C)O[C@@H]2C1,
2270,CC=CCC(=O)N[C@@H]1[C@H]2CCN(C(=O)c3cc(Cl)cc(C(F)(F)F)n3)CC[C@H]21,"N-((1R,7S,8r)-4-((4-chloro-6-(trifluoromethyl)pyridin-2-yl)carbonyl)-4-azabicyclo[5.1.0]octan-8-yl)pent-3-enamide",,CC=CCC(=O)N[C@H]1[C@@H]2CCN(C(=O)c3cc(Cl)cc(C(F)(F)F)n3)CC[C@@H]21,
2279,C[C@H](CC(F)F)C(=O)N[C@H](C)C1CCN(C(=O)[C@@H]2C[C@@H]3CSC[C@@H](C3)C2)CC1,"(2R)-4,4-difluoro-2-methyl-N-((1R)-1-(1-(((1R,5S,7r)-3-thiabicyclo[3.3.1]nonan-7-yl)carbonyl)piperidin-4-yl)ethyl)butanamide",,CC(CC(F)F)C(=O)N[C@H](C)C1CCN(C(=O)C2C[C@H]3CSC[C@@H](C2)C3)CC1,
2342,COc1cnc(C(=O)NC[C@]2(F)C[C@H](CNC(=O)COC3CCC3)C2)cn1,"N-(((1r,3r)-3-((2-(cyclobutoxy)acetamido)methyl)-1-fluorocyclobutyl)methyl)-5-methoxypyrazine-2-carboxamide",,COc1cnc(C(=O)NC[C@]2(F)C[C@H](CNC(=O)COC3CCC3)C2)cn1,
2460,O=C1O[C@H]2[C@H](C(=O)N3CC=C[C@@H]3Cn3cc(COc4ncccn4)nn3)[C@H]2O1,"(1R,5S,6s)-6-(((2R)-2-((4-(((pyrimidin-2-yl)oxy)methyl)-1H-1,2,3-triazol-1-yl)methyl)-2,5-dihydro-1H-pyrrol-1-yl)carbonyl)-2,4-dioxabicyclo[3.1.0]hexan-3-one",,O=C1O[C@@H]2C(C(=O)N3CC=C[C@@H]3Cn3cc(COc4ncccn4)nn3)[C@@H]2O1,
2514,CCS[C@@H](C)C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)Cc1c[nH]c2c(C)cccc12,"(2S)-2-(ethylsulfanyl)-N-((1R,3s,5S)-8-(2-(7-methyl-1H-indol-3-yl)-acetyl)-8-azabicyclo[3.2.1]octan-3-yl)propanamide",,CCSC(C)C(=O)N[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1c[nH]c2c(C)cccc12,
2550,O=C(/C=C/c1ccoc1)NC[C@]1(F)C[C@H](NC(=O)[C@]23CCC[C@@H]2C3(F)F)C1,"(2E)-N-(((1S,3r)-3-((1S,5S)-6,6-difluorobicyclo[3.1.0]hexane-1-carboxamido)-1-fluorocyclobutyl)methyl)-3-(furan-3-yl)prop-2-enamide",,O=C(/C=C/c1ccoc1)NC[C@]1(F)C[C@H](NC(=O)[C@]23CCC[C@@H]2C3(F)F)C1,
2605,COCC(=O)N[C@H]1C[C@@](F)(CNC(=O)CSc2nccn2-c2cccc(Cl)c2)C1,"N-((1r,3r)-3-((2-((1-(3-chlorophenyl)-1H-imidazol-2-yl)sulfanyl)acetamido)methyl)-3-fluorocyclobutyl)-2-methoxyacetamide",,COCC(=O)N[C@H]1C[C@@](F)(CNC(=O)CSc2nccn2-c2cccc(Cl)c2)C1,
2606,CCn1nc(C(=O)N(C)C[C@H]2[C@@H]3CN(C(=O)C=Cc4ccc(C)o4)C[C@H]23)cc1C,"1-ethyl-5,N-dimethyl-N-(((1R,5S,6r)-3-(3-(5-methylfuran-2-yl)-1-oxoprop-2-en-1-yl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-1H-pyrazole-3-carboxamide",,CCn1nc(C(=O)N(C)C[C@@H]2[C@H]3CN(C(=O)C=Cc4ccc(C)o4)C[C@@H]23)cc1C,
2659,CNC(=O)[C@@H]1[C@H]2CN(C(=O)[C@@H](C)[C@H](C)NC(=O)c3ccoc3C)C[C@H]21,"(1R,5S,6S)-N-methyl-3-((2S,3S)-2-methyl-3-(2-methylfuran-3-carboxamido)-butyryl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CNC(=O)C1[C@H]2CN(C(=O)C(C)[C@H](C)NC(=O)c3ccoc3C)C[C@@H]12,
