index,smiles,name,opsin_smiles,std_original,std_opsin
1373,CC(C)Cc1ccc(C(=O)N2C[C@H]3C[C@H](NC(=O)Cc4cncs4)C[C@H]3C2)s1,"N-((1R,5S,7s)-3-((5-(2-methylpropyl)thiophen-2-yl)carbonyl)-3-azabicyclo[3.3.0]octan-7-yl)-2-(1,3-thiazol-5-yl)acetamide",,CC(C)Cc1ccc(C(=O)N2C[C@H]3C[C@H](NC(=O)Cc4cncs4)C[C@H]3C2)s1,
1409,COCCC(=O)N1C[C@H]2C[C@H](NC(=O)[C@@H]3CCC[C@@H]4[C@@H]3C4(F)F)C[C@H]2C1,"(1R,2R,6R)-7,7-difluoro-N-((1R,5S,7s)-3-(3-methoxy-propionyl)-3-azabicyclo[3.3.0]octan-7-yl)bicyclo[4.1.0]heptane-2-carboxamide",,COCCC(=O)N1C[C@H]2C[C@H](NC(=O)C3CCC[C@@H]4[C@@H]3C4(F)F)C[C@H]2C1,
1422,CC[C@@H](CCC(=O)NCC[S@@](C)(=N)=O)NC(=O)[C@@H]1[C@H]2CCCC[C@H]21,"(4S)-4-((1R,6S,7r)-bicyclo[4.1.0]heptane-7-carboxamido)-N-(2-((S)-methylsulfonimidoyl)ethyl)hexanamide",,CC[C@@H](CCC(=O)NCC[S@@](C)(=N)=O)NC(=O)C1[C@H]2CCCC[C@@H]12,
1486,Cc1[nH]c2ncnc(N[C@H]3[C@@H]4CN(C(=O)[C@@H]5CCC(C)(C)OC5)C[C@@H]43)c2c1C,"1-((1R,5S,6S)-6-((5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino)-3-azabicyclo[3.1.0]hexan-3-yl)-1-((3R)-6,6-dimethyloxan-3-yl)methanone",,Cc1[nH]c2ncnc(N[C@H]3[C@@H]4CN(C(=O)C5CCC(C)(C)OC5)C[C@@H]43)c2c1C,
1602,C[C@@H]1C[C@@H]1[C@@H]1C[C@H]1C(=O)N1CCO[C@]2(CC[C@@H](N=c3[nH]nc(C(N)=O)s3)CC2)C1,"5-((4-(((1R,2S)-2-((1S,2R)-2-methylcyclopropyl)cyclopropyl)carbonyl)-1-oxa-4-azaspiro[5.5]undecan-9-yl)imino)-4H-1,3,4-thiadiazole-2-carboxamide",C[C@H]1[C@H](C1)[C@H]1[C@@H](C1)C(=O)N1CCOC2(C1)CCC(CC2)N=C2NN=C(S2)C(=O)N,C[C@@H]1C[C@@H]1[C@@H]1CC1C(=O)N1CCO[C@]2(CC[C@@H](Nc3nnc(C(N)=O)s3)CC2)C1,C[C@@H]1C[C@@H]1[C@@H]1CC1C(=O)N1CCOC2(CCC(Nc3nnc(C(N)=O)s3)CC2)C1
1613,CO[C@@H](C(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)[C@@H]1[C@H]2COC[C@H]21)[C@H]1CCOC1,"(2R)-2-methoxy-N-((1R,2R)-2-((1R,5S,6r)-3-oxabicyclo[3.1.0]hexane-6-carboxamido)-2,3-dihydro-1H-inden-1-yl)-2-((3S)-oxolan-3-yl)acetamide",,COC(C(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)C1[C@H]2COC[C@@H]12)[C@H]1CCOC1,
1726,O=C(CC(F)(F)C(F)(F)F)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)[C@H]1CC[C@@H](F)C1,"3,3,4,4,4-pentafluoro-N-((1R,3S,5S)-8-(((1S,3R)-3-fluorocyclopentyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)butanamide",,O=C(CC(F)(F)C(F)(F)F)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)C1CC[C@@H](F)C1,
1748,CC(=CC(=O)N1C[C@H]2[C@H](CN(C)C(=O)Cc3cc(C)ccc3C)[C@H]2C1)C1CC1,"N-(((1R,5S,6r)-3-(3-cyclopropyl-1-oxobut-2-en-1-yl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-2-(2,5-dimethylphenyl)-N-methylacetamide",,CC(=CC(=O)N1C[C@@H]2[C@@H](CN(C)C(=O)Cc3cc(C)ccc3C)[C@@H]2C1)C1CC1,
1768,O=C1CN(CC(=O)N2CC[C@@H](NC(=O)[C@H]3C[C@@H]4CC[C@@H]4C3)[C@H](F)C2)CCN1,"(1R,3s,5S)-N-((3R,4R)-3-fluoro-1-(1-oxo-2-(3-oxopiperazin-1-yl)ethyl)piperidin-4-yl)bicyclo[3.2.0]heptane-3-carboxamide",,O=C1CN(CC(=O)N2CC[C@@H](NC(=O)C3C[C@H]4CC[C@H]4C3)[C@H](F)C2)CCN1,
1802,C[C@]1(O)C[C@@H](C(=O)N[C@H]2CCCC[C@H]2CC(=O)N2CC(F)(C#N)C2)C1,"(1s,3R)-N-((1S,2S)-2-(2-(3-fluoro-3-(nitrilomethyl)azetidin-1-yl)-2-oxoethyl)cyclohexyl)-3-hydroxy-3-methylcyclobutanecarboxamide",,CC1(O)CC(C(=O)N[C@H]2CCCC[C@H]2CC(=O)N2CC(F)(C#N)C2)C1,
1951,CN(C)c1ccc(F)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C(=O)C2(N(C)C)CC2)c1,"5-(dimethylamino)-N-((1R,3r,5S)-8-((1-(dimethylamino)cyclopropyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)-2-fluorobenzamide",,CN(C)c1ccc(F)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C(=O)C2(N(C)C)CC2)c1,
2048,CC(=O)NC1CCC(C(=O)N2CC(=C(F)CNC(=O)[C@H]3[C@@H](C)[C@H]3C)C2)CC1,"N-(4-((3-(2-((1s,2R,3S)-2,3-dimethylcyclopropanecarboxamido)-1-fluoroethylidene)azetidin-1-yl)carbonyl)cyclohexyl)acetamide",,CC(=O)NC1CCC(C(=O)N2CC(=C(F)CNC(=O)C3[C@@H](C)[C@H]3C)C2)CC1,
2053,C[C@H](CCC(=O)N[C@H]1C[C@](F)(CNC(=O)c2nccc3ccncc23)C1)N(C)C,"(4R)-4-(dimethylamino)-N-((1s,3S)-3-fluoro-3-((2,7-naphthyridine-1-carboxamido)methyl)cyclobutyl)pentanamide",,C[C@H](CCC(=O)N[C@H]1C[C@](F)(CNC(=O)c2nccc3ccncc23)C1)N(C)C,
2056,Cc1ncnc(C)c1C(=O)N1[C@H]2CC[C@@H]1C[C@H](CNC(=O)/C=C/c1cnc[nH]1)C2,"(2E)-N-(((1R,3r,5S)-8-((4,6-dimethylpyrimidin-5-yl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-3-(1H-imidazol-5-yl)prop-2-enamide",,Cc1ncnc(C)c1C(=O)N1[C@@H]2CC[C@H]1C[C@@H](CNC(=O)C=Cc1c[nH]cn1)C2,
2127,C#C[C@]1(O)C[C@@H](C(=O)NC[C@@H]2CCCCN2C(=O)[C@@H]2CCC(C)=C(C)C2)C1,"(1s,3R)-N-(((2S)-1-(((1R)-3,4-dimethylcyclohex-3-en-1-yl)carbonyl)piperidin-2-yl)methyl)-3-(ethynyl)-3-hydroxycyclobutanecarboxamide",,C#CC1(O)CC(C(=O)NC[C@@H]2CCCCN2C(=O)C2CCC(C)=C(C)C2)C1,
2276,C=CC[C@@H](CNC(=O)[C@H]1C[C@@H]2CC[C@H](C1)[C@@H]2O)NC(=O)c1cccc2ccoc12,"N-((2S)-1-((1R,3s,5S,8S)-8-hydroxybicyclo[3.2.1]octane-3-carboxamido)pent-4-en-2-yl)-1-benzofuran-7-carboxamide",,C=CC[C@@H](CNC(=O)C1C[C@H]2CC[C@@H](C1)[C@H]2O)NC(=O)c1cccc2ccoc12,
2296,CC(=CC(=O)N1C[C@H]2CCN(C(=O)[C@H]3C[C@@H]4C[C@@H]4C3)C[C@H]2C1)c1ccco1,"1-((1S,6S)-3-(((1R,3s,5S)-bicyclo[3.1.0]hexan-3-yl)carbonyl)-3,8-diazabicyclo[4.3.0]nonan-8-yl)-3-(furan-2-yl)but-2-en-1-one",,CC(=CC(=O)N1C[C@H]2CCN(C(=O)C3C[C@@H]4C[C@@H]4C3)C[C@H]2C1)c1ccco1,
2361,O=C(Nc1nccc(F)c1F)[C@H]1[C@H]2CN(Cc3cc(F)cc(Br)c3)C[C@H]21,"(1R,5S,6s)-3-((3-bromo-5-fluorophenyl)methyl)-N-(3,4-difluoropyridin-2-yl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,O=C(Nc1nccc(F)c1F)C1[C@H]2CN(Cc3cc(F)cc(Br)c3)C[C@@H]12,
2362,Cc1nc(C)c(C(=O)N[C@H]2CC3(CN(C(=O)Cc4cnc[nH]4)C3)n3ccnc32)o1,"2,4-dimethyl-N-((6S)-spiro[1,4-diazabicyclo[3.3.0]octa-2,4-diene-8,3'-(1-(1-azacyclobutan-1-yl)-2-(1H-imidazol-5-yl)ethane)]-6-yl-1'-one)-1,3-oxazole-5-carboxamide",,Cc1nc(C)c(C(=O)N[C@H]2CC3(CN(C(=O)Cc4c[nH]cn4)C3)n3ccnc32)o1,
2448,C[C@@H](C(=O)N[C@H]1[C@@H]2CN(C(=O)c3cc4c(s3)CCSC4)C[C@@H]21)C(C)(F)F,"(2S)-N-((1R,5S,6s)-3-((3,7-dithiabicyclo[4.3.0]nona-1(6),8-dien-8-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-3,3-difluoro-2-methylbutanamide",,CC(C(=O)N[C@H]1[C@@H]2CN(C(=O)c3cc4c(s3)CCSC4)C[C@@H]21)C(C)(F)F,
2464,CC(C)CCC(=O)NCC(=O)NC[C@@H](F)CNC(=O)[C@@H]1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]21,"N-(2-(((2S)-2-fluoro-3-((1R,2S,3r,4R,5S)-tricyclo[3.2.1.0^{2,4}]octane-3-carboxamido)propyl)amino)-2-oxoethyl)-4-methylpentanamide",,CC(C)CCC(=O)NCC(=O)NC[C@@H](F)CNC(=O)C1[C@@H]2[C@H]3CC[C@H](C3)[C@H]12,
2467,C#CC[C@]1(O)C[C@@H](C(=O)N2C[C@H](C)CC[C@H]2CNC(=O)c2cc(CF)on2)C1,"5-(fluoromethyl)-N-(((2S,5R)-1-(((1s,3R)-3-hydroxy-3-(prop-2-yn-1-yl)cyclobutyl)carbonyl)-5-methylpiperidin-2-yl)methyl)-1,2-oxazole-3-carboxamide",,C#CCC1(O)CC(C(=O)N2C[C@H](C)CC[C@H]2CNC(=O)c2cc(CF)on2)C1,
2564,Cc1cc(C)cc(C(=O)NC[C@@H](NC(=O)[C@@]2(C)C[C@@H]3C[C@@H]3C2)C(C)(C)C)c1,"(1R,3s,5S)-N-((2S)-1-(3,5-dimethylbenzamido)-3,3-dimethylbutan-2-yl)-3-methylbicyclo[3.1.0]hexane-3-carboxamide",,Cc1cc(C)cc(C(=O)NC[C@@H](NC(=O)[C@]2(C)C[C@H]3C[C@H]3C2)C(C)(C)C)c1,
2572,O=C([C@H]1CN(C(=O)[C@@H]2[C@H]3[C@@H]4CC[C@@H](C4)[C@H]32)CCO1)N1CC=CCC1,"1-(1,2,3,6-tetrahydropyridin-1-yl)-1-((2R)-4-(((1R,2S,3r,4R,5S)-tricyclo[3.2.1.0^{2,4}]octan-3-yl)carbonyl)morpholin-2-yl)methanone",,O=C(C1CN(C(=O)C2[C@@H]3[C@H]4CC[C@H](C4)[C@H]23)CCO1)N1CC=CCC1,
2729,CC(C)=C(C)C(=O)N1CC[C@@](C)(C(=O)N2C[C@H]3[C@H](N(C)C)[C@H]3C2)C1,"1-((3R)-3-(((1R,5S,6S)-6-(dimethylamino)-3-azabicyclo[3.1.0]hexan-3-yl)carbonyl)-3-methylpyrrolidin-1-yl)-2,3-dimethylbut-2-en-1-one",,CC(C)=C(C)C(=O)N1CC[C@@](C)(C(=O)N2C[C@@H]3[C@H](C2)[C@H]3N(C)C)C1,
2744,CCCC[C@@H](C)CCC(=O)N1CCCC[C@]12C[C@H](NC(=O)c1cc(C)c(C)s1)C2,"4,5-dimethyl-N-(5-((4R)-4-methyl-1-oxooctyl)-5-azaspiro[3.5]nonan-2-yl)thiophene-2-carboxamide",CC=1C=C(SC1C)C(=O)NC1CC2(C1)N(CCCC2)C(CC[C@@H](CCCC)C)=O,CCCC[C@@H](C)CCC(=O)N1CCCC[C@]12C[C@H](NC(=O)c1cc(C)c(C)s1)C2,CCCC[C@@H](C)CCC(=O)N1CCCCC12CC(NC(=O)c1cc(C)c(C)s1)C2
2753,CN(C)C1(C(=O)N2C[C@@H](CNC(=O)[C@@H]3[C@H]4CCC[C@H]43)C3(CCOCC3)C2)CCC1,"(1R,5S,6r)-N-(((4R)-2-((1-(dimethylamino)cyclobutyl)carbonyl)-8-oxa-2-azaspiro[4.5]decan-4-yl)methyl)bicyclo[3.1.0]hexane-6-carboxamide",,CN(C)C1(C(=O)N2C[C@@H](CNC(=O)C3[C@H]4CCC[C@@H]34)C3(CCOCC3)C2)CCC1,
2796,CNC(=O)[C@H](c1cc2cc(Br)ccc2o1)N1C[C@@]2(C)C[S@@](=N)(=O)C[C@@]2(C)C1,"(2S)-2-(5-bromo-1-benzofuran-2-yl)-2-((1R,3S,5S)-3-imino-1,5-dimethyl-3-oxo-3lambda^6-thia-7-azabicyclo[3.3.0]octan-7-yl)-N-methylacetamide",,CNC(=O)C(c1cc2cc(Br)ccc2o1)N1C[C@@]2(C)C[S@@](=N)(=O)C[C@@]2(C)C1,
2811,Cc1c(C(=O)N2C[C@H]3[C@H](CNC(=O)CS(C)(=O)=O)[C@H]3C2)cnn1C,"N-(((1R,5S,6r)-3-((1,5-dimethyl-1H-pyrazol-4-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-2-(methylsulfonyl)acetamide",,Cc1c(C(=O)N2C[C@@H]3[C@@H](CNC(=O)CS(C)(=O)=O)[C@@H]3C2)cnn1C,
2831,NC(=O)C1(C(=O)N[C@@H]2CC23CCN(C(=O)[C@@H]2C[C@@H]4C[C@@H]4C2)CC3)CC1,"N'-((1R)-6-(((1R,3r,5S)-bicyclo[3.1.0]hexan-3-yl)carbonyl)-6-azaspiro[2.5]octan-1-yl)cyclopropane-1,1-dicarboxamide",,NC(=O)C1(C(=O)N[C@@H]2CC23CCN(C(=O)C2C[C@@H]4C[C@@H]4C2)CC3)CC1,
2865,N#Cc1ccc(C(=O)NC[C@]2(F)C[C@H](NC(=O)c3ccsn3)C2)nc1,"N-((1r,3r)-3-((5-cyanopyridine-2-carboxamido)methyl)-3-fluorocyclobutyl)-1,2-thiazole-3-carboxamide",,N#Cc1ccc(C(=O)NC[C@]2(F)C[C@H](NC(=O)c3ccsn3)C2)nc1,
2866,C[C@H]1CCc2nc(C(=O)NC[C@H]3[C@@H]4CN(C(=O)C[C@H]5CCOC5)C[C@H]34)cn2C1,"(6S)-6-methyl-N-(((1R,5S,6R)-3-(1-oxo-2-((3R)-oxolan-3-yl)ethyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-5,6,7,8-tetrahydroimidazo[1,2-a]pyridine-2-carboxamide",,C[C@H]1CCc2nc(C(=O)NC[C@@H]3[C@H]4CN(C(=O)C[C@H]5CCOC5)C[C@@H]34)cn2C1,
2875,Cc1cncc([N+](=O)[O-])c1N1C[C@@H]2[C@@H](CCC[C@H]2NC(=O)[C@H]2C[C@@](F)(CO)C2)C1,"(1r,3R)-3-fluoro-3-(hydroxymethyl)-N-((3aS,4R,7aR)-2-(3-methyl-5-nitropyridin-4-yl)octahydro-1H-isoindol-4-yl)cyclobutanecarboxamide",,Cc1cncc([N+](=O)[O-])c1N1C[C@@H]2CCC[C@@H](NC(=O)C3CC(F)(CO)C3)[C@@H]2C1,
2880,CC(C)c1conc1C(=O)NC[C@]1(F)C[C@@H](NC(=O)[C@H]2COCCO2)C1,"N-(((1S,3s)-3-((2R)-1,4-dioxane-2-carboxamido)-1-fluorocyclobutyl)methyl)-4-(propan-2-yl)-1,2-oxazole-3-carboxamide",,CC(C)c1conc1C(=O)NC[C@]1(F)C[C@@H](NC(=O)C2COCCO2)C1,
2984,O=C(N[C@H]1CCCCN(C(=O)[C@@H]2[C@H]3CCC[C@H]32)C1)c1ccc2c(c1)CCOC2,"N-((3S)-1-(((1R,5S,6r)-bicyclo[3.1.0]hexan-6-yl)carbonyl)azepan-3-yl)-3,4-dihydro-1H-2-benzopyran-6-carboxamide",,O=C(N[C@H]1CCCCN(C(=O)C2[C@H]3CCC[C@@H]23)C1)c1ccc2c(c1)CCOC2,
