index,smiles,name,opsin_smiles,std_original,std_opsin
598,CC(C)(CCN[C@@H](c1nnnn1CC1CC1)[C@@H]1[C@H]2CC=CC[C@H]21)C1CC1,"N-((1R)-((1R,6S,7r)-bicyclo[4.1.0]hept-3-en-7-yl)(1-(cyclopropylmethyl)-1H-tetrazol-5-yl)methyl)-3-cyclopropyl-3-methylbutan-1-amine",,CC(C)(CCN[C@@H](c1nnnn1CC1CC1)[C@H]1[C@@H]2CC=CC[C@@H]21)C1CC1,
634,CN(CC1(O)CCN(C(=O)[C@H]2C[C@@H]3C[C@@H]3C2)CC1)C(=O)c1cc2c(s1)CCOC2,"N-((1-(((1R,3s,5S)-bicyclo[3.1.0]hexan-3-yl)carbonyl)-4-hydroxypiperidin-4-yl)methyl)-N-methyl-3-oxa-7-thiabicyclo[4.3.0]nona-1(6),8-diene-8-carboxamide",,CN(CC1(O)CCN(C(=O)C2C[C@@H]3C[C@@H]3C2)CC1)C(=O)c1cc2c(s1)CCOC2,
678,Cc1nc(N2CCO[C@@H](c3ccc(F)c(Cl)c3)C2)cc(N2C[C@H]3[C@H](C)[C@H]3C2)n1,"(2S)-2-(3-chloro-4-fluorophenyl)-4-(2-methyl-6-((1R,5S,6R)-6-methyl-3-azabicyclo[3.1.0]hexan-3-yl)pyrimidin-4-yl)morpholine",,Cc1nc(N2C[C@@H]3[C@@H](C)[C@@H]3C2)cc(N2CCO[C@@H](c3ccc(F)c(Cl)c3)C2)n1,
718,Cn1cc(C=CC(=O)NC[C@H]2CCN(C(=O)[C@H]3C[C@@H]4CC[C@H](C3)[C@H]4F)C2)cn1,"N-(((3R)-1-(((1R,3s,5S,8S)-8-fluorobicyclo[3.2.1]octan-3-yl)carbonyl)pyrrolidin-3-yl)methyl)-3-(1-methyl-1H-pyrazol-4-yl)prop-2-enamide",,Cn1cc(C=CC(=O)NC[C@H]2CCN(C(=O)C3C[C@H]4CC[C@@H](C3)[C@@H]4F)C2)cn1,
722,CCCN1CC[C@@H](CNC(=O)C[C@H]2[C@@H]3CN(C(=O)C[C@H]4CC[C@H](C)CO4)C[C@H]23)C1,"2-((1R,5S,6S)-3-(2-((2R,5S)-5-methyloxan-2-yl)-acetyl)-3-azabicyclo[3.1.0]hexan-6-yl)-N-(((3S)-1-propylpyrrolidin-3-yl)methyl)acetamide",,CCCN1CC[C@@H](CNC(=O)C[C@@H]2[C@H]3CN(C(=O)C[C@H]4CC[C@H](C)CO4)C[C@@H]23)C1,
792,CN(C)C[C@@H]1CCN(C(=O)[C@]2(NC(=O)[C@@H]3CC34CC4)C[C@@H](O)C2)C1,"(1R)-N-((1s,3S)-1-(((3S)-3-((dimethylamino)methyl)pyrrolidin-1-yl)carbonyl)-3-hydroxycyclobutyl)spiro[2.2]pentane-1-carboxamide",,CN(C)C[C@@H]1CCN(C(=O)[C@]2(NC(=O)C3CC34CC4)C[C@@H](O)C2)C1,
1075,O=C(Cn1c(O)nnc1O)N[C@H](CC1CC1)C(=O)N[C@H]1C[C@H](O)[C@H](O)C1,"(2R)-3-cyclopropyl-2-(2-(3,5-dihydroxy-4H-1,2,4-triazol-4-yl)acetamido)-N-((1s,3R,4S)-3,4-dihydroxycyclopentyl)propanamide",,O=C(Cn1c(=O)[nH][nH]c1=O)NC(CC1CC1)C(=O)N[C@@H]1C[C@@H](O)[C@@H](O)C1,
1091,C[C@H](Cc1ccncc1)C(=O)N[C@]1(C)C[C@H](NC(=O)[C@H]2CC(=O)[C@H]2C(C)(C)C)C1,"(2R)-N-((1R,3S)-3-((1S,2R)-2-(tert-butyl)-3-oxocyclobutanecarboxamido)-1-methylcyclobutyl)-2-methyl-3-(pyridin-4-yl)propanamide",,CC(Cc1ccncc1)C(=O)N[C@]1(C)C[C@H](NC(=O)C2CC(=O)C2C(C)(C)C)C1,
1172,N#Cc1cccc(CCN2C(=O)N[C@]3(C[C@@H](c4cccc(Cl)c4)C3)C2=O)n1,"6-(2-(2-(3-chlorophenyl)-6,8-dioxo-5,7-diazaspiro[3.4]octan-7-yl)ethyl)pyridine-2-carbonitrile",ClC=1C=C(C=CC1)C1CC2(C1)NC(N(C2=O)CCC2=CC=CC(=N2)C#N)=O,N#Cc1cccc(CCN2C(=O)N[C@]3(C[C@@H](c4cccc(Cl)c4)C3)C2=O)n1,N#Cc1cccc(CCN2C(=O)NC3(CC(c4cccc(Cl)c4)C3)C2=O)n1
1224,CC[C@H](C(=O)NC[C@]1(F)C[C@@H](CNC(=O)Cc2ccsc2C)C1)C(C)(F)F,"(2R)-2-ethyl-3,3-difluoro-N-(((1s,3S)-1-fluoro-3-((2-(2-methylthiophen-3-yl)acetamido)methyl)cyclobutyl)methyl)butanamide",,CCC(C(=O)NC[C@]1(F)C[C@@H](CNC(=O)Cc2ccsc2C)C1)C(C)(F)F,
1259,O=C([C@H]1C[C@@H]2CC[C@H](C1)[C@H]2O)N1CCc2nc[nH]c2[C@@H]1c1ccc(Br)cc1,"1-((2S)-2-(4-bromophenyl)-3,7,9-triazabicyclo[4.3.0]nona-1(6),7-dien-3-yl)-1-((1R,3s,5S,8R)-8-hydroxybicyclo[3.2.1]octan-3-yl)methanone",,O=C(C1C[C@H]2CC[C@@H](C1)[C@@H]2O)N1CCc2[nH]cnc2[C@@H]1c1ccc(Br)cc1,
1287,C#CCNC(=O)CC(=O)NC[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)Cc1cn(CC)nn1,"N'-(((1R,3s,5S)-8-(2-(1-ethyl-1H-1,2,3-triazol-4-yl)-acetyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-N-(prop-2-yn-1-yl)propanediamide",,C#CCNC(=O)CC(=O)NC[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cn(CC)nn1,
1295,C#C[C@]1(O)C[C@@H](C(=O)NC[C@@H]2N(C(=O)c3cc(Cl)n[nH]3)CCCC2(C)C)C1,"(1s,3S)-N-(((2R)-1-((3-chloro-1H-pyrazol-5-yl)carbonyl)-3,3-dimethylpiperidin-2-yl)methyl)-3-(ethynyl)-3-hydroxycyclobutanecarboxamide",,C#CC1(O)CC(C(=O)NC[C@@H]2N(C(=O)c3cc(Cl)[nH]n3)CCCC2(C)C)C1,
1316,Cc1cscc1C(=O)NCC[C@@H]1CN(C(=O)[C@@H]2[C@H]3CCCC[C@H]32)CCS1(=O)=O,"N-(2-((2R)-4-(((1R,6S,7r)-bicyclo[4.1.0]heptan-7-yl)carbonyl)-1,1-dioxothiomorpholin-2-yl)ethyl)-4-methylthiophene-3-carboxamide",,Cc1cscc1C(=O)NCC[C@@H]1CN(C(=O)C2[C@H]3CCCC[C@@H]23)CCS1(=O)=O,
1318,Cc1ncoc1C(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)CC[C@H](C)N(C)C,"N-((1R,3S,5S)-8-((4S)-4-(dimethylamino)-pentanoyl)-8-azabicyclo[3.2.1]octan-3-yl)-4-methyl-1,3-oxazole-5-carboxamide",,Cc1ncoc1C(=O)N[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)CC[C@H](C)N(C)C,
1358,O=C1CC[C@H](C(=O)N2CC(NC(=O)[C@@H]3[C@H]4COC[C@H]43)C2)c2ccccc2N1,"(1R,5S,6r)-N-(1-(((6S)-3-oxo-2-azabicyclo[5.4.0]undeca-1(11),7,9-trien-6-yl)carbonyl)azetidin-3-yl)-3-oxabicyclo[3.1.0]hexane-6-carboxamide",,O=C1CCC(C(=O)N2CC(NC(=O)C3[C@H]4COC[C@@H]34)C2)c2ccccc2N1,
1407,Cc1[nH]ccc1C(=O)N(CCCNC(=O)[C@]1(C(F)(F)F)C[C@@H](O)C1)C(C)C,N-(3-(3-hydroxy-1-(trifluoromethyl)cyclobutanecarboxamido)propyl)-2-methyl-N-(propan-2-yl)-1H-pyrrole-3-carboxamide,OC1CC(C1)(C(=O)NCCCN(C(=O)C1=C(NC=C1)C)C(C)C)C(F)(F)F,Cc1[nH]ccc1C(=O)N(CCCNC(=O)[C@]1(C(F)(F)F)C[C@@H](O)C1)C(C)C,Cc1[nH]ccc1C(=O)N(CCCNC(=O)C1(C(F)(F)F)CC(O)C1)C(C)C
1408,C#CCC[C@H](O)C(=O)NC[C@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cc(F)c(Cl)cc1Cl,"(2S)-N-(((1R,3s,5S)-8-((2,4-dichloro-5-fluorophenyl)carbonyl)-8-azabicyclo[3.2.1]octan-3-yl)methyl)-2-hydroxyhex-5-ynamide",,C#CCCC(O)C(=O)NC[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)c1cc(F)c(Cl)cc1Cl,
1410,O=C(CN1CC=CC1)N1C[C@H]2[C@H](CNC(=O)C(F)(F)c3ccccc3F)[C@H]2C1,"N-(((1R,5S,6r)-3-(2-(2,5-dihydro-1H-pyrrol-1-yl)-acetyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)-2,2-difluoro-2-(2-fluorophenyl)acetamide",,O=C(CN1CC=CC1)N1C[C@@H]2[C@@H](CNC(=O)C(F)(F)c3ccccc3F)[C@@H]2C1,
1416,CC(C)=CCC(=O)N1CC([C@H](O)C(=O)N[C@H]2C[C@@](C)(O)C2)C1,"(2S)-2-hydroxy-N-((1s,3R)-3-hydroxy-3-methylcyclobutyl)-2-(1-(4-methyl-1-oxopent-3-en-1-yl)azetidin-3-yl)acetamide",,CC(C)=CCC(=O)N1CC(C(O)C(=O)N[C@H]2C[C@@](C)(O)C2)C1,
1494,CC(C)N1N=C(C(=O)N[C@@H]2CCCN(C(=O)[C@@H]3[C@H]4CCC[C@H]43)C2)CCC1=O,"N-((3R)-1-(((1R,5S,6r)-bicyclo[3.1.0]hexan-6-yl)carbonyl)piperidin-3-yl)-6-oxo-1-(propan-2-yl)-4,5-dihydro-1H-pyridazine-3-carboxamide",,CC(C)N1N=C(C(=O)N[C@@H]2CCCN(C(=O)C3[C@H]4CCC[C@@H]34)C2)CCC1=O,
1508,O=C(N[C@H]1C[C@@H]2C[C@H](C1)CN(C(=O)C[C@H]1CCCO1)C2)c1cc(Cl)sc1Cl,"2,5-dichloro-N-((1R,5S,7S)-3-(1-oxo-2-((2R)-oxolan-2-yl)ethyl)-3-azabicyclo[3.3.1]nonan-7-yl)thiophene-3-carboxamide",,O=C(N[C@@H]1C[C@H]2C[C@@H](C1)CN(C(=O)C[C@H]1CCCO1)C2)c1cc(Cl)sc1Cl,
1525,C[C@@H](C(=O)N1CCCCC1)N1C[C@H]2[C@H](NC(=O)C3CC4(CCC4)C3)[C@H]2C1,"N-((1R,5S,6R)-3-((2S)-1-oxo-1-(piperidin-1-yl)propan-2-yl)-3-azabicyclo[3.1.0]hexan-6-yl)spiro[3.3]heptane-2-carboxamide",,CC(C(=O)N1CCCCC1)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)C1CC2(CCC2)C1,
1546,O=C(C[S@](=O)c1ccc(Cl)cc1)N[C@H]1C[C@@](F)(CNC(=O)c2sccc2F)C1,"2-((S)-4-chlorophenylsulfinyl)-N-((1r,3S)-3-fluoro-3-((3-fluorothiophene-2-carboxamido)methyl)cyclobutyl)acetamide",,O=C(C[S@+]([O-])c1ccc(Cl)cc1)N[C@H]1C[C@@](F)(CNC(=O)c2sccc2F)C1,
1654,COCC1(CC(=O)N2CCC3(CC2)COC[C@H](CNC(=O)[C@H]2[C@@H](C)[C@H]2C)O3)CC1,"(1s,2R,3S)-N-(((2S)-9-(2-(1-(methoxymethyl)cyclopropyl)-acetyl)-1,4-dioxa-9-azaspiro[5.5]undecan-2-yl)methyl)-2,3-dimethylcyclopropanecarboxamide",,COCC1(CC(=O)N2CCC3(CC2)COC[C@H](CNC(=O)C2[C@@H](C)[C@H]2C)O3)CC1,
1658,CSC1(C(=O)NC[C@]2(F)C[C@H](N=c3cc(Cl)c(O)n[nH]3)C2)CCC1,"N-(((1r,3r)-3-((5-chloro-6-hydroxy-2H-pyridazin-3-ylidene)amino)-1-fluorocyclobutyl)methyl)-1-(methylsulfanyl)cyclobutanecarboxamide",,CSC1(C(=O)NC[C@]2(F)C[C@H](Nc3cc(Cl)c(=O)[nH]n3)C2)CCC1,
1799,CN(C)S(=O)(=O)c1cc(C(=O)N2CCC([C@]3(O)C[C@@H](N)C3)CC2)co1,"1-(4-((1s,3s)-3-amino-1-hydroxycyclobutyl)piperidin-1-yl)-1-(5-(dimethylsulfamoyl)furan-3-yl)methanone",,CN(C)S(=O)(=O)c1cc(C(=O)N2CCC([C@]3(O)C[C@@H](N)C3)CC2)co1,
1827,CNC(=O)[C@@H]1CCN(C(=O)C[C@H]2CCN2C(=O)[C@@H]2[C@H]3CCCC[C@H]32)[C@H]1C,"(2S,3R)-1-(2-((2R)-1-(((1R,6S,7r)-bicyclo[4.1.0]heptan-7-yl)carbonyl)azetidin-2-yl)-acetyl)-2,N-dimethylpyrrolidine-3-carboxamide",,CNC(=O)C1CCN(C(=O)C[C@H]2CCN2C(=O)C2[C@H]3CCCC[C@@H]23)[C@H]1C,
1858,C[C@H](c1ccccc1F)n1cc([C@@H]2COCCN2C(=O)[C@@H]2[C@@H]3C[C@H]3[C@H]3C[C@H]32)nn1,"1-((3R)-3-(1-((1R)-1-(2-fluorophenyl)ethyl)-1H-1,2,3-triazol-4-yl)morpholin-4-yl)-1-((1S,2R,4R,5R,6R)-tricyclo[4.1.0.0^{2,4}]heptan-5-yl)methanone",,C[C@H](c1ccccc1F)n1cc([C@@H]2COCCN2C(=O)C2[C@@H]3C[C@@H]3[C@@H]3C[C@@H]23)nn1,
1895,COC(=O)C1(CNC(=O)[C@@H]2[C@H]3CN(Cc4csc(Br)c4)C[C@H]32)CCC1,"methyl 1-(((1R,5S,6r)-3-((5-bromothiophen-3-yl)methyl)-3-azabicyclo[3.1.0]hexane-6-carboxamido)methyl)cyclobutanecarboxylate",,COC(=O)C1(CNC(=O)C2[C@H]3CN(Cc4csc(Br)c4)C[C@@H]23)CCC1,
1946,CC1=CCN(C(=O)C[C@@H](O)CNC(=O)[C@@H]2[C@H]3CC(=O)C[C@H]32)CC1,"(1R,5S,6r)-N-((2R)-2-hydroxy-4-(4-methyl-1,2,3,6-tetrahydropyridin-1-yl)-4-oxobutyl)-3-oxobicyclo[3.1.0]hexane-6-carboxamide",,CC1=CCN(C(=O)C[C@@H](O)CNC(=O)C2[C@H]3CC(=O)C[C@@H]23)CC1,
1984,C=C[C@H](CC)CC(=O)N[C@H]1[C@@H]2CN(C(=O)c3c(C)cccc3Br)C[C@@H]21,"(3R)-N-((1R,5S,6s)-3-((2-bromo-6-methylphenyl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)-3-ethylpent-4-enamide",,C=C[C@H](CC)CC(=O)N[C@H]1[C@@H]2CN(C(=O)c3c(C)cccc3Br)C[C@@H]21,
2126,N#Cc1ccc(C(=O)NC[C@]2(F)C[C@@H](CNC(=O)CCOC3CCCCC3)C2)s1,"5-cyano-N-(((1s,3s)-3-((3-(cyclohexyloxy)propanamido)methyl)-1-fluorocyclobutyl)methyl)thiophene-2-carboxamide",,N#Cc1ccc(C(=O)NC[C@]2(F)C[C@@H](CNC(=O)CCOC3CCCCC3)C2)s1,
2134,CC(C)(C)C[C@H](F)C(=O)N1C[C@H]2[C@@H](C1)[C@@H]2C(=O)NCc1ccnc(Cl)c1,"(1R,5S,6S)-N-((2-chloropyridin-4-yl)methyl)-3-((2S)-2-fluoro-4,4-dimethyl-pentanoyl)-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CC(C)(C)CC(F)C(=O)N1C[C@@H]2C(C(=O)NCc3ccnc(Cl)c3)[C@@H]2C1,
2158,C[C@@H](CC(=O)N1[C@H]2CC[C@@H]1C[C@@H](NC(=O)[C@H]1C[C@H](n3cnnc3)C1)C2)CN(C)C,"trans-N-((1R,3R,5S)-8-((3S)-4-(dimethylamino)-3-methyl-butyryl)-8-azabicyclo[3.2.1]octan-3-yl)-3-(4H-1,2,4-triazol-4-yl)cyclobutanecarboxamide",,C[C@@H](CC(=O)N1[C@@H]2CC[C@H]1C[C@H](NC(=O)C1CC(n3cnnc3)C1)C2)CN(C)C,
2168,CC(C)[C@H](C)C(=O)N1C[C@H]2[C@H](CNC(=O)c3ccnc(OC(F)F)c3)[C@H]2C1,"2-((difluoromethyl)oxy)-N-(((1R,5S,6S)-3-((2S)-2,3-dimethyl-butyryl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)pyridine-4-carboxamide",,CC(C)C(C)C(=O)N1C[C@@H]2[C@@H](CNC(=O)c3ccnc(OC(F)F)c3)[C@@H]2C1,
2244,NC(=O)[C@@H]1CCN(C(=O)C[C@@H]2[C@H]3CC[C@H](C3)N2C(=O)[C@@H]2[C@H]3CCC[C@H]32)C1,"(3R)-1-(2-((1R,3R,4S)-2-(((1R,5S,6r)-bicyclo[3.1.0]hexan-6-yl)carbonyl)-2-azabicyclo[2.2.1]heptan-3-yl)-acetyl)pyrrolidine-3-carboxamide",,NC(=O)C1CCN(C(=O)C[C@@H]2[C@H]3CC[C@H](C3)N2C(=O)C2[C@H]3CCC[C@@H]23)C1,
2276,CNS(=O)(=O)CC(=O)N1CCC(N2C[C@@](C)(CNC(=O)[C@@H]3[C@@H](C)[C@H]3C)C2=O)CC1,"(1r,2R,3S)-2,3-dimethyl-N-(((3R)-3-methyl-1-(1-(2-(methylsulfamoyl)-acetyl)piperidin-4-yl)-2-oxoazetidin-3-yl)methyl)cyclopropanecarboxamide",,CNS(=O)(=O)CC(=O)N1CCC(N2C[C@@](C)(CNC(=O)C3[C@@H](C)[C@H]3C)C2=O)CC1,
2289,CO[C@@H]1C[C@@H](CNC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]32)N(C(=O)[C@@H]2[C@H]3CCC[C@H]32)C1,"(1S,6S,7R)-N-(((2S,4R)-1-(((1R,5S,6r)-bicyclo[3.1.0]hexan-6-yl)carbonyl)-4-methoxypyrrolidin-2-yl)methyl)bicyclo[4.2.0]octane-7-carboxamide",,CO[C@@H]1C[C@@H](CNC(=O)C2C[C@@H]3CCCC[C@H]23)N(C(=O)C2[C@H]3CCC[C@@H]23)C1,
2337,CCC(=O)CCC(=O)N1[C@@H]2COC[C@H]1C[C@@H](NC(=O)CO[C@H](C)CC)C2,"2-(((2R)-butan-2-yl)oxy)-N-((1R,5S,7s)-9-(1,4-dioxohexyl)-3-oxa-9-azabicyclo[3.3.1]nonan-7-yl)acetamide",,CCC(=O)CCC(=O)N1[C@@H]2COC[C@H]1C[C@@H](NC(=O)CO[C@H](C)CC)C2,
2402,COc1ccc(C(=O)NC[C@]2(F)C[C@@H](NC(=O)c3cc4[nH]ccc4s3)C2)c(F)n1,"N-((1s,3s)-3-fluoro-3-((2-fluoro-6-methoxypyridine-3-carboxamido)methyl)cyclobutyl)-2-thia-6-azabicyclo[3.3.0]octa-1(5),3,7-triene-3-carboxamide",,COc1ccc(C(=O)NC[C@]2(F)C[C@@H](NC(=O)c3cc4[nH]ccc4s3)C2)c(F)n1,
2441,CC[C@@]1(C(C)C)C[C@@H]1C(=O)N[C@H]1C[C@@](C)(NC(=O)c2ccncc2Cl)C1,"3-chloro-N-((1R,3s)-3-((1S,2S)-2-ethyl-2-(propan-2-yl)cyclopropanecarboxamido)-1-methylcyclobutyl)pyridine-4-carboxamide",,CC[C@@]1(C(C)C)CC1C(=O)N[C@H]1C[C@@](C)(NC(=O)c2ccncc2Cl)C1,
2462,O=C(N[C@H]1[C@H]2C[C@@H]1N(C(=O)[C@@H]1[C@H]3[C@@H]4CC[C@@H](C4)[C@H]31)C2)c1ccc(F)cc1Cl,"2-chloro-4-fluoro-N-((1S,4S,5S)-2-(((1R,2S,3r,4R,5S)-tricyclo[3.2.1.0^{2,4}]octan-3-yl)carbonyl)-2-azabicyclo[2.1.1]hexan-5-yl)benzamide",,O=C(N[C@H]1[C@H]2C[C@@H]1N(C(=O)C1[C@@H]3[C@H]4CC[C@H](C4)[C@H]13)C2)c1ccc(F)cc1Cl,
2471,Nc1cc(O)cc(C(=O)N2CCC(NC(=O)[C@@H]3[C@@H]4C[C@H]4[C@H]4C[C@H]43)CC2)c1Cl,"(1S,2R,4R,5R,6R)-N-(1-((3-amino-2-chloro-5-hydroxyphenyl)carbonyl)piperidin-4-yl)tricyclo[4.1.0.0^{2,4}]heptane-5-carboxamide",,Nc1cc(O)cc(C(=O)N2CCC(NC(=O)C3[C@@H]4C[C@@H]4[C@@H]4C[C@@H]34)CC2)c1Cl,
2513,CN(C(=O)[C@H]1[C@H]2CN(C(=O)Nc3cccc(Cl)c3Cl)C[C@H]21)C1CCC1,"(1R,5S,6s)-N-cyclobutyl-3-(((2,3-dichlorophenyl)amino)carbonyl)-N-methyl-3-azabicyclo[3.1.0]hexane-6-carboxamide",,CN(C(=O)C1[C@H]2CN(C(=O)Nc3cccc(Cl)c3Cl)C[C@@H]12)C1CCC1,
2529,O=C(Cc1cncc(F)c1)NC[C@H]1[C@@H]2CN(C(=O)[C@@H]3CCc4ccnn4C3)C[C@H]12,"2-(5-fluoropyridin-3-yl)-N-(((1R,5S,6R)-3-(((6R)-4,5,6,7-tetrahydropyrazolo[1,5-a]pyridin-6-yl)carbonyl)-3-azabicyclo[3.1.0]hexan-6-yl)methyl)acetamide",,O=C(Cc1cncc(F)c1)NC[C@@H]1[C@H]2CN(C(=O)C3CCc4ccnn4C3)C[C@@H]12,
2539,O=C([C@@H]1C[C@H](O)CCN1C(=O)c1csnn1)N1C[C@H]2C[C@H](F)C[C@H]2C1,"1-((2S,4R)-2-(((1R,5S,7R)-7-fluoro-3-azabicyclo[3.3.0]octan-3-yl)carbonyl)-4-hydroxypiperidin-1-yl)-1-(1,2,3-thiadiazol-4-yl)methanone",,O=C(C1C[C@H](O)CCN1C(=O)c1csnn1)N1C[C@H]2C[C@H](F)C[C@H]2C1,
2582,CO[C@@H](CCSC)C(=O)NC[C@H]1CCCN1C(=O)[C@]1(NC(C)=O)CC[C@@H](C)CC1,"(2S)-N-(((2R)-1-(((1s,4S)-1-acetamido-4-methylcyclohexyl)carbonyl)pyrrolidin-2-yl)methyl)-2-methoxy-4-(methylsulfanyl)butanamide",,COC(CCSC)C(=O)NC[C@H]1CCCN1C(=O)[C@]1(NC(C)=O)CC[C@@H](C)CC1,
