index,smiles,name,opsin_smiles,std_original,std_opsin
78,CC[C@H](C)n1nnnc1[C@H](NCCc1ccc(C)c(C)c1)c1ncnn1CC,"N-[(S)-[1-[(2S)-butan-2-yl]tetrazol-5-yl]-(2-ethyl-1,2,4-triazol-3-yl)methyl]-2-(3,4-dimethylphenyl)ethanamine",C[C@@H](CC)N1N=NN=C1[C@@H](NCCC1=CC(=C(C=C1)C)C)C=1N(N=CN1)CC,CC[C@H](C)n1nnnc1[C@H](NCCc1ccc(C)c(C)c1)c1ncnn1CC,CC[C@H](C)n1nnnc1[C@@H](NCCc1ccc(C)c(C)c1)c1ncnn1CC
102,Cc1cc(Br)ccc1C(=O)N[C@H]1C[C@@](C)(NC(=O)COC2CCOCC2)C1,"4-bromo-2-methyl-N-[(1S,3R)-3-methyl-3-[[2-(oxan-4-yloxy)acetyl]amino]cyclobutyl]benzamide",,Cc1cc(Br)ccc1C(=O)N[C@H]1C[C@@](C)(NC(=O)COC2CCOCC2)C1,
112,CN(C)C1(CC(=O)N2[C@@H]3CCC[C@@H]3[C@H]2CC(=O)NC[C@@H](F)C2CCC2)CCC1,"N-[(2S)-2-cyclobutyl-2-fluoroethyl]-2-[(1R,5R,7R)-6-[2-[1-(dimethylamino)cyclobutyl]acetyl]-6-azabicyclo[3.2.0]heptan-7-yl]acetamide",C1(CCC1)[C@@H](CNC(C[C@H]1N([C@@H]2CCC[C@@H]12)C(CC1(CCC1)N(C)C)=O)=O)F,CN(C)C1(CC(=O)N2[C@@H]3CCC[C@@H]3[C@H]2CC(=O)NC[C@@H](F)C2CCC2)CCC1,CN(C)C1(CC(=O)N2[C@@H]3CCC[C@H]3[C@H]2CC(=O)NC[C@@H](F)C2CCC2)CCC1
119,O=C(c1cccnc1O)N(c1ncnc2ccc(F)cc12)[C@H]1C[C@@H]2CC[C@H](C1)N2,"N-[(1S,3S,5R)-8-azabicyclo[3.2.1]octan-3-yl]-N-(6-fluoroquinazolin-4-yl)-2-hydroxypyridine-3-carboxamide",,O=C(c1ccc[nH]c1=O)N(c1ncnc2ccc(F)cc12)[C@@H]1C[C@H]2CC[C@@H](C1)N2,
128,O=C(COC1CC1)N[C@H]1C[C@@](NC(=O)c2ccc(O)c(F)c2)(c2ccccc2)C1,"N-[(1S,3S)-3-[(2-cyclopropyloxyacetyl)amino]-1-phenylcyclobutyl]-3-fluoro-4-hydroxybenzamide",,O=C(COC1CC1)N[C@H]1C[C@@](NC(=O)c2ccc(O)c(F)c2)(c2ccccc2)C1,
165,CN(C(=O)CC[C@H]1CC[C@@H](NC(=O)[C@](C)(F)C(C)(C)F)C1)[C@H]1CC[C@H](CO)CC1,"(2S)-2,3-difluoro-N-[(1R,3R)-3-[3-[[(1R,4R)-4-(hydroxymethyl)cyclohexyl]-methylamino]-3-oxopropyl]cyclopentyl]-2,3-dimethylbutanamide",,CN(C(=O)CC[C@H]1CC[C@@H](NC(=O)[C@](C)(F)C(C)(C)F)C1)[C@H]1CC[C@H](CO)CC1,
176,COC1(C(=O)N2C[C@@H](CN(C)C(=O)CSc3nnc(S)s3)C3(CC3)C2)CC1,"N-[[(7S)-5-(1-methoxycyclopropanecarbonyl)-5-azaspiro[2.4]heptan-7-yl]methyl]-N-methyl-2-[(5-sulfanyl-1,3,4-thiadiazol-2-yl)sulfanyl]acetamide",COC1(CC1)C(=O)N1CC2(CC2)[C@H](C1)CN(C(CSC=1SC(=NN1)S)=O)C,COC1(C(=O)N2C[C@@H](CN(C)C(=O)CSc3n[nH]c(=S)s3)C3(CC3)C2)CC1,COC1(C(=O)N2C[C@H](CN(C)C(=O)CSc3n[nH]c(=S)s3)C3(CC3)C2)CC1
177,CCSc1ccc(C(=O)NC[C@]2(F)C[C@H](CNC(=O)C[C@H]3CCC(=O)O3)C2)cc1,"4-ethylsulfanyl-N-[[(1R,3S)-1-fluoro-3-[[[2-[(2R)-5-oxooxolan-2-yl]acetyl]amino]methyl]cyclobutyl]methyl]benzamide",,CCSc1ccc(C(=O)NC[C@]2(F)C[C@H](CNC(=O)C[C@H]3CCC(=O)O3)C2)cc1,
211,CN1CCCC[C@@H]1C(=O)N[C@H]1C[C@H](CCNC(=O)c2cccn(C)c2=O)C1,"1-methyl-N-[2-[(1R,3R)-3-[[(2R)-1-methylpiperidine-2-carbonyl]amino]cyclobutyl]ethyl]-2-oxopyridine-3-carboxamide",,CN1CCCCC1C(=O)N[C@H]1C[C@H](CCNC(=O)c2cccn(C)c2=O)C1,
218,CCCCS(=O)(=O)NCC(=O)NCC[C@@H](C)NC(=O)[C@H]1C[C@@H](SC)C1,"(1R,3S)-N-[(2R)-4-[[2-(butylsulfonylamino)acetyl]amino]butan-2-yl]-3-methylsulfanylcyclobutane-1-carboxamide",,CCCCS(=O)(=O)NCC(=O)NCC[C@@H](C)NC(=O)C1CC(SC)C1,
219,N=c1nc(CCC(=O)NC[C@H]2C[C@@H]3CC[C@H](C2)N3C(=O)CCC(F)(F)F)[nH][nH]1,"3-(5-imino-1,2-dihydro-1,2,4-triazol-3-yl)-N-[[(1S,3R,5R)-8-(4,4,4-trifluorobutanoyl)-8-azabicyclo[3.2.1]octan-3-yl]methyl]propanamide",,Nc1n[nH]c(CCC(=O)NC[C@@H]2C[C@H]3CC[C@@H](C2)N3C(=O)CCC(F)(F)F)n1,
225,C[C@@](O)(CNC(=O)c1ccc([N+](=O)[O-])s1)CNC(=O)[C@@]1(C)CCCC1(F)F,"N-[(2R)-3-[[(1R)-2,2-difluoro-1-methylcyclopentanecarbonyl]amino]-2-hydroxy-2-methylpropyl]-5-nitrothiophene-2-carboxamide",FC1([C@](CCC1)(C(=O)NC[C@@](CNC(=O)C=1SC(=CC1)[N+](=O)[O-])(C)O)C)F,C[C@@](O)(CNC(=O)c1ccc([N+](=O)[O-])s1)CNC(=O)[C@@]1(C)CCCC1(F)F,C[C@](O)(CNC(=O)c1ccc([N+](=O)[O-])s1)CNC(=O)[C@@]1(C)CCCC1(F)F
228,COc1cccc(C(=O)N2C[C@H]3[C@H](CN(C)C(=O)[C@H]4CC45CCCC5)[C@H]3C2)c1,"(2S)-N-[[(1S,5R,6R)-3-(3-methoxybenzoyl)-3-azabicyclo[3.1.0]hexan-6-yl]methyl]-N-methylspiro[2.4]heptane-2-carboxamide",,COc1cccc(C(=O)N2C[C@@H]3[C@@H](CN(C)C(=O)C4CC45CCCC5)[C@@H]3C2)c1,
237,CCO[C@H](C(=O)N[C@H](Cc1cn[nH]c1)C(=O)N1C[C@@H]2C[C@@H]2[C@H]2C[C@@H]21)C1CCC1,"(2S)-N-[(2R)-1-[(1R,2R,4S,7R)-5-azatricyclo[5.1.0.02,4]octan-5-yl]-1-oxo-3-(1H-pyrazol-4-yl)propan-2-yl]-2-cyclobutyl-2-ethoxyacetamide",[C@@H]12[C@H]3C[C@@H]3N(C[C@@H]2C1)C([C@@H](CC=1C=NNC1)NC([C@@H](OCC)C1CCC1)=O)=O,CCOC(C(=O)NC(Cc1cn[nH]c1)C(=O)N1C[C@@H]2C[C@@H]2[C@H]2C[C@@H]21)C1CCC1,CCOC(C(=O)NC(Cc1cn[nH]c1)C(=O)N1C[C@@H]2C[C@H]2[C@H]2C[C@@H]21)C1CCC1
273,C=CC[C@H](C(=O)N1CC[C@H]2C[C@]2(C(=O)N(C)Cc2ccnn2CC)CC1)C(C)C,"(1R,7R)-N-[(2-ethylpyrazol-3-yl)methyl]-N-methyl-4-[(2S)-2-propan-2-ylpent-4-enoyl]-4-azabicyclo[5.1.0]octane-1-carboxamide",C(C)N1N=CC=C1CN(C(=O)[C@@]12CCN(CC[C@H]2C1)C([C@@H](CC=C)C(C)C)=O)C,C=CCC(C(=O)N1CC[C@H]2C[C@]2(C(=O)N(C)Cc2ccnn2CC)CC1)C(C)C,C=CCC(C(=O)N1CC[C@H]2C[C@@]2(C(=O)N(C)Cc2ccnn2CC)CC1)C(C)C
289,Cc1sc(-c2ccccc2)nc1C(=O)N(C)[C@@H](C)CN(C)C(=O)[C@]12C[C@@H](C)[C@H]1C2,"N,5-dimethyl-N-[(2S)-1-[methyl-[(1S,3R,4R)-3-methylbicyclo[2.1.0]pentane-1-carbonyl]amino]propan-2-yl]-2-phenyl-1,3-thiazole-4-carboxamide",CN(C(=O)C=1N=C(SC1C)C1=CC=CC=C1)[C@H](CN(C(=O)[C@]12C[C@H]([C@H]2C1)C)C)C,Cc1sc(-c2ccccc2)nc1C(=O)N(C)[C@@H](C)CN(C)C(=O)[C@]12C[C@@H](C)[C@H]1C2,Cc1sc(-c2ccccc2)nc1C(=O)N(C)[C@@H](C)CN(C)C(=O)[C@@]12C[C@@H](C)[C@H]1C2
295,C[C@H]1[C@@H](NC(=O)Cc2ccc(C(C)(C)C)cc2)C[C@H]2CC[C@H]1N2C(=O)CN(C)C,"2-(4-tert-butylphenyl)-N-[(1R,2R,3S,5R)-8-[2-(dimethylamino)acetyl]-2-methyl-8-azabicyclo[3.2.1]octan-3-yl]acetamide",C(C)(C)(C)C1=CC=C(C=C1)CC(=O)N[C@@H]1[C@H]([C@H]2CC[C@H](C1)N2C(CN(C)C)=O)C,C[C@H]1[C@@H](NC(=O)Cc2ccc(C(C)(C)C)cc2)C[C@H]2CC[C@H]1N2C(=O)CN(C)C,C[C@@H]1[C@@H](NC(=O)Cc2ccc(C(C)(C)C)cc2)C[C@H]2CC[C@H]1N2C(=O)CN(C)C
305,COC[C@H](CNC(=O)C[C@@H]1CCCOCC1)NC(=O)[C@@H]1C[C@H]1OC(C)=O,"[(1R,2R)-2-[[(2S)-1-methoxy-3-[[2-[(4R)-oxepan-4-yl]acetyl]amino]propan-2-yl]carbamoyl]cyclopropyl]acetate",COC[C@H](CNC(C[C@H]1CCOCCC1)=O)NC(=O)[C@H]1[C@H](C1)CC(=O)[O-],COC[C@H](CNC(=O)C[C@@H]1CCCOCC1)NC(=O)C1C[C@H]1OC(C)=O,COC[C@H](CNC(=O)C[C@@H]1CCCOCC1)NC(=O)C1C[C@@H]1CC(=O)O
315,C#CCCC(=O)NC[C@](C)(F)CNC(=O)C[C@H]1COC[C@@H](C)O1,"N-[(2R)-2-fluoro-2-methyl-3-[[2-[(2S,6R)-6-methyl-1,4-dioxan-2-yl]acetyl]amino]propyl]pent-4-ynamide",F[C@](CNC(CCC#C)=O)(CNC(C[C@@H]1O[C@@H](COC1)C)=O)C,C#CCCC(=O)NC[C@](C)(F)CNC(=O)C[C@H]1COC[C@@H](C)O1,C#CCCC(=O)NC[C@@](C)(F)CNC(=O)C[C@H]1COC[C@@H](C)O1
353,C#Cc1ccc(C(=O)N(C)[C@H]2CC[C@@H](NC(=O)CCc3nc(O)n[nH]3)CC2)nc1,"5-ethynyl-N-[(1R,4S)-4-[3-(3-hydroxy-1H-1,2,4-triazol-5-yl)propanoylamino]cyclohexyl]-N-methylpyridine-2-carboxamide",,C#Cc1ccc(C(=O)N(C)[C@H]2CC[C@@H](NC(=O)CCc3n[nH]c(=O)[nH]3)CC2)nc1,
381,C#CC1(C(=O)N[C@H]2CCN3CCC[C@H]23)CN(C(=O)Cc2ccc(F)cc2)C1,"3-ethynyl-1-[2-(4-fluorophenyl)acetyl]-N-[(1S,8R)-2,3,5,6,7,8-hexahydro-1H-pyrrolizin-1-yl]azetidine-3-carboxamide",,C#CC1(C(=O)N[C@H]2CCN3CCC[C@H]23)CN(C(=O)Cc2ccc(F)cc2)C1,
411,CN(CC(=O)NC[C@H](O)CC(C)(C)C)C(=O)[C@H]1[C@H]2CCC(F)(F)[C@@H]12,"(1R,5S,6S)-2,2-difluoro-N-[2-[[(2R)-2-hydroxy-4,4-dimethylpentyl]amino]-2-oxoethyl]-N-methylbicyclo[3.1.0]hexane-6-carboxamide",FC1([C@H]2[C@H]([C@@H]2CC1)C(=O)N(C)CC(=O)NC[C@@H](CC(C)(C)C)O)F,CN(CC(=O)NC[C@H](O)CC(C)(C)C)C(=O)C1[C@H]2CCC(F)(F)[C@@H]12,CN(CC(=O)NC[C@H](O)CC(C)(C)C)C(=O)C1[C@@H]2CCC(F)(F)[C@@H]12
415,CO[C@H]1C[C@@H](C(=O)N2CC[C@@H](NC(=O)c3cc(C(F)(F)F)c[nH]3)C(C)(C)C2)C1,"N-[(4R)-1-[(1R,3S)-3-methoxycyclobutanecarbonyl]-3,3-dimethylpiperidin-4-yl]-4-(trifluoromethyl)-1H-pyrrole-2-carboxamide",,COC1CC(C(=O)N2CC[C@@H](NC(=O)c3cc(C(F)(F)F)c[nH]3)C(C)(C)C2)C1,
449,Cc1nc(C(=O)N2CC(CNC(=O)[C@@]34CCCN3C[C@H](O)C4)C2)c2ccnc-2[nH]1,"(2R,8S)-2-hydroxy-N-[[1-(2-methyl-1H-pyrrolo[2,3-d]pyrimidine-4-carbonyl)azetidin-3-yl]methyl]-1,2,3,5,6,7-hexahydropyrrolizine-8-carboxamide",,Cc1nc(C(=O)N2CC(CNC(=O)[C@@]34CCCN3C[C@H](O)C4)C2)c2cc[nH]c2n1,
457,CN(C[C@H]1CCCN(C(=O)C[C@@H]2CCOC2)C1)C(=O)COC1CCC(F)(F)CC1,"2-(4,4-difluorocyclohexyl)oxy-N-methyl-N-[[(3S)-1-[2-[(3S)-oxolan-3-yl]acetyl]piperidin-3-yl]methyl]acetamide",FC1(CCC(CC1)OCC(=O)N(C[C@H]1CN(CCC1)C(C[C@H]1COCC1)=O)C)F,CN(C[C@H]1CCCN(C(=O)C[C@@H]2CCOC2)C1)C(=O)COC1CCC(F)(F)CC1,CN(C[C@@H]1CCCN(C(=O)C[C@@H]2CCOC2)C1)C(=O)COC1CCC(F)(F)CC1
458,O=C(N[C@H]1C[C@@H](NCc2ccncc2[N+](=O)[O-])C1)c1cc(Br)ncc1Cl,"2-bromo-5-chloro-N-[(1R,3S)-3-[(3-nitropyridin-4-yl)methylamino]cyclobutyl]pyridine-4-carboxamide",,O=C(N[C@H]1C[C@@H](NCc2ccncc2[N+](=O)[O-])C1)c1cc(Br)ncc1Cl,
466,Cc1cc(O)nc(C(=O)N[C@H]2C[C@@H](CNC(=O)c3ccc(C4(C)CC4)cc3)C2)c1,"6-hydroxy-4-methyl-N-[(1R,3S)-3-[[[4-(1-methylcyclopropyl)benzoyl]amino]methyl]cyclobutyl]pyridine-2-carboxamide",,Cc1cc(C(=O)N[C@H]2C[C@@H](CNC(=O)c3ccc(C4(C)CC4)cc3)C2)[nH]c(=O)c1,
471,Cc1ccc(C(=O)N[C@@H]2[C@H]3CC[C@@H]2CN(C(=O)c2coc4ccccc24)C3)cc1,"N-[(1R,5S,8R)-3-(1-benzofuran-3-carbonyl)-3-azabicyclo[3.2.1]octan-8-yl]-4-methylbenzamide",,Cc1ccc(C(=O)N[C@H]2[C@@H]3CC[C@H]2CN(C(=O)c2coc4ccccc24)C3)cc1,
473,O=C(NC[C@H](CNC(=O)[C@H]1SCCc2ccccc21)C(F)(F)F)c1cc(F)c[nH]1,"N-[(2S)-2-[[[(1S)-3,4-dihydro-1H-isothiochromene-1-carbonyl]amino]methyl]-3,3,3-trifluoropropyl]-4-fluoro-1H-pyrrole-2-carboxamide",[C@@H]1(SCCC2=CC=CC=C12)C(=O)NC[C@H](CNC(=O)C=1NC=C(C1)F)C(F)(F)F,O=C(NC[C@H](CNC(=O)C1SCCc2ccccc21)C(F)(F)F)c1cc(F)c[nH]1,O=C(NC[C@@H](CNC(=O)C1SCCc2ccccc21)C(F)(F)F)c1cc(F)c[nH]1
493,CC(=O)c1cncc(C(=O)N2C[C@@H](NC(=O)[C@@H]3[C@H]4CCCC[C@H]43)C3(CCC3)C2)c1,"(1R,6S,7S)-N-[(8S)-6-(5-acetylpyridine-3-carbonyl)-6-azaspiro[3.4]octan-8-yl]bicyclo[4.1.0]heptane-7-carboxamide",,CC(=O)c1cncc(C(=O)N2C[C@@H](NC(=O)C3[C@H]4CCCC[C@@H]34)C3(CCC3)C2)c1,
503,CC(C)(C)[C@]1(CNC(=O)c2cc(O)no2)CCN(C(=O)C2(Cl)CC2)C1,"N-[[(3R)-3-tert-butyl-1-(1-chlorocyclopropanecarbonyl)pyrrolidin-3-yl]methyl]-3-hydroxy-1,2-oxazole-5-carboxamide",C(C)(C)(C)[C@@]1(CN(CC1)C(=O)C1(CC1)Cl)CNC(=O)C1=CC(=NO1)O,CC(C)(C)[C@]1(CNC(=O)c2cc(=O)[nH]o2)CCN(C(=O)C2(Cl)CC2)C1,CC(C)(C)[C@@]1(CNC(=O)c2cc(=O)[nH]o2)CCN(C(=O)C2(Cl)CC2)C1
511,Nc1cc2[nH]cnc2cc1C(=O)NC[C@@H](O)CNC(=O)/C=C/C1CCCCC1,6-amino-N-[(2R)-3-[[(E)-3-cyclohexylprop-2-enoyl]amino]-2-hydroxypropyl]-1H-benzimidazole-5-carboxamide,NC=1C(=CC2=C(NC=N2)C1)C(=O)NC[C@@H](CNC(\C=C\C1CCCCC1)=O)O,Nc1cc2[nH]cnc2cc1C(=O)NC[C@@H](O)CNC(=O)/C=C/C1CCCCC1,Nc1cc2[nH]cnc2cc1C(=O)NC[C@H](O)CNC(=O)/C=C/C1CCCCC1
516,CON(C)CCCNC(=O)[C@@H]1[C@H]2[C@H]3C[C@H]1[C@H](NC(=O)CCCCC1CC1)[C@@H]23,"(1R,2R,3S,4R,5S,6R)-5-(5-cyclopropylpentanoylamino)-N-[3-[methoxy(methyl)amino]propyl]tricyclo[2.2.1.02,6]heptane-3-carboxamide",C1(CC1)CCCCC(=O)N[C@H]1[C@H]2[C@H]([C@@H]3[C@H]([C@@H]13)C2)C(=O)NCCCN(C)OC,CON(C)CCCNC(=O)C1[C@H]2[C@H]3C[C@H]1[C@H](NC(=O)CCCCC1CC1)[C@H]32,CON(C)CCCNC(=O)C1[C@@H]2[C@H]3C[C@H]1[C@H](NC(=O)CCCCC1CC1)[C@H]32
520,C#CCn1c(C)cc(C(=O)NC[C@H](CNC(=O)C2(OC)CCC2)OC)c1C,"N-[(2S)-2-methoxy-3-[(1-methoxycyclobutanecarbonyl)amino]propyl]-2,5-dimethyl-1-prop-2-ynylpyrrole-3-carboxamide",CO[C@@H](CNC(=O)C1=C(N(C(=C1)C)CC#C)C)CNC(=O)C1(CCC1)OC,C#CCn1c(C)cc(C(=O)NC[C@H](CNC(=O)C2(OC)CCC2)OC)c1C,C#CCn1c(C)cc(C(=O)NC[C@@H](CNC(=O)C2(OC)CCC2)OC)c1C
533,COCc1noc(CNC(=O)[C@H]2COCCN(C(=O)C3=C[C@]4(CCOC4)C3)C2)n1,"(6R)-N-[[3-(methoxymethyl)-1,2,4-oxadiazol-5-yl]methyl]-4-[(4S)-6-oxaspiro[3.4]oct-2-ene-2-carbonyl]-1,4-oxazepane-6-carboxamide",COCC1=NOC(=N1)CNC(=O)[C@@H]1CN(CCOC1)C(=O)C=1C[C@]2(C1)COCC2,COCc1noc(CNC(=O)C2COCCN(C(=O)C3=C[C@]4(CCOC4)C3)C2)n1,COCc1noc(CNC(=O)C2COCCN(C(=O)C3=C[C@@]4(CCOC4)C3)C2)n1
535,COC[C@@H](OC)C(=O)N[C@H]1C[C@@H](NC(=O)[C@H](C)SC(F)(F)F)C1,"(2R)-2,3-dimethoxy-N-[(1R,3S)-3-[[(2S)-2-(trifluoromethylsulfanyl)propanoyl]amino]cyclobutyl]propanamide",,COCC(OC)C(=O)N[C@H]1C[C@@H](NC(=O)C(C)SC(F)(F)F)C1,
563,CCN1C(=O)CC[C@@H]1C(=O)NC[C@@H]1CN(C(=O)C[C@H]2C[C@@H](OC)C2)CC1(C)C,"(2R)-1-ethyl-N-[[(3R)-1-[2-[(1R,3S)-3-methoxycyclobutyl]acetyl]-4,4-dimethylpyrrolidin-3-yl]methyl]-5-oxopyrrolidine-2-carboxamide",,CCN1C(=O)CCC1C(=O)NC[C@@H]1CN(C(=O)C[C@H]2C[C@@H](OC)C2)CC1(C)C,
572,C#CCNC(=O)CC(=O)NCCC[C@@H]1CCCN1C(=O)c1cnc(O)c(F)c1,N-[3-[(2S)-1-(5-fluoro-6-hydroxypyridine-3-carbonyl)pyrrolidin-2-yl]propyl]-N'-prop-2-ynylpropanediamide,FC=1C=C(C=NC1O)C(=O)N1[C@H](CCC1)CCCNC(CC(=O)NCC#C)=O,C#CCNC(=O)CC(=O)NCCC[C@@H]1CCCN1C(=O)c1c[nH]c(=O)c(F)c1,C#CCNC(=O)CC(=O)NCCC[C@H]1CCCN1C(=O)c1c[nH]c(=O)c(F)c1
574,CCc1cccc(CC)c1C(=O)N1C[C@H]2[C@H](CNC(=O)C(C)(C)C3CCC3)[C@H]2C1,"2-cyclobutyl-N-[[(1S,5R,6R)-3-(2,6-diethylbenzoyl)-3-azabicyclo[3.1.0]hexan-6-yl]methyl]-2-methylpropanamide",,CCc1cccc(CC)c1C(=O)N1C[C@@H]2[C@@H](CNC(=O)C(C)(C)C3CCC3)[C@@H]2C1,
575,CC(Cl)=CC(=O)NC[C@H](NC(=O)[C@H]1[C@H]2[C@@H]3C[C@@H]4[C@@H]5C[C@@H]([C@@H]2[C@@H]53)[C@@H]41)c1ccccc1,"(1R,2S,3S,5R,6R,7R,8R,9R,10R)-N-[(1R)-2-(3-chlorobut-2-enoylamino)-1-phenylethyl]pentacyclo[5.4.0.02,6.03,10.05,9]undecane-8-carboxamide",ClC(=CC(=O)NC[C@@H](C1=CC=CC=C1)NC(=O)[C@H]1[C@H]2[C@@H]3[C@H]4C[C@@H]5[C@H]3[C@H]2C[C@H]5[C@@H]14)C,CC(Cl)=CC(=O)NC[C@H](NC(=O)C1[C@@H]2[C@@H]3C[C@H]4[C@H]1[C@@H]1[C@@H]2C[C@@H]3[C@@H]41)c1ccccc1,CC(Cl)=CC(=O)NC[C@H](NC(=O)C1[C@@H]2[C@@H]3C[C@H]4[C@@H]1[C@@H]1[C@H]2C[C@@H]3[C@@H]41)c1ccccc1
578,C[C@]1(CC(=O)N[C@]2(C)C[C@H](NC(=O)[C@@H]3CC34CCC4)C2)CC1(Cl)Cl,"(2R)-N-[(1S,3R)-3-[[2-[(1S)-2,2-dichloro-1-methylcyclopropyl]acetyl]amino]-3-methylcyclobutyl]spiro[2.3]hexane-2-carboxamide",,C[C@]1(CC(=O)N[C@]2(C)C[C@H](NC(=O)C3CC34CCC4)C2)CC1(Cl)Cl,
